case_id,fault_type,service_family,budget,rank,top1,top3,top5,avg_at_5,config
webservice2_file_move_1627704600,file_move,web,0.1,1,1,1,1,1.0,error_lighter
webservice2_file_move_1627704600,file_move,web,0.25,1,1,1,1,1.0,error_lighter
webservice2_file_move_1627704600,file_move,web,0.5,1,1,1,1,1.0,error_lighter
webservice1_memory_1627708025,memory,web,0.1,1,1,1,1,1.0,error_lighter
webservice1_memory_1627708025,memory,web,0.25,3,0,1,1,0.6,error_lighter
webservice1_memory_1627708025,memory,web,0.5,5,0,0,1,0.2,error_lighter
redisservice1_memory_1627713030,memory,cache,0.1,1,1,1,1,1.0,error_lighter
redisservice1_memory_1627713030,memory,cache,0.25,1,1,1,1,1.0,error_lighter
redisservice1_memory_1627713030,memory,cache,0.5,2,0,1,1,0.8,error_lighter
mobservice2_memory_1627713570,memory,mobile,0.1,1,1,1,1,1.0,error_lighter
mobservice2_memory_1627713570,memory,mobile,0.25,2,0,1,1,0.8,error_lighter
mobservice2_memory_1627713570,memory,mobile,0.5,4,0,0,1,0.4,error_lighter
mobservice1_qr_expired_1627716967,qr_expired,mobile,0.1,1,1,1,1,1.0,error_lighter
mobservice1_qr_expired_1627716967,qr_expired,mobile,0.25,3,0,1,1,0.6,error_lighter
mobservice1_qr_expired_1627716967,qr_expired,mobile,0.5,4,0,0,1,0.4,error_lighter
webservice2_memory_1627718583,memory,web,0.1,1,1,1,1,1.0,error_lighter
webservice2_memory_1627718583,memory,web,0.25,2,0,1,1,0.8,error_lighter
webservice2_memory_1627718583,memory,web,0.5,5,0,0,1,0.2,error_lighter
mobservice2_qr_expired_1627721066,qr_expired,mobile,0.1,1,1,1,1,1.0,error_lighter
mobservice2_qr_expired_1627721066,qr_expired,mobile,0.25,3,0,1,1,0.6,error_lighter
mobservice2_qr_expired_1627721066,qr_expired,mobile,0.5,4,0,0,1,0.4,error_lighter
webservice1_cpu_1627724616,cpu,web,0.1,1,1,1,1,1.0,error_lighter
webservice1_cpu_1627724616,cpu,web,0.25,2,0,1,1,0.8,error_lighter
webservice1_cpu_1627724616,cpu,web,0.5,4,0,0,1,0.4,error_lighter
webservice1_memory_1627724870,memory,web,0.1,1,1,1,1,1.0,error_lighter
webservice1_memory_1627724870,memory,web,0.25,1,1,1,1,1.0,error_lighter
webservice1_memory_1627724870,memory,web,0.5,1,1,1,1,1.0,error_lighter
webservice2_memory_1627731038,memory,web,0.1,1,1,1,1,1.0,error_lighter
webservice2_memory_1627731038,memory,web,0.25,1,1,1,1,1.0,error_lighter
webservice2_memory_1627731038,memory,web,0.5,4,0,0,1,0.4,error_lighter
mobservice2_memory_1627731436,memory,mobile,0.1,1,1,1,1,1.0,error_lighter
mobservice2_memory_1627731436,memory,mobile,0.25,2,0,1,1,0.8,error_lighter
mobservice2_memory_1627731436,memory,mobile,0.5,1,1,1,1,1.0,error_lighter
mobservice1_memory_1627731923,memory,mobile,0.1,1,1,1,1,1.0,error_lighter
mobservice1_memory_1627731923,memory,mobile,0.25,1,1,1,1,1.0,error_lighter
mobservice1_memory_1627731923,memory,mobile,0.5,2,0,1,1,0.8,error_lighter
logservice1_memory_1627736494,memory,logging,0.1,1,1,1,1,1.0,error_lighter
logservice1_memory_1627736494,memory,logging,0.25,2,0,1,1,0.8,error_lighter
logservice1_memory_1627736494,memory,logging,0.5,4,0,0,1,0.4,error_lighter
logservice2_memory_1627737420,memory,logging,0.1,1,1,1,1,1.0,error_lighter
logservice2_memory_1627737420,memory,logging,0.25,2,0,1,1,0.8,error_lighter
logservice2_memory_1627737420,memory,logging,0.5,3,0,1,1,0.6,error_lighter
mobservice1_qr_expired_1627738658,qr_expired,mobile,0.1,1,1,1,1,1.0,error_lighter
mobservice1_qr_expired_1627738658,qr_expired,mobile,0.25,2,0,1,1,0.8,error_lighter
mobservice1_qr_expired_1627738658,qr_expired,mobile,0.5,2,0,1,1,0.8,error_lighter
redisservice2_memory_1627738678,memory,cache,0.1,1,1,1,1,1.0,error_lighter
redisservice2_memory_1627738678,memory,cache,0.25,2,0,1,1,0.8,error_lighter
redisservice2_memory_1627738678,memory,cache,0.5,4,0,0,1,0.4,error_lighter
mobservice2_qr_expired_1627741589,qr_expired,mobile,0.1,1,1,1,1,1.0,error_lighter
mobservice2_qr_expired_1627741589,qr_expired,mobile,0.25,3,0,1,1,0.6,error_lighter
mobservice2_qr_expired_1627741589,qr_expired,mobile,0.5,5,0,0,1,0.2,error_lighter
webservice2_memory_1627742508,memory,web,0.1,1,1,1,1,1.0,error_lighter
webservice2_memory_1627742508,memory,web,0.25,1,1,1,1,1.0,error_lighter
webservice2_memory_1627742508,memory,web,0.5,3,0,1,1,0.6,error_lighter
redisservice2_memory_1627745580,memory,cache,0.1,1,1,1,1,1.0,error_lighter
redisservice2_memory_1627745580,memory,cache,0.25,2,0,1,1,0.8,error_lighter
redisservice2_memory_1627745580,memory,cache,0.5,3,0,1,1,0.6,error_lighter
redisservice2_memory_1627748697,memory,cache,0.1,1,1,1,1,1.0,error_lighter
redisservice2_memory_1627748697,memory,cache,0.25,1,1,1,1,1.0,error_lighter
redisservice2_memory_1627748697,memory,cache,0.5,1,1,1,1,1.0,error_lighter
redisservice1_memory_1627749155,memory,cache,0.1,1,1,1,1,1.0,error_lighter
redisservice1_memory_1627749155,memory,cache,0.25,3,0,1,1,0.6,error_lighter
redisservice1_memory_1627749155,memory,cache,0.5,5,0,0,1,0.2,error_lighter
webservice1_memory_1627750701,memory,web,0.1,1,1,1,1,1.0,error_lighter
webservice1_memory_1627750701,memory,web,0.25,1,1,1,1,1.0,error_lighter
webservice1_memory_1627750701,memory,web,0.5,3,0,1,1,0.6,error_lighter
webservice2_memory_1627752181,memory,web,0.1,1,1,1,1,1.0,error_lighter
webservice2_memory_1627752181,memory,web,0.25,2,0,1,1,0.8,error_lighter
webservice2_memory_1627752181,memory,web,0.5,1,1,1,1,1.0,error_lighter
redisservice1_memory_1627760867,memory,cache,0.1,1,1,1,1,1.0,error_lighter
redisservice1_memory_1627760867,memory,cache,0.25,2,0,1,1,0.8,error_lighter
redisservice1_memory_1627760867,memory,cache,0.5,4,0,0,1,0.4,error_lighter
mobservice2_cpu_1627761644,cpu,mobile,0.1,1,1,1,1,1.0,error_lighter
mobservice2_cpu_1627761644,cpu,mobile,0.25,3,0,1,1,0.6,error_lighter
mobservice2_cpu_1627761644,cpu,mobile,0.5,5,0,0,1,0.2,error_lighter
logservice1_memory_1627762043,memory,logging,0.1,1,1,1,1,1.0,error_lighter
logservice1_memory_1627762043,memory,logging,0.25,2,0,1,1,0.8,error_lighter
logservice1_memory_1627762043,memory,logging,0.5,3,0,1,1,0.6,error_lighter
logservice2_memory_1627769554,memory,logging,0.1,1,1,1,1,1.0,error_lighter
logservice2_memory_1627769554,memory,logging,0.25,2,0,1,1,0.8,error_lighter
logservice2_memory_1627769554,memory,logging,0.5,2,0,1,1,0.8,error_lighter
dbservice1_memory_1627773523,memory,database,0.1,1,1,1,1,1.0,error_lighter
dbservice1_memory_1627773523,memory,database,0.25,1,1,1,1,1.0,error_lighter
dbservice1_memory_1627773523,memory,database,0.5,1,1,1,1,1.0,error_lighter
webservice2_memory_1625138212,memory,web,0.1,1,1,1,1,1.0,error_heavier
webservice2_memory_1625138212,memory,web,0.25,3,0,1,1,0.6,error_heavier
webservice2_memory_1625138212,memory,web,0.5,5,0,0,1,0.2,error_heavier
dbservice1_memory_1625140467,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625140467,memory,database,0.25,3,0,1,1,0.6,error_heavier
dbservice1_memory_1625140467,memory,database,0.5,4,0,0,1,0.4,error_heavier
dbservice2_memory_1625144096,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625144096,memory,database,0.25,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625144096,memory,database,0.5,2,0,1,1,0.8,error_heavier
redisservice1_memory_1625145523,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625145523,memory,cache,0.25,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625145523,memory,cache,0.5,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625151823,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625151823,qr_expired,mobile,0.25,2,0,1,1,0.8,error_heavier
mobservice1_qr_expired_1625151823,qr_expired,mobile,0.5,3,0,1,1,0.6,error_heavier
mobservice2_qr_expired_1625152105,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625152105,qr_expired,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625152105,qr_expired,mobile,0.5,2,0,1,1,0.8,error_heavier
dbservice2_memory_1625152223,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625152223,memory,database,0.25,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625152223,memory,database,0.5,1,1,1,1,1.0,error_heavier
webservice2_memory_1625154530,memory,web,0.1,1,1,1,1,1.0,error_heavier
webservice2_memory_1625154530,memory,web,0.25,3,0,1,1,0.6,error_heavier
webservice2_memory_1625154530,memory,web,0.5,5,0,0,1,0.2,error_heavier
redisservice2_memory_1625155035,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625155035,memory,cache,0.25,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625155035,memory,cache,0.5,2,0,1,1,0.8,error_heavier
redisservice1_memory_1625157279,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625157279,memory,cache,0.25,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625157279,memory,cache,0.5,2,0,1,1,0.8,error_heavier
mobservice2_memory_1625157918,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625157918,memory,mobile,0.25,2,0,1,1,0.8,error_heavier
mobservice2_memory_1625157918,memory,mobile,0.5,3,0,1,1,0.6,error_heavier
redisservice2_memory_1625165701,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625165701,memory,cache,0.25,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625165701,memory,cache,0.5,3,0,1,1,0.6,error_heavier
mobservice2_memory_1625168598,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625168598,memory,mobile,0.25,3,0,1,1,0.6,error_heavier
mobservice2_memory_1625168598,memory,mobile,0.5,2,0,1,1,0.8,error_heavier
logservice2_memory_1625172320,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice2_memory_1625172320,memory,logging,0.25,3,0,1,1,0.6,error_heavier
logservice2_memory_1625172320,memory,logging,0.5,2,0,1,1,0.8,error_heavier
redisservice1_memory_1625174903,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625174903,memory,cache,0.25,2,0,1,1,0.8,error_heavier
redisservice1_memory_1625174903,memory,cache,0.5,2,0,1,1,0.8,error_heavier
redisservice2_memory_1625175011,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625175011,memory,cache,0.25,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625175011,memory,cache,0.5,2,0,1,1,0.8,error_heavier
dbservice1_memory_1625178785,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625178785,memory,database,0.25,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625178785,memory,database,0.5,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625179202,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625179202,memory,cache,0.25,2,0,1,1,0.8,error_heavier
redisservice2_memory_1625179202,memory,cache,0.5,2,0,1,1,0.8,error_heavier
mobservice2_qr_expired_1625179967,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625179967,qr_expired,mobile,0.25,3,0,1,1,0.6,error_heavier
mobservice2_qr_expired_1625179967,qr_expired,mobile,0.5,5,0,0,1,0.2,error_heavier
mobservice1_qr_expired_1625182698,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625182698,qr_expired,mobile,0.25,2,0,1,1,0.8,error_heavier
mobservice1_qr_expired_1625182698,qr_expired,mobile,0.5,4,0,0,1,0.4,error_heavier
dbservice1_memory_1625188889,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625188889,memory,database,0.25,3,0,1,1,0.6,error_heavier
dbservice1_memory_1625188889,memory,database,0.5,4,0,0,1,0.4,error_heavier
dbservice2_memory_1625193002,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625193002,memory,database,0.25,2,0,1,1,0.8,error_heavier
dbservice2_memory_1625193002,memory,database,0.5,2,0,1,1,0.8,error_heavier
mobservice1_memory_1625197067,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_memory_1625197067,memory,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice1_memory_1625197067,memory,mobile,0.5,2,0,1,1,0.8,error_heavier
mobservice2_memory_1625200044,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625200044,memory,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625200044,memory,mobile,0.5,1,1,1,1,1.0,error_heavier
logservice2_memory_1625204004,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice2_memory_1625204004,memory,logging,0.25,1,1,1,1,1.0,error_heavier
logservice2_memory_1625204004,memory,logging,0.5,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625205092,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625205092,memory,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625205092,memory,mobile,0.5,1,1,1,1,1.0,error_heavier
logservice1_memory_1625207751,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice1_memory_1625207751,memory,logging,0.25,3,0,1,1,0.6,error_heavier
logservice1_memory_1625207751,memory,logging,0.5,4,0,0,1,0.4,error_heavier
mobservice1_qr_expired_1625210087,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625210087,qr_expired,mobile,0.25,3,0,1,1,0.6,error_heavier
mobservice1_qr_expired_1625210087,qr_expired,mobile,0.5,5,0,0,1,0.2,error_heavier
mobservice2_qr_expired_1625210422,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625210422,qr_expired,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625210422,qr_expired,mobile,0.5,3,0,1,1,0.6,error_heavier
webservice2_memory_1625212312,memory,web,0.1,1,1,1,1,1.0,error_heavier
webservice2_memory_1625212312,memory,web,0.25,3,0,1,1,0.6,error_heavier
webservice2_memory_1625212312,memory,web,0.5,4,0,0,1,0.4,error_heavier
logservice2_memory_1625221783,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice2_memory_1625221783,memory,logging,0.25,1,1,1,1,1.0,error_heavier
logservice2_memory_1625221783,memory,logging,0.5,2,0,1,1,0.8,error_heavier
webservice1_memory_1625222072,memory,web,0.1,1,1,1,1,1.0,error_heavier
webservice1_memory_1625222072,memory,web,0.25,3,0,1,1,0.6,error_heavier
webservice1_memory_1625222072,memory,web,0.5,4,0,0,1,0.4,error_heavier
mobservice1_memory_1625224444,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_memory_1625224444,memory,mobile,0.25,2,0,1,1,0.8,error_heavier
mobservice1_memory_1625224444,memory,mobile,0.5,3,0,1,1,0.6,error_heavier
dbservice1_memory_1625231603,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625231603,memory,database,0.25,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625231603,memory,database,0.5,1,1,1,1,1.0,error_heavier
mobservice1_memory_1625232540,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_memory_1625232540,memory,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice1_memory_1625232540,memory,mobile,0.5,3,0,1,1,0.6,error_heavier
logservice1_memory_1625234459,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice1_memory_1625234459,memory,logging,0.25,1,1,1,1,1.0,error_heavier
logservice1_memory_1625234459,memory,logging,0.5,3,0,1,1,0.6,error_heavier
mobservice2_memory_1625235821,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625235821,memory,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625235821,memory,mobile,0.5,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625240040,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625240040,memory,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625240040,memory,mobile,0.5,3,0,1,1,0.6,error_heavier
mobservice1_qr_expired_1625240727,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625240727,qr_expired,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625240727,qr_expired,mobile,0.5,3,0,1,1,0.6,error_heavier
mobservice2_qr_expired_1625242846,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625242846,qr_expired,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625242846,qr_expired,mobile,0.5,2,0,1,1,0.8,error_heavier
dbservice1_memory_1625243441,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625243441,memory,database,0.25,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625243441,memory,database,0.5,1,1,1,1,1.0,error_heavier
mobservice1_memory_1625247576,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_memory_1625247576,memory,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice1_memory_1625247576,memory,mobile,0.5,3,0,1,1,0.6,error_heavier
redisservice2_memory_1625250114,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625250114,memory,cache,0.25,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625250114,memory,cache,0.5,2,0,1,1,0.8,error_heavier
webservice1_file_move_1625256600,file_move,web,0.1,1,1,1,1,1.0,error_heavier
webservice1_file_move_1625256600,file_move,web,0.25,1,1,1,1,1.0,error_heavier
webservice1_file_move_1625256600,file_move,web,0.5,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625257548,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625257548,memory,database,0.25,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625257548,memory,database,0.5,2,0,1,1,0.8,error_heavier
redisservice2_memory_1625264600,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625264600,memory,cache,0.25,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625264600,memory,cache,0.5,3,0,1,1,0.6,error_heavier
dbservice2_memory_1625269953,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625269953,memory,database,0.25,3,0,1,1,0.6,error_heavier
dbservice2_memory_1625269953,memory,database,0.5,4,0,0,1,0.4,error_heavier
mobservice1_qr_expired_1625271564,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625271564,qr_expired,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625271564,qr_expired,mobile,0.5,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625272609,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625272609,memory,cache,0.25,3,0,1,1,0.6,error_heavier
redisservice1_memory_1625272609,memory,cache,0.5,5,0,0,1,0.2,error_heavier
mobservice2_qr_expired_1625275953,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625275953,qr_expired,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625275953,qr_expired,mobile,0.5,1,1,1,1,1.0,error_heavier
logservice1_memory_1625285989,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice1_memory_1625285989,memory,logging,0.25,1,1,1,1,1.0,error_heavier
logservice1_memory_1625285989,memory,logging,0.5,3,0,1,1,0.6,error_heavier
mobservice1_qr_expired_1625296713,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625296713,qr_expired,mobile,0.25,2,0,1,1,0.8,error_heavier
mobservice1_qr_expired_1625296713,qr_expired,mobile,0.5,2,0,1,1,0.8,error_heavier
logservice1_memory_1625298536,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice1_memory_1625298536,memory,logging,0.25,2,0,1,1,0.8,error_heavier
logservice1_memory_1625298536,memory,logging,0.5,3,0,1,1,0.6,error_heavier
mobservice2_qr_expired_1625302666,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625302666,qr_expired,mobile,0.25,2,0,1,1,0.8,error_heavier
mobservice2_qr_expired_1625302666,qr_expired,mobile,0.5,3,0,1,1,0.6,error_heavier
logservice2_memory_1625304365,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice2_memory_1625304365,memory,logging,0.25,2,0,1,1,0.8,error_heavier
logservice2_memory_1625304365,memory,logging,0.5,4,0,0,1,0.4,error_heavier
mobservice2_memory_1625305876,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625305876,memory,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625305876,memory,mobile,0.5,2,0,1,1,0.8,error_heavier
logservice1_memory_1625311435,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice1_memory_1625311435,memory,logging,0.25,2,0,1,1,0.8,error_heavier
logservice1_memory_1625311435,memory,logging,0.5,4,0,0,1,0.4,error_heavier
redisservice2_memory_1625320792,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625320792,memory,cache,0.25,3,0,1,1,0.6,error_heavier
redisservice2_memory_1625320792,memory,cache,0.5,4,0,0,1,0.4,error_heavier
redisservice2_memory_1625324488,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625324488,memory,cache,0.25,3,0,1,1,0.6,error_heavier
redisservice2_memory_1625324488,memory,cache,0.5,4,0,0,1,0.4,error_heavier
mobservice1_qr_expired_1625325200,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625325200,qr_expired,mobile,0.25,3,0,1,1,0.6,error_heavier
mobservice1_qr_expired_1625325200,qr_expired,mobile,0.5,4,0,0,1,0.4,error_heavier
webservice2_memory_1625325487,memory,web,0.1,1,1,1,1,1.0,error_heavier
webservice2_memory_1625325487,memory,web,0.25,2,0,1,1,0.8,error_heavier
webservice2_memory_1625325487,memory,web,0.5,3,0,1,1,0.6,error_heavier
logservice2_memory_1625325873,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice2_memory_1625325873,memory,logging,0.25,3,0,1,1,0.6,error_heavier
logservice2_memory_1625325873,memory,logging,0.5,4,0,0,1,0.4,error_heavier
redisservice1_memory_1625332594,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625332594,memory,cache,0.25,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625332594,memory,cache,0.5,3,0,1,1,0.6,error_heavier
mobservice2_qr_expired_1625334978,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625334978,qr_expired,mobile,0.25,2,0,1,1,0.8,error_heavier
mobservice2_qr_expired_1625334978,qr_expired,mobile,0.5,2,0,1,1,0.8,error_heavier
mobservice1_memory_1625353753,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_memory_1625353753,memory,mobile,0.25,2,0,1,1,0.8,error_heavier
mobservice1_memory_1625353753,memory,mobile,0.5,2,0,1,1,0.8,error_heavier
mobservice1_qr_expired_1625355663,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625355663,qr_expired,mobile,0.25,2,0,1,1,0.8,error_heavier
mobservice1_qr_expired_1625355663,qr_expired,mobile,0.5,3,0,1,1,0.6,error_heavier
dbservice2_memory_1625356783,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625356783,memory,database,0.25,3,0,1,1,0.6,error_heavier
dbservice2_memory_1625356783,memory,database,0.5,4,0,0,1,0.4,error_heavier
mobservice2_memory_1625359712,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625359712,memory,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625359712,memory,mobile,0.5,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625360218,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625360218,qr_expired,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625360218,qr_expired,mobile,0.5,1,1,1,1,1.0,error_heavier
logservice1_memory_1625360381,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice1_memory_1625360381,memory,logging,0.25,1,1,1,1,1.0,error_heavier
logservice1_memory_1625360381,memory,logging,0.5,2,0,1,1,0.8,error_heavier
webservice2_file_move_1625361000,file_move,web,0.1,1,1,1,1,1.0,error_heavier
webservice2_file_move_1625361000,file_move,web,0.25,1,1,1,1,1.0,error_heavier
webservice2_file_move_1625361000,file_move,web,0.5,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625363058,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625363058,memory,database,0.25,3,0,1,1,0.6,error_heavier
dbservice2_memory_1625363058,memory,database,0.5,5,0,0,1,0.2,error_heavier
webservice2_memory_1625367620,memory,web,0.1,1,1,1,1,1.0,error_heavier
webservice2_memory_1625367620,memory,web,0.25,1,1,1,1,1.0,error_heavier
webservice2_memory_1625367620,memory,web,0.5,3,0,1,1,0.6,error_heavier
webservice1_file_move_1625371800,file_move,web,0.1,1,1,1,1,1.0,error_heavier
webservice1_file_move_1625371800,file_move,web,0.25,1,1,1,1,1.0,error_heavier
webservice1_file_move_1625371800,file_move,web,0.5,1,1,1,1,1.0,error_heavier
webservice1_memory_1625373179,memory,web,0.1,1,1,1,1,1.0,error_heavier
webservice1_memory_1625373179,memory,web,0.25,1,1,1,1,1.0,error_heavier
webservice1_memory_1625373179,memory,web,0.5,3,0,1,1,0.6,error_heavier
logservice2_memory_1625379370,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice2_memory_1625379370,memory,logging,0.25,3,0,1,1,0.6,error_heavier
logservice2_memory_1625379370,memory,logging,0.5,4,0,0,1,0.4,error_heavier
mobservice1_memory_1625379697,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_memory_1625379697,memory,mobile,0.25,3,0,1,1,0.6,error_heavier
mobservice1_memory_1625379697,memory,mobile,0.5,5,0,0,1,0.2,error_heavier
webservice1_memory_1625380916,memory,web,0.1,1,1,1,1,1.0,error_heavier
webservice1_memory_1625380916,memory,web,0.25,3,0,1,1,0.6,error_heavier
webservice1_memory_1625380916,memory,web,0.5,3,0,1,1,0.6,error_heavier
webservice2_memory_1625381030,memory,web,0.1,1,1,1,1,1.0,error_heavier
webservice2_memory_1625381030,memory,web,0.25,2,0,1,1,0.8,error_heavier
webservice2_memory_1625381030,memory,web,0.5,2,0,1,1,0.8,error_heavier
mobservice1_qr_expired_1625383443,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625383443,qr_expired,mobile,0.25,2,0,1,1,0.8,error_heavier
mobservice1_qr_expired_1625383443,qr_expired,mobile,0.5,4,0,0,1,0.4,error_heavier
