case_id,root_service,fault_type,service_family,budget,policy,avg_at_5,top1,top3,top5
dbservice2_memory_1627100858,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
dbservice2_memory_1627156737,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
dbservice2_memory_1627184617,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
dbservice2_memory_1627207759,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
dbservice2_memory_1627286946,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
dbservice2_memory_1627303928,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
dbservice2_memory_1627325374,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
dbservice2_memory_1627331922,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
dbservice2_memory_1627375478,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
dbservice2_memory_1627379165,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
dbservice2_memory_1627394588,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
dbservice2_memory_1627402075,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
dbservice2_memory_1627425736,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
dbservice2_memory_1627447589,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
dbservice2_memory_1627457508,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
dbservice2_memory_1627493621,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
dbservice2_memory_1627501550,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
dbservice2_memory_1627519836,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
dbservice2_memory_1627545507,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
dbservice2_memory_1627595898,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
dbservice2_memory_1627643030,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
dbservice2_memory_1627657911,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
dbservice2_memory_1627663155,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
dbservice2_memory_1627680230,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
dbservice2_memory_1627699210,dbservice2,memory,database,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice1_cpu_1627596597,logservice1,cpu,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice1_errno111_1626753001,logservice1,errno111,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice1_errno111_1626753227,logservice1,errno111,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice1_memory_1625207751,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice1_memory_1625234459,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice1_memory_1625285989,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice1_memory_1625298536,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice1_memory_1625311435,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice1_memory_1625360381,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice1_memory_1625437325,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice1_memory_1625455375,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice1_memory_1625474243,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice1_memory_1625493602,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice1_memory_1625506342,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice1_memory_1625519722,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice1_memory_1625642174,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice1_memory_1625673674,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice1_memory_1625715126,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice1_memory_1625737305,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice1_memory_1625855415,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice1_memory_1625874131,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice1_memory_1625894863,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice1_memory_1625936756,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice1_memory_1625950367,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice1_memory_1625967061,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice1_memory_1626018993,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice1_memory_1626043063,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice1_memory_1626069816,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice1_memory_1626079498,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice1_memory_1626086075,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice1_memory_1626102559,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice1_memory_1626106208,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice1_memory_1626125407,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice1_memory_1626139037,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice1_memory_1626180388,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice1_memory_1626208343,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice1_memory_1626218997,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice1_memory_1626328055,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice1_memory_1626336834,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice1_memory_1626371259,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice1_memory_1626391352,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice1_memory_1626419736,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice1_memory_1626541123,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice1_memory_1626551793,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice1_memory_1626571662,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice1_memory_1626575299,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice1_memory_1626608283,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice1_memory_1626632009,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice1_memory_1626764699,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice1_memory_1626865404,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice1_memory_1626926283,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice1_memory_1627024158,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice1_memory_1627144173,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice1_memory_1627165561,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice1_memory_1627170037,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice1_memory_1627228703,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice1_memory_1627243989,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice1_memory_1627283437,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice1_memory_1627291476,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice1_memory_1627299080,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice1_memory_1627310265,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice1_memory_1627477200,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice1_memory_1627522806,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice1_memory_1627545894,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice1_memory_1627592904,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice1_memory_1627619594,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice1_memory_1627700223,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice1_memory_1627736494,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice1_memory_1627762043,logservice1,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_errno111_1626753001,logservice2,errno111,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_errno111_1626753269,logservice2,errno111,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice2_memory_1625172320,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1625204004,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1625221783,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1625304365,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice2_memory_1625325873,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice2_memory_1625379370,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice2_memory_1625396241,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1625421899,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice2_memory_1625425518,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice2_memory_1625469878,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice2_memory_1625483091,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1625511359,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1625518598,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1625530676,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1625537669,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1625567926,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1625572292,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice2_memory_1625617463,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice2_memory_1625630457,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1625644104,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice2_memory_1625732122,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1625756295,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice2_memory_1625794522,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice2_memory_1625804275,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice2_memory_1625880190,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1625924296,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice2_memory_1626013929,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice2_memory_1626050387,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1626098044,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1626109759,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice2_memory_1626248439,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice2_memory_1626258183,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice2_memory_1626325133,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice2_memory_1626366727,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1626395096,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1626412771,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice2_memory_1626469838,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1626498816,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice2_memory_1626568670,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1626765238,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1626871639,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1626880416,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice2_memory_1626922974,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1626926412,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
logservice2_memory_1627052258,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1627069295,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice2_memory_1627140613,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1627227124,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1627353437,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1627365342,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1627396756,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1627410703,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1627443936,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice2_memory_1627464739,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
logservice2_memory_1627509937,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1627516510,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1627567356,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
logservice2_memory_1627590137,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1627606370,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1627648981,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
logservice2_memory_1627688890,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1627737420,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
logservice2_memory_1627769554,logservice2,memory,logging,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_errno111_1626752402,mobservice1,errno111,mobile,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_errno111_1626752556,mobservice1,errno111,mobile,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
mobservice1_memory_1625197067,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1625224444,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_memory_1625232540,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_memory_1625247576,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_memory_1625353753,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1625379697,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
mobservice1_memory_1625667742,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
mobservice1_memory_1625703099,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1625735045,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
mobservice1_memory_1625804210,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
mobservice1_memory_1625827494,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1625832716,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
mobservice1_memory_1625901292,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
mobservice1_memory_1625941772,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1625961631,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1625977908,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626011901,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1626023193,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
mobservice1_memory_1626027400,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_memory_1626054650,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_memory_1626117202,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626128984,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
mobservice1_memory_1626159110,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.6,0.0,1.0,1.0
mobservice1_memory_1626168632,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626242718,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626282681,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.8,0.0,1.0,1.0
mobservice1_memory_1626299070,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626322156,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
mobservice1_memory_1626326168,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
mobservice1_memory_1626349453,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.2,0.0,0.0,1.0
mobservice1_memory_1626444105,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626448997,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
mobservice1_memory_1626488862,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,1.0,1.0,1.0,1.0
mobservice1_memory_1626534607,mobservice1,memory,mobile,0.5,adaptive_corrupted_anchor,0.4,0.0,0.0,1.0
