case_id,root_service,fault_type,service_family,rank,top1,top3,top5,avg_at_5,top5_services,root_service_score
logservice2_memory_1627140613,logservice2,memory,logging,10,0,0,0,0.0,"['dbservice2', 'mobservice1', 'redisservice2', 'mobservice2', 'logservice1']",3.737206507685116
mobservice2_qr_expired_1627141574,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice1', 'redisservice1', 'mobservice1', 'dbservice2']",254.74499534883722
logservice1_memory_1627144173,logservice1,memory,logging,9,0,0,0,0.0,"['dbservice1', 'mobservice2', 'redisservice1', 'mobservice1', 'dbservice2']",1.3523400162762695
dbservice2_memory_1627156737,dbservice2,memory,database,8,0,0,0,0.0,"['mobservice2', 'logservice2', 'webservice2', 'logservice1', 'webservice1']",3.450211945183634
webservice1_memory_1627157039,webservice1,memory,web,4,0,0,1,0.4,"['mobservice1', 'dbservice1', 'logservice1', 'webservice1', 'logservice2']",5.162988117528617
dbservice1_memory_1627157147,dbservice1,memory,database,2,0,1,1,0.8,"['mobservice2', 'dbservice1', 'mobservice1', 'webservice1', 'webservice2']",123.33016627080374
mobservice1_qr_expired_1627157519,mobservice1,qr_expired,mobile,8,0,0,0,0.0,"['dbservice1', 'mobservice2', 'webservice2', 'webservice1', 'logservice1']",5.0720174073068325
mobservice1_memory_1627163076,mobservice1,memory,mobile,9,0,0,0,0.0,"['dbservice1', 'mobservice2', 'logservice1', 'redisservice2', 'webservice2']",2.0
logservice1_memory_1627165561,logservice1,memory,logging,5,0,0,1,0.2,"['dbservice1', 'mobservice2', 'redisservice2', 'webservice1', 'logservice1']",21.143669985775247
logservice1_memory_1627170037,logservice1,memory,logging,9,0,0,0,0.0,"['mobservice2', 'dbservice1', 'dbservice2', 'mobservice1', 'webservice1']",1.6666666666666667
mobservice2_qr_expired_1627170090,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice1', 'redisservice1', 'redisservice2', 'dbservice1']",297.7319285714285
webservice1_memory_1627174739,webservice1,memory,web,4,0,0,1,0.4,"['mobservice2', 'mobservice1', 'redisservice2', 'webservice1', 'dbservice2']",9.42044863045461
mobservice1_qr_expired_1627184031,mobservice1,qr_expired,mobile,2,0,1,1,0.8,"['dbservice1', 'mobservice1', 'mobservice2', 'redisservice2', 'webservice2']",416.0645161274679
dbservice2_memory_1627184617,dbservice2,memory,database,8,0,0,0,0.0,"['redisservice1', 'dbservice1', 'redisservice2', 'mobservice1', 'mobservice2']",3.220042334845051
webservice1_memory_1627194266,webservice1,memory,web,2,0,1,1,0.8,"['mobservice1', 'webservice1', 'dbservice1', 'redisservice2', 'redisservice1']",29.075158719706245
mobservice2_qr_expired_1627194645,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'logservice2', 'redisservice1', 'dbservice2', 'dbservice1']",3424.933333357392
webservice2_memory_1627196935,webservice2,memory,web,10,0,0,0,0.0,"['dbservice2', 'mobservice2', 'redisservice2', 'dbservice1', 'logservice2']",1.5451246418595106
mobservice1_memory_1627200697,mobservice1,memory,mobile,3,0,1,1,0.6,"['mobservice2', 'dbservice1', 'mobservice1', 'redisservice1', 'webservice1']",28.87023573051539
mobservice2_memory_1627204060,mobservice2,memory,mobile,1,1,1,1,1.0,"['mobservice2', 'dbservice1', 'webservice1', 'mobservice1', 'logservice1']",307.7731092435091
dbservice2_memory_1627207759,dbservice2,memory,database,8,0,0,0,0.0,"['dbservice1', 'mobservice1', 'mobservice2', 'redisservice2', 'logservice1']",8.76482939770171
mobservice1_qr_expired_1627212755,mobservice1,qr_expired,mobile,4,0,0,1,0.4,"['dbservice2', 'redisservice1', 'logservice1', 'mobservice1', 'webservice2']",91.59060091722266
redisservice1_memory_1627213476,redisservice1,memory,cache,3,0,1,1,0.6,"['dbservice1', 'logservice1', 'redisservice1', 'webservice1', 'redisservice2']",53.602787456435124
webservice2_file_move_1627215000,webservice2,file_move,web,5,0,0,1,0.2,"['dbservice1', 'dbservice2', 'mobservice2', 'redisservice1', 'webservice2']",34.0
webservice2_memory_1627217059,webservice2,memory,web,8,0,0,0,0.0,"['dbservice2', 'dbservice1', 'mobservice1', 'webservice1', 'redisservice2']",2.8
webservice1_memory_1627218977,webservice1,memory,web,5,0,0,1,0.2,"['mobservice2', 'mobservice1', 'redisservice1', 'webservice2', 'webservice1']",10.0
mobservice1_memory_1627219564,mobservice1,memory,mobile,9,0,0,0,0.0,"['webservice2', 'redisservice2', 'dbservice2', 'redisservice1', 'webservice1']",1.993611634736741
redisservice1_memory_1627219738,redisservice1,memory,cache,7,0,0,0,0.0,"['mobservice1', 'webservice2', 'redisservice2', 'dbservice2', 'dbservice1']",2.755524001561377
mobservice2_qr_expired_1627220128,mobservice2,qr_expired,mobile,2,0,1,1,0.8,"['webservice2', 'mobservice2', 'logservice2', 'dbservice2', 'redisservice2']",577.3584885583524
dbservice1_memory_1627223200,dbservice1,memory,database,1,1,1,1,1.0,"['dbservice1', 'mobservice1', 'logservice2', 'mobservice2', 'redisservice1']",155.54029850755256
logservice2_memory_1627227124,logservice2,memory,logging,8,0,0,0,0.0,"['mobservice2', 'mobservice1', 'webservice2', 'dbservice2', 'webservice1']",2.3808181520848075
logservice1_memory_1627228703,logservice1,memory,logging,3,0,1,1,0.6,"['dbservice1', 'dbservice2', 'logservice1', 'redisservice1', 'redisservice2']",18.592573855456298
mobservice2_memory_1627230225,mobservice2,memory,mobile,3,0,1,1,0.6,"['mobservice1', 'dbservice1', 'mobservice2', 'dbservice2', 'redisservice1']",146.32343753994806
dbservice1_memory_1627237577,dbservice1,memory,database,1,1,1,1,1.0,"['dbservice1', 'dbservice2', 'mobservice2', 'mobservice1', 'redisservice1']",172.76158940405338
mobservice1_qr_expired_1627238319,mobservice1,qr_expired,mobile,4,0,0,1,0.4,"['mobservice2', 'logservice1', 'redisservice2', 'mobservice1', 'redisservice1']",92.81945730816541
logservice1_memory_1627243989,logservice1,memory,logging,5,0,0,1,0.2,"['dbservice2', 'mobservice1', 'redisservice1', 'logservice2', 'logservice1']",3.0
mobservice1_memory_1627247170,mobservice1,memory,mobile,5,0,0,1,0.2,"['dbservice2', 'mobservice2', 'redisservice1', 'webservice2', 'mobservice1']",6.125119381679089
mobservice2_qr_expired_1627249800,mobservice2,qr_expired,mobile,2,0,1,1,0.8,"['webservice2', 'mobservice2', 'mobservice1', 'logservice2', 'logservice1']",243.144329768271
dbservice1_memory_1627255258,dbservice1,memory,database,2,0,1,1,0.8,"['mobservice2', 'dbservice1', 'redisservice2', 'logservice2', 'logservice1']",54.61776008293185
mobservice2_memory_1627256808,mobservice2,memory,mobile,3,0,1,1,0.6,"['dbservice1', 'dbservice2', 'mobservice2', 'redisservice1', 'redisservice2']",77.76250842852775
mobservice2_memory_1627260359,mobservice2,memory,mobile,9,0,0,0,0.0,"['webservice1', 'webservice2', 'dbservice1', 'mobservice1', 'redisservice1']",1.6666666666666667
mobservice1_qr_expired_1627264132,mobservice1,qr_expired,mobile,2,0,1,1,0.8,"['logservice1', 'mobservice1', 'webservice2', 'redisservice1', 'redisservice2']",193.62129655635982
dbservice1_memory_1627268672,dbservice1,memory,database,3,0,1,1,0.6,"['mobservice1', 'dbservice2', 'dbservice1', 'webservice2', 'webservice1']",29.04302726654738
redisservice2_memory_1627269946,redisservice2,memory,cache,5,0,0,1,0.2,"['logservice1', 'mobservice1', 'webservice2', 'redisservice1', 'redisservice2']",4.0
webservice2_cpu_1627270294,webservice2,cpu,web,8,0,0,0,0.0,"['logservice1', 'mobservice1', 'redisservice1', 'mobservice2', 'redisservice2']",4.412541296428298
dbservice1_memory_1627272293,dbservice1,memory,database,5,0,0,1,0.2,"['mobservice2', 'dbservice2', 'redisservice2', 'redisservice1', 'dbservice1']",8.008680371431907
mobservice2_qr_expired_1627279670,mobservice2,qr_expired,mobile,9,0,0,0,0.0,"['webservice2', 'logservice2', 'redisservice2', 'mobservice1', 'dbservice2']",2.0
mobservice1_memory_1627279781,mobservice1,memory,mobile,5,0,0,1,0.2,"['mobservice2', 'webservice2', 'logservice2', 'dbservice2', 'mobservice1']",2.727272727272727
mobservice1_memory_1627283259,mobservice1,memory,mobile,1,1,1,1,1.0,"['mobservice1', 'redisservice2', 'dbservice2', 'dbservice1', 'redisservice1']",96.54411764697532
dbservice1_memory_1627283279,dbservice1,memory,database,4,0,0,1,0.4,"['mobservice1', 'redisservice2', 'dbservice2', 'dbservice1', 'redisservice1']",3.989221464019862
logservice1_memory_1627283437,logservice1,memory,logging,6,0,0,0,0.0,"['mobservice1', 'redisservice2', 'logservice2', 'redisservice1', 'webservice1']",2.481724710730172
webservice2_memory_1627286385,webservice2,memory,web,9,0,0,0,0.0,"['mobservice2', 'mobservice1', 'webservice1', 'dbservice1', 'redisservice1']",2.1755978947919883
dbservice2_memory_1627286946,dbservice2,memory,database,8,0,0,0,0.0,"['dbservice1', 'webservice2', 'mobservice2', 'mobservice1', 'redisservice1']",2.5
dbservice1_memory_1627288593,dbservice1,memory,database,7,0,0,0,0.0,"['mobservice1', 'redisservice2', 'redisservice1', 'mobservice2', 'webservice2']",2.652807080748651
logservice1_memory_1627291476,logservice1,memory,logging,10,0,0,0,0.0,"['mobservice1', 'redisservice1', 'logservice2', 'redisservice2', 'mobservice2']",1.5254084504385055
redisservice2_memory_1627293263,redisservice2,memory,cache,8,0,0,0,0.0,"['dbservice1', 'mobservice1', 'dbservice2', 'mobservice2', 'redisservice1']",2.53986886126548
mobservice1_qr_expired_1627293860,mobservice1,qr_expired,mobile,2,0,1,1,0.8,"['webservice2', 'mobservice1', 'dbservice1', 'webservice1', 'dbservice2']",300.32125045045046
mobservice2_memory_1627296468,mobservice2,memory,mobile,5,0,0,1,0.2,"['dbservice1', 'dbservice2', 'redisservice2', 'redisservice1', 'mobservice2']",2.442884788282509
dbservice1_memory_1627297432,dbservice1,memory,database,4,0,0,1,0.4,"['mobservice2', 'mobservice1', 'redisservice2', 'dbservice1', 'webservice1']",3.2
logservice1_memory_1627299080,logservice1,memory,logging,10,0,0,0,0.0,"['mobservice2', 'mobservice1', 'dbservice2', 'dbservice1', 'webservice2']",1.4040564826700899
dbservice2_memory_1627303928,dbservice2,memory,database,8,0,0,0,0.0,"['dbservice1', 'mobservice2', 'mobservice1', 'redisservice2', 'logservice2']",4.827924279447762
redisservice1_memory_1627303947,redisservice1,memory,cache,9,0,0,0,0.0,"['dbservice1', 'mobservice2', 'mobservice1', 'redisservice2', 'logservice2']",4.0
mobservice2_qr_expired_1627308362,mobservice2,qr_expired,mobile,2,0,1,1,0.8,"['webservice2', 'mobservice2', 'dbservice1', 'dbservice2', 'mobservice1']",340.4043684210528
logservice1_memory_1627310265,logservice1,memory,logging,8,0,0,0,0.0,"['dbservice1', 'dbservice2', 'redisservice2', 'redisservice1', 'mobservice2']",2.617890995260675
webservice1_memory_1627316277,webservice1,memory,web,4,0,0,1,0.4,"['mobservice2', 'mobservice1', 'dbservice2', 'webservice1', 'redisservice2']",6.945214349853516
dbservice1_memory_1627316827,dbservice1,memory,database,7,0,0,0,0.0,"['dbservice2', 'logservice2', 'redisservice1', 'redisservice2', 'mobservice2']",6.90834328160246
mobservice1_qr_expired_1627322979,mobservice1,qr_expired,mobile,2,0,1,1,0.8,"['mobservice2', 'mobservice1', 'redisservice1', 'logservice2', 'webservice2']",1522.651304089172
webservice2_memory_1627323573,webservice2,memory,web,10,0,0,0,0.0,"['dbservice1', 'mobservice1', 'redisservice1', 'webservice1', 'redisservice2']",1.8458783317244774
dbservice2_memory_1627325374,dbservice2,memory,database,2,0,1,1,0.8,"['mobservice2', 'dbservice2', 'mobservice1', 'dbservice1', 'webservice2']",89.95238095238095
webservice1_memory_1627330168,webservice1,memory,web,7,0,0,0,0.0,"['dbservice2', 'dbservice1', 'mobservice2', 'redisservice1', 'mobservice1']",9.575286236551038
dbservice2_memory_1627331922,dbservice2,memory,database,7,0,0,0,0.0,"['dbservice1', 'mobservice2', 'mobservice1', 'webservice2', 'webservice1']",4.397599166106048
redisservice1_memory_1627332332,redisservice1,memory,cache,8,0,0,0,0.0,"['dbservice1', 'mobservice2', 'dbservice2', 'mobservice1', 'redisservice2']",5.678495602062552
mobservice2_qr_expired_1627337234,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice2', 'webservice1', 'mobservice1', 'redisservice2']",554.5676847058821
webservice1_memory_1627342282,webservice1,memory,web,10,0,0,0,0.0,"['mobservice2', 'dbservice1', 'dbservice2', 'mobservice1', 'webservice2']",1.88025969275021
mobservice1_memory_1627347382,mobservice1,memory,mobile,2,0,1,1,0.8,"['dbservice1', 'mobservice1', 'webservice1', 'redisservice2', 'dbservice2']",45.44574831505328
logservice2_memory_1627353437,logservice2,memory,logging,3,0,1,1,0.6,"['mobservice2', 'mobservice1', 'logservice2', 'webservice2', 'webservice1']",79.53636363636363
webservice2_memory_1627354358,webservice2,memory,web,3,0,1,1,0.6,"['mobservice2', 'redisservice1', 'webservice2', 'dbservice1', 'redisservice2']",18.28781954800034
mobservice1_qr_expired_1627355175,mobservice1,qr_expired,mobile,2,0,1,1,0.8,"['webservice2', 'mobservice1', 'webservice1', 'dbservice2', 'dbservice1']",269.8332613636363
mobservice2_memory_1627357843,mobservice2,memory,mobile,5,0,0,1,0.2,"['mobservice1', 'webservice2', 'redisservice1', 'webservice1', 'mobservice2']",17.745519494063586
webservice1_memory_1627361744,webservice1,memory,web,5,0,0,1,0.2,"['dbservice2', 'mobservice1', 'mobservice2', 'webservice2', 'webservice1']",13.363284529858753
redisservice1_memory_1627362134,redisservice1,memory,cache,4,0,0,1,0.4,"['dbservice2', 'mobservice1', 'dbservice1', 'redisservice1', 'webservice1']",22.830979498862366
mobservice2_qr_expired_1627363820,mobservice2,qr_expired,mobile,4,0,0,1,0.4,"['redisservice2', 'dbservice2', 'dbservice1', 'mobservice2', 'redisservice1']",9.0
mobservice2_memory_1627365277,mobservice2,memory,mobile,1,1,1,1,1.0,"['mobservice2', 'mobservice1', 'dbservice2', 'webservice1', 'redisservice2']",337.0177935944576
logservice2_memory_1627365342,logservice2,memory,logging,10,0,0,0,0.0,"['mobservice2', 'mobservice1', 'dbservice2', 'webservice1', 'redisservice2']",1.3789346747133815
redisservice1_memory_1627367085,redisservice1,memory,cache,8,0,0,0,0.0,"['dbservice1', 'logservice1', 'mobservice2', 'mobservice1', 'redisservice2']",3.6233568595681707
webservice2_memory_1627372277,webservice2,memory,web,7,0,0,0,0.0,"['redisservice1', 'mobservice1', 'redisservice2', 'mobservice2', 'webservice1']",10.467852290198996
dbservice1_memory_1627373850,dbservice1,memory,database,2,0,1,1,0.8,"['mobservice2', 'dbservice1', 'webservice2', 'webservice1', 'redisservice2']",62.84148721307125
mobservice2_memory_1627374212,mobservice2,memory,mobile,2,0,1,1,0.8,"['mobservice1', 'mobservice2', 'dbservice1', 'webservice2', 'webservice1']",121.04408352669985
dbservice2_memory_1627375478,dbservice2,memory,database,1,1,1,1,1.0,"['dbservice2', 'mobservice2', 'dbservice1', 'webservice2', 'redisservice2']",78.01049868766404
dbservice2_memory_1627379165,dbservice2,memory,database,2,0,1,1,0.8,"['mobservice2', 'dbservice2', 'mobservice1', 'dbservice1', 'webservice1']",140.00540540540604
webservice1_memory_1627381040,webservice1,memory,web,5,0,0,1,0.2,"['redisservice1', 'mobservice1', 'mobservice2', 'dbservice2', 'webservice1']",4.0886823171835935
redisservice1_memory_1627381864,redisservice1,memory,cache,1,1,1,1,1.0,"['redisservice1', 'mobservice2', 'redisservice2', 'logservice2', 'mobservice1']",80.17224880387296
mobservice1_memory_1627382521,mobservice1,memory,mobile,1,1,1,1,1.0,"['mobservice1', 'dbservice2', 'webservice2', 'mobservice2', 'dbservice1']",112.98712446374412
mobservice1_qr_expired_1627383377,mobservice1,qr_expired,mobile,2,0,1,1,0.8,"['webservice1', 'mobservice1', 'mobservice2', 'dbservice1', 'dbservice2']",410.08431746031744
redisservice2_memory_1627386167,redisservice2,memory,cache,2,0,1,1,0.8,"['mobservice2', 'redisservice2', 'webservice1', 'dbservice2', 'redisservice1']",10.761111111110896
dbservice1_memory_1627386311,dbservice1,memory,database,6,0,0,0,0.0,"['mobservice2', 'mobservice1', 'redisservice2', 'redisservice1', 'webservice2']",3.3333333333333335
mobservice1_memory_1627387214,mobservice1,memory,mobile,2,0,1,1,0.8,"['dbservice2', 'mobservice1', 'mobservice2', 'redisservice1', 'redisservice2']",95.33823529428086
mobservice2_qr_expired_1627389398,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'dbservice2', 'webservice1', 'mobservice1', 'redisservice2']",1773.0689655151202
dbservice2_memory_1627394588,dbservice2,memory,database,1,1,1,1,1.0,"['dbservice2', 'mobservice2', 'webservice2', 'webservice1', 'redisservice2']",90.42758620689655
logservice2_memory_1627396756,logservice2,memory,logging,8,0,0,0,0.0,"['mobservice2', 'redisservice2', 'dbservice2', 'mobservice1', 'webservice2']",1.7979101292842345
webservice1_memory_1627399949,webservice1,memory,web,8,0,0,0,0.0,"['mobservice2', 'dbservice2', 'redisservice1', 'redisservice2', 'webservice2']",2.756868858276605
dbservice1_memory_1627400139,dbservice1,memory,database,4,0,0,1,0.4,"['dbservice2', 'mobservice2', 'redisservice2', 'dbservice1', 'webservice1']",5.354938468566397
dbservice2_memory_1627402075,dbservice2,memory,database,2,0,1,1,0.8,"['mobservice2', 'dbservice2', 'webservice2', 'redisservice2', 'webservice1']",106.048
redisservice2_memory_1627409250,redisservice2,memory,cache,2,0,1,1,0.8,"['dbservice2', 'redisservice2', 'mobservice1', 'redisservice1', 'webservice2']",39.66004415011037
logservice2_memory_1627410703,logservice2,memory,logging,3,0,1,1,0.6,"['redisservice1', 'dbservice2', 'logservice2', 'mobservice1', 'webservice1']",3.764727436442094
mobservice1_qr_expired_1627410797,mobservice1,qr_expired,mobile,1,1,1,1,1.0,"['mobservice1', 'webservice1', 'redisservice1', 'mobservice2', 'webservice2']",239.16245698427377
mobservice2_qr_expired_1627418217,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'dbservice2', 'redisservice1', 'dbservice1', 'webservice1']",2339.3636363436262
webservice2_memory_1627423928,webservice2,memory,web,4,0,0,1,0.4,"['dbservice1', 'mobservice2', 'webservice1', 'webservice2', 'dbservice2']",14.68235199139217
dbservice2_memory_1627425736,dbservice2,memory,database,8,0,0,0,0.0,"['redisservice2', 'mobservice1', 'dbservice1', 'mobservice2', 'webservice1']",2.4217287575702175
webservice1_memory_1627427700,webservice1,memory,web,5,0,0,1,0.2,"['dbservice1', 'mobservice2', 'mobservice1', 'redisservice2', 'webservice1']",35.73723857999765
dbservice1_cpu_1627429585,dbservice1,cpu,database,2,0,1,1,0.8,"['redisservice2', 'dbservice1', 'mobservice2', 'dbservice2', 'mobservice1']",3.0
webservice2_memory_1627432266,webservice2,memory,web,3,0,1,1,0.6,"['dbservice1', 'dbservice2', 'webservice2', 'mobservice2', 'redisservice2']",32.03316502361012
dbservice1_memory_1627432587,dbservice1,memory,database,7,0,0,0,0.0,"['redisservice2', 'mobservice1', 'webservice1', 'mobservice2', 'redisservice1']",2.6666666666666665
mobservice2_memory_1627436047,mobservice2,memory,mobile,9,0,0,0,0.0,"['redisservice2', 'dbservice2', 'dbservice1', 'logservice2', 'logservice1']",2.0124449254077446
redisservice1_memory_1627436567,redisservice1,memory,cache,2,0,1,1,0.8,"['mobservice2', 'redisservice1', 'dbservice1', 'redisservice2', 'webservice1']",60.237136465324646
mobservice1_qr_expired_1627438966,mobservice1,qr_expired,mobile,2,0,1,1,0.8,"['dbservice2', 'mobservice1', 'redisservice2', 'logservice2', 'webservice2']",735.6285714236811
logservice2_memory_1627443936,logservice2,memory,logging,9,0,0,0,0.0,"['mobservice1', 'dbservice2', 'redisservice2', 'redisservice1', 'webservice1']",2.0180344600165863
mobservice1_memory_1627447409,mobservice1,memory,mobile,3,0,1,1,0.6,"['mobservice2', 'redisservice2', 'mobservice1', 'webservice1', 'redisservice1']",60.32011892421648
dbservice2_memory_1627447589,dbservice2,memory,database,2,0,1,1,0.8,"['redisservice1', 'dbservice2', 'mobservice1', 'redisservice2', 'webservice1']",82.11145510835914
mobservice2_qr_expired_1627450448,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice2', 'redisservice1', 'dbservice1', 'dbservice2']",258.066000567215
mobservice2_cpu_1627454420,mobservice2,cpu,mobile,7,0,0,0,0.0,"['webservice1', 'redisservice1', 'webservice2', 'logservice1', 'mobservice1']",5.771759469696974
redisservice2_memory_1627454973,redisservice2,memory,cache,7,0,0,0,0.0,"['mobservice2', 'webservice2', 'mobservice1', 'dbservice1', 'redisservice1']",2.523427177132651
dbservice2_memory_1627457508,dbservice2,memory,database,3,0,1,1,0.6,"['mobservice2', 'mobservice1', 'dbservice2', 'redisservice2', 'webservice2']",102.3938223938215
webservice2_memory_1627459375,webservice2,memory,web,5,0,0,1,0.2,"['mobservice2', 'webservice1', 'redisservice2', 'mobservice1', 'webservice2']",4.738589459553463
logservice2_memory_1627464739,logservice2,memory,logging,5,0,0,1,0.2,"['dbservice2', 'mobservice2', 'redisservice2', 'dbservice1', 'logservice2']",9.5479788650996
dbservice1_cpu_1627464819,dbservice1,cpu,database,3,0,1,1,0.6,"['redisservice2', 'redisservice1', 'dbservice1', 'webservice1', 'logservice1']",17.0
mobservice1_qr_expired_1627466564,mobservice1,qr_expired,mobile,3,0,1,1,0.6,"['mobservice2', 'webservice2', 'mobservice1', 'logservice1', 'dbservice1']",234.5499078143029
mobservice2_memory_1627471954,mobservice2,memory,mobile,1,1,1,1,1.0,"['mobservice2', 'mobservice1', 'webservice2', 'dbservice1', 'webservice1']",211.4294294295239
mobservice2_qr_expired_1627475638,mobservice2,qr_expired,mobile,6,0,0,0,0.0,"['dbservice1', 'redisservice2', 'logservice2', 'logservice1', 'webservice1']",26.789844579620045
dbservice1_cpu_1627475651,dbservice1,cpu,database,5,0,0,1,0.2,"['webservice1', 'mobservice2', 'mobservice1', 'logservice2', 'dbservice1']",15.092626895187863
dbservice1_memory_1627477200,dbservice1,memory,database,7,0,0,0,0.0,"['dbservice2', 'mobservice1', 'redisservice1', 'webservice1', 'webservice2']",4.981329340381583
logservice1_memory_1627477200,logservice1,memory,logging,8,0,0,0,0.0,"['dbservice2', 'mobservice1', 'redisservice1', 'webservice1', 'webservice2']",3.961262914763899
mobservice1_memory_1627484554,mobservice1,memory,mobile,3,0,1,1,0.6,"['mobservice2', 'dbservice1', 'mobservice1', 'webservice2', 'webservice1']",66.14935079870013
webservice2_memory_1627485396,webservice2,memory,web,8,0,0,0,0.0,"['mobservice2', 'dbservice2', 'dbservice1', 'redisservice2', 'mobservice1']",1.677127504700302
dbservice1_cpu_1627486293,dbservice1,cpu,database,5,0,0,1,0.2,"['mobservice2', 'webservice2', 'redisservice2', 'redisservice1', 'dbservice1']",10.0
webservice2_file_move_1627488601,webservice2,file_move,web,3,0,1,1,0.6,"['mobservice1', 'mobservice2', 'webservice2', 'webservice1', 'logservice2']",32.0
dbservice2_memory_1627493621,dbservice2,memory,database,6,0,0,0,0.0,"['mobservice2', 'webservice2', 'dbservice1', 'redisservice1', 'redisservice2']",2.125
mobservice2_cpu_1627497596,mobservice2,cpu,mobile,8,0,0,0,0.0,"['webservice1', 'dbservice2', 'logservice2', 'redisservice1', 'logservice1']",7.4511790697674485
mobservice1_qr_expired_1627500877,mobservice1,qr_expired,mobile,9,0,0,0,0.0,"['redisservice2', 'dbservice2', 'webservice2', 'mobservice2', 'redisservice1']",1.0
dbservice2_memory_1627501550,dbservice2,memory,database,8,0,0,0,0.0,"['mobservice2', 'redisservice1', 'webservice1', 'dbservice1', 'redisservice2']",2.596725034927941
dbservice1_memory_1627502421,dbservice1,memory,database,8,0,0,0,0.0,"['webservice2', 'mobservice2', 'webservice1', 'mobservice1', 'logservice1']",2.0
webservice2_file_move_1627503000,webservice2,file_move,web,1,1,1,1,1.0,"['webservice2', 'webservice1', 'redisservice2', 'redisservice1', 'mobservice2']",258.0
webservice1_file_move_1627503000,webservice1,file_move,web,2,0,1,1,0.8,"['webservice2', 'webservice1', 'redisservice2', 'redisservice1', 'mobservice2']",63.0
mobservice2_qr_expired_1627503713,mobservice2,qr_expired,mobile,8,0,0,0,0.0,"['webservice2', 'mobservice1', 'logservice1', 'logservice2', 'webservice1']",6.575026799993414
dbservice1_cpu_1627509699,dbservice1,cpu,database,7,0,0,0,0.0,"['webservice1', 'mobservice1', 'webservice2', 'logservice1', 'dbservice2']",79.81542811089619
logservice2_memory_1627509937,logservice2,memory,logging,5,0,0,1,0.2,"['mobservice2', 'mobservice1', 'webservice1', 'webservice2', 'logservice2']",7.679009391816497
redisservice1_memory_1627512202,redisservice1,memory,cache,9,0,0,0,0.0,"['mobservice1', 'webservice1', 'dbservice1', 'mobservice2', 'redisservice2']",2.0
mobservice2_memory_1627514362,mobservice2,memory,mobile,1,1,1,1,1.0,"['mobservice2', 'dbservice1', 'webservice1', 'logservice1', 'redisservice2']",46.082775730481984
mobservice1_memory_1627514424,mobservice1,memory,mobile,10,0,0,0,0.0,"['mobservice2', 'dbservice1', 'webservice1', 'webservice2', 'logservice1']",0.9
logservice2_memory_1627516510,logservice2,memory,logging,5,0,0,1,0.2,"['dbservice2', 'dbservice1', 'mobservice2', 'logservice1', 'logservice2']",61.58750690685115
dbservice2_memory_1627519836,dbservice2,memory,database,3,0,1,1,0.6,"['mobservice1', 'mobservice2', 'dbservice2', 'webservice2', 'logservice1']",11.494898053655076
webservice1_file_move_1627521000,webservice1,file_move,web,1,1,1,1,1.0,"['webservice1', 'redisservice2', 'webservice2', 'mobservice2', 'mobservice1']",40.0
logservice1_memory_1627522806,logservice1,memory,logging,7,0,0,0,0.0,"['mobservice1', 'webservice1', 'mobservice2', 'webservice2', 'dbservice2']",3.9403524615005683
mobservice1_qr_expired_1627528299,mobservice1,qr_expired,mobile,10,0,0,0,0.0,"['dbservice1', 'dbservice2', 'mobservice2', 'webservice2', 'logservice2']",3.0
dbservice1_cpu_1627529324,dbservice1,cpu,database,4,0,0,1,0.4,"['webservice2', 'mobservice1', 'mobservice2', 'dbservice1', 'webservice1']",6.0
webservice1_file_move_1627531800,webservice1,file_move,web,1,1,1,1,1.0,"['webservice1', 'dbservice1', 'mobservice1', 'logservice2', 'webservice2']",57.0
redisservice1_memory_1627531834,redisservice1,memory,cache,7,0,0,0,0.0,"['webservice1', 'dbservice1', 'mobservice1', 'logservice2', 'webservice2']",2.0
mobservice2_qr_expired_1627532257,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice2', 'redisservice2', 'redisservice1', 'dbservice2']",108.2068798585535
webservice1_memory_1627539698,webservice1,memory,web,3,0,1,1,0.6,"['dbservice2', 'dbservice1', 'webservice1', 'mobservice1', 'mobservice2']",3.0
mobservice2_cpu_1627542736,mobservice2,cpu,mobile,4,0,0,1,0.4,"['redisservice2', 'webservice2', 'mobservice1', 'mobservice2', 'logservice1']",10.187632668144857
dbservice2_memory_1627545507,dbservice2,memory,database,3,0,1,1,0.6,"['mobservice2', 'webservice1', 'dbservice2', 'dbservice1', 'redisservice1']",11.0
logservice1_memory_1627545894,logservice1,memory,logging,3,0,1,1,0.6,"['webservice2', 'dbservice2', 'logservice1', 'logservice2', 'redisservice1']",5.714285714285714
webservice2_memory_1627546421,webservice2,memory,web,2,0,1,1,0.8,"['mobservice1', 'webservice2', 'dbservice1', 'redisservice1', 'mobservice2']",14.18882371464376
mobservice1_qr_expired_1627552119,mobservice1,qr_expired,mobile,1,1,1,1,1.0,"['mobservice1', 'mobservice2', 'webservice2', 'redisservice1', 'webservice1']",112.81543508562616
