case_id,root_service,fault_type,service_family,budget,policy,rank,top1,top3,top5,avg_at_5,trace_rows_kept,trace_bytes_kept,metric_samples_kept,metric_bytes_kept,minutes_kept,services_kept,combined_reduction
logservice2_memory_1625304365,logservice2,memory,logging,0.25,anchored_service_random_rest,1,1,1,1,1.0,376.0,67680.0,0.0,0.0,3,3,0.9594419674960448
logservice2_memory_1625304365,logservice2,memory,logging,0.5,anchored_service_random_rest,4,0,0,1,0.4,1722.0,309960.0,144.0,3456.0,6,5,0.8121817920322163
mobservice2_memory_1625305876,mobservice2,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,91.0,16380.0,16.0,384.0,2,1,0.9896156991005723
mobservice2_memory_1625305876,mobservice2,memory,mobile,0.25,anchored_service_random_rest,2,0,1,1,0.8,359.0,64620.0,48.0,1152.0,3,3,0.9592581580316658
mobservice2_memory_1625305876,mobservice2,memory,mobile,0.5,anchored_service_random_rest,1,1,1,1,1.0,1184.0,213120.0,96.0,2304.0,6,5,0.8665576451349142
logservice1_memory_1625311435,logservice1,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,79.0,14220.0,0.0,0.0,2,1,0.9912471839568637
logservice1_memory_1625311435,logservice1,memory,logging,0.25,anchored_service_random_rest,2,0,1,1,0.8,347.0,62460.0,24.0,576.0,3,3,0.9611995420467555
logservice1_memory_1625311435,logservice1,memory,logging,0.5,anchored_service_random_rest,3,0,1,1,0.6,1944.0,349920.0,96.0,2304.0,6,5,0.7831960704657089
redisservice2_memory_1625320792,redisservice2,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,154.0,27720.0,0.0,0.0,2,1,0.9817116617844984
redisservice2_memory_1625320792,redisservice2,memory,cache,0.25,anchored_service_random_rest,2,0,1,1,0.8,327.0,58860.0,24.0,576.0,3,3,0.9607869527353337
redisservice2_memory_1625320792,redisservice2,memory,cache,0.5,anchored_service_random_rest,4,0,0,1,0.4,1849.0,332820.0,96.0,2304.0,6,5,0.7789011163011638
redisservice2_memory_1625324488,redisservice2,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,156.0,28080.0,0.0,0.0,2,1,0.9807053274734698
redisservice2_memory_1625324488,redisservice2,memory,cache,0.25,anchored_service_random_rest,3,0,1,1,0.6,415.0,74700.0,24.0,576.0,3,3,0.9482754355731094
redisservice2_memory_1625324488,redisservice2,memory,cache,0.5,anchored_service_random_rest,5,0,0,1,0.2,1745.0,314100.0,144.0,3456.0,6,5,0.7817970431326633
mobservice1_qr_expired_1625325200,mobservice1,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,30.0,5400.0,8.0,192.0,1,1,0.9423053113779869
mobservice1_qr_expired_1625325200,mobservice1,qr_expired,mobile,0.25,anchored_service_random_rest,2,0,1,1,0.8,82.0,14760.0,16.0,384.0,1,3,0.8437538690107713
mobservice1_qr_expired_1625325200,mobservice1,qr_expired,mobile,0.5,anchored_service_random_rest,3,0,1,1,0.6,195.0,35100.0,24.0,576.0,1,5,0.631917791259131
webservice2_memory_1625325487,webservice2,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,64.0,11520.0,16.0,384.0,2,1,0.9907919652470947
webservice2_memory_1625325487,webservice2,memory,web,0.25,anchored_service_random_rest,2,0,1,1,0.8,369.0,66420.0,72.0,1728.0,3,3,0.9472858574982363
webservice2_memory_1625325487,webservice2,memory,web,0.5,anchored_service_random_rest,4,0,0,1,0.4,1347.0,242460.0,192.0,4608.0,6,5,0.8088868674117253
logservice2_memory_1625325873,logservice2,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,74.0,13320.0,0.0,0.0,2,1,0.9906104874933386
logservice2_memory_1625325873,logservice2,memory,logging,0.25,anchored_service_random_rest,3,0,1,1,0.6,432.0,77760.0,48.0,1152.0,3,3,0.944373482663238
logservice2_memory_1625325873,logservice2,memory,logging,0.5,anchored_service_random_rest,4,0,0,1,0.4,1477.0,265860.0,144.0,3456.0,6,5,0.8101542079396364
redisservice1_memory_1625332594,redisservice1,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,140.0,25200.0,16.0,384.0,2,1,0.9830169591435194
redisservice1_memory_1625332594,redisservice1,memory,cache,0.25,anchored_service_random_rest,1,1,1,1,1.0,447.0,80460.0,48.0,1152.0,3,3,0.9458247369301481
redisservice1_memory_1625332594,redisservice1,memory,cache,0.5,anchored_service_random_rest,2,0,1,1,0.8,1663.0,299340.0,144.0,3456.0,6,5,0.7989994981559222
mobservice2_qr_expired_1625334978,mobservice2,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,41.0,7380.0,8.0,192.0,1,1,0.9458926427713943
mobservice2_qr_expired_1625334978,mobservice2,qr_expired,mobile,0.25,anchored_service_random_rest,3,0,1,1,0.6,105.0,18900.0,24.0,576.0,1,3,0.860830046304236
mobservice2_qr_expired_1625334978,mobservice2,qr_expired,mobile,0.5,anchored_service_random_rest,3,0,1,1,0.6,192.0,34560.0,32.0,768.0,1,5,0.7475561653232722
mobservice1_memory_1625353753,mobservice1,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,69.0,12420.0,16.0,384.0,2,1,0.9918622299167918
mobservice1_memory_1625353753,mobservice1,memory,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,359.0,64620.0,72.0,1728.0,3,3,0.957831555023376
mobservice1_memory_1625353753,mobservice1,memory,mobile,0.5,anchored_service_random_rest,2,0,1,1,0.8,1616.0,290880.0,144.0,3456.0,6,5,0.8129304361753243
mobservice1_qr_expired_1625355663,mobservice1,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,36.0,6480.0,8.0,192.0,1,1,0.9396766843875447
mobservice1_qr_expired_1625355663,mobservice1,qr_expired,mobile,0.25,anchored_service_random_rest,2,0,1,1,0.8,98.0,17640.0,24.0,576.0,1,3,0.8353043289573614
mobservice1_qr_expired_1625355663,mobservice1,qr_expired,mobile,0.5,anchored_service_random_rest,4,0,0,1,0.4,162.0,29160.0,40.0,960.0,1,5,0.7276771183682327
dbservice2_memory_1625356783,dbservice2,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,80.0,14400.0,0.0,0.0,2,1,0.9908802115790913
dbservice2_memory_1625356783,dbservice2,memory,database,0.25,anchored_service_random_rest,3,0,1,1,0.6,356.0,64080.0,48.0,1152.0,3,3,0.9586873584532839
dbservice2_memory_1625356783,dbservice2,memory,database,0.5,anchored_service_random_rest,5,0,0,1,0.2,1627.0,292860.0,192.0,4608.0,6,5,0.8116079706950798
mobservice2_memory_1625359712,mobservice2,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,80.0,14400.0,16.0,384.0,2,1,0.989927398783439
mobservice2_memory_1625359712,mobservice2,memory,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,288.0,51840.0,72.0,1728.0,3,3,0.9635031722153182
mobservice2_memory_1625359712,mobservice2,memory,mobile,0.5,anchored_service_random_rest,1,1,1,1,1.0,1065.0,191700.0,144.0,3456.0,6,5,0.8670367584537904
mobservice2_qr_expired_1625360218,mobservice2,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,43.0,7740.0,8.0,192.0,1,1,0.970796147388884
mobservice2_qr_expired_1625360218,mobservice2,qr_expired,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,136.0,24480.0,16.0,384.0,1,3,0.9084563046743837
mobservice2_qr_expired_1625360218,mobservice2,qr_expired,mobile,0.5,anchored_service_random_rest,1,1,1,1,1.0,345.0,62100.0,32.0,768.0,1,5,0.7685340637978263
logservice1_memory_1625360381,logservice1,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,86.0,15480.0,16.0,384.0,2,1,0.9899438621046386
logservice1_memory_1625360381,logservice1,memory,logging,0.25,anchored_service_random_rest,2,0,1,1,0.8,337.0,60660.0,48.0,1152.0,3,3,0.9608175746603581
logservice1_memory_1625360381,logservice1,memory,logging,0.5,anchored_service_random_rest,1,1,1,1,1.0,1165.0,209700.0,144.0,3456.0,6,5,0.8648811063273036
webservice2_file_move_1625361000,webservice2,file_move,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,111.0,19980.0,16.0,384.0,2,1,0.9860003134873822
webservice2_file_move_1625361000,webservice2,file_move,web,0.25,anchored_service_random_rest,3,0,1,1,0.6,341.0,61380.0,72.0,1728.0,3,3,0.9566149962464011
webservice2_file_move_1625361000,webservice2,file_move,web,0.5,anchored_service_random_rest,4,0,0,1,0.4,2351.0,423180.0,192.0,4608.0,6,5,0.7059075872196143
dbservice2_memory_1625363058,dbservice2,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,69.0,12420.0,0.0,0.0,2,1,0.9918614160349762
dbservice2_memory_1625363058,dbservice2,memory,database,0.25,anchored_service_random_rest,2,0,1,1,0.8,341.0,61380.0,24.0,576.0,3,3,0.9594014405686786
dbservice2_memory_1625363058,dbservice2,memory,database,0.5,anchored_service_random_rest,5,0,0,1,0.2,1723.0,310140.0,144.0,3456.0,6,5,0.7945066524077627
webservice2_memory_1625367620,webservice2,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,76.0,13680.0,16.0,384.0,2,1,0.9909148695369064
webservice2_memory_1625367620,webservice2,memory,web,0.25,anchored_service_random_rest,3,0,1,1,0.6,348.0,62640.0,72.0,1728.0,3,3,0.9584192493139642
webservice2_memory_1625367620,webservice2,memory,web,0.5,anchored_service_random_rest,4,0,0,1,0.4,1166.0,209880.0,192.0,4608.0,6,5,0.8614440086200215
webservice1_file_move_1625371800,webservice1,file_move,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,98.0,17640.0,16.0,384.0,2,1,0.9872897132992587
webservice1_file_move_1625371800,webservice1,file_move,web,0.25,anchored_service_random_rest,1,1,1,1,1.0,559.0,100620.0,48.0,1152.0,3,3,0.9282317300206478
webservice1_file_move_1625371800,webservice1,file_move,web,0.5,anchored_service_random_rest,1,1,1,1,1.0,1893.0,340740.0,192.0,4608.0,6,5,0.7564651524895915
webservice1_memory_1625373179,webservice1,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,80.0,14400.0,16.0,384.0,2,1,0.990749847958134
webservice1_memory_1625373179,webservice1,memory,web,0.25,anchored_service_random_rest,2,0,1,1,0.8,467.0,84060.0,48.0,1152.0,3,3,0.9466839856742775
webservice1_memory_1625373179,webservice1,memory,web,0.5,anchored_service_random_rest,4,0,0,1,0.4,1904.0,342720.0,240.0,5760.0,6,5,0.7819607018703026
logservice2_memory_1625379370,logservice2,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,76.0,13680.0,0.0,0.0,2,1,0.9910111650791649
logservice2_memory_1625379370,logservice2,memory,logging,0.25,anchored_service_random_rest,3,0,1,1,0.6,430.0,77400.0,24.0,576.0,3,3,0.9487636409512396
logservice2_memory_1625379370,logservice2,memory,logging,0.5,anchored_service_random_rest,4,0,0,1,0.4,2292.0,412560.0,96.0,2304.0,6,5,0.7274017536113039
mobservice1_memory_1625379697,mobservice1,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,87.0,15660.0,0.0,0.0,2,1,0.9896735087913653
mobservice1_memory_1625379697,mobservice1,memory,mobile,0.25,anchored_service_random_rest,3,0,1,1,0.6,470.0,84600.0,24.0,576.0,3,3,0.9438333834491272
mobservice1_memory_1625379697,mobservice1,memory,mobile,0.5,anchored_service_random_rest,2,0,1,1,0.8,1864.0,335520.0,48.0,1152.0,6,5,0.7779923085444791
webservice1_memory_1625380916,webservice1,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,84.0,15120.0,0.0,0.0,2,1,0.9907447535239718
webservice1_memory_1625380916,webservice1,memory,web,0.25,anchored_service_random_rest,2,0,1,1,0.8,361.0,64980.0,24.0,576.0,3,3,0.9598718956360779
webservice1_memory_1625380916,webservice1,memory,web,0.5,anchored_service_random_rest,5,0,0,1,0.2,1947.0,350460.0,96.0,2304.0,6,5,0.7840662851938093
webservice2_memory_1625381030,webservice2,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,89.0,16020.0,16.0,384.0,2,1,0.9898930900380025
webservice2_memory_1625381030,webservice2,memory,web,0.25,anchored_service_random_rest,2,0,1,1,0.8,479.0,86220.0,48.0,1152.0,3,3,0.9461679506705901
webservice2_memory_1625381030,webservice2,memory,web,0.5,anchored_service_random_rest,4,0,0,1,0.4,1659.0,298620.0,192.0,4608.0,6,5,0.8131737323849941
mobservice1_qr_expired_1625383443,mobservice1,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,37.0,6660.0,0.0,0.0,1,1,0.9494719592134013
mobservice1_qr_expired_1625383443,mobservice1,qr_expired,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,143.0,25740.0,0.0,0.0,1,3,0.8047159504734158
mobservice1_qr_expired_1625383443,mobservice1,qr_expired,mobile,0.5,anchored_service_random_rest,4,0,0,1,0.4,194.0,34920.0,24.0,576.0,1,5,0.7306991988346686
dbservice1_memory_1625384013,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,85.0,15300.0,16.0,384.0,2,1,0.9897308169775445
dbservice1_memory_1625384013,dbservice1,memory,database,0.25,anchored_service_random_rest,1,1,1,1,1.0,447.0,80460.0,24.0,576.0,3,3,0.9469412448732656
dbservice1_memory_1625384013,dbservice1,memory,database,0.5,anchored_service_random_rest,3,0,1,1,0.6,1163.0,209340.0,144.0,3456.0,6,5,0.8606706790074956
webservice2_file_move_1625386200,webservice2,file_move,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,115.0,20700.0,16.0,384.0,2,1,0.9847758840298417
webservice2_file_move_1625386200,webservice2,file_move,web,0.25,anchored_service_random_rest,3,0,1,1,0.6,330.0,59400.0,48.0,1152.0,3,3,0.9562772400765971
webservice2_file_move_1625386200,webservice2,file_move,web,0.5,anchored_service_random_rest,1,1,1,1,1.0,1564.0,281520.0,96.0,2304.0,6,5,0.7950593107989845
mobservice2_qr_expired_1625390816,mobservice2,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,37.0,6660.0,8.0,192.0,1,1,0.9759912542572425
mobservice2_qr_expired_1625390816,mobservice2,qr_expired,mobile,0.25,anchored_service_random_rest,2,0,1,1,0.8,122.0,21960.0,16.0,384.0,1,3,0.9217087835849136
mobservice2_qr_expired_1625390816,mobservice2,qr_expired,mobile,0.5,anchored_service_random_rest,2,0,1,1,0.8,207.0,37260.0,24.0,576.0,1,5,0.8674263129125847
logservice2_memory_1625396241,logservice2,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,94.0,16920.0,0.0,0.0,2,1,0.9893916366974134
logservice2_memory_1625396241,logservice2,memory,logging,0.25,anchored_service_random_rest,1,1,1,1,1.0,367.0,66060.0,0.0,0.0,3,3,0.9585822411484117
logservice2_memory_1625396241,logservice2,memory,logging,0.5,anchored_service_random_rest,4,0,0,1,0.4,1671.0,300780.0,48.0,1152.0,6,5,0.810697142513204
webservice1_file_move_1625400601,webservice1,file_move,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,89.0,16020.0,0.0,0.0,2,1,0.9881600652748461
webservice1_file_move_1625400601,webservice1,file_move,web,0.25,anchored_service_random_rest,3,0,1,1,0.6,418.0,75240.0,48.0,1152.0,3,3,0.9435408056476932
webservice1_file_move_1625400601,webservice1,file_move,web,0.5,anchored_service_random_rest,1,1,1,1,1.0,1633.0,293940.0,96.0,2304.0,6,5,0.7810543306667612
mobservice1_qr_expired_1625409300,mobservice1,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,46.0,8280.0,0.0,0.0,1,1,0.9425191602799067
mobservice1_qr_expired_1625409300,mobservice1,qr_expired,mobile,0.25,anchored_service_random_rest,3,0,1,1,0.6,158.0,28440.0,8.0,192.0,1,3,0.8012329223592136
mobservice1_qr_expired_1625409300,mobservice1,qr_expired,mobile,0.5,anchored_service_random_rest,5,0,0,1,0.2,289.0,52020.0,16.0,384.0,1,5,0.6362045984671776
dbservice1_memory_1625411468,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,82.0,14760.0,16.0,384.0,2,1,0.9905848297883452
dbservice1_memory_1625411468,dbservice1,memory,database,0.25,anchored_service_random_rest,2,0,1,1,0.8,374.0,67320.0,48.0,1152.0,3,3,0.9574303001365274
dbservice1_memory_1625411468,dbservice1,memory,database,0.5,anchored_service_random_rest,3,0,1,1,0.6,1701.0,306180.0,144.0,3456.0,6,5,0.8074963256962526
webservice1_memory_1625415630,webservice1,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,73.0,13140.0,0.0,0.0,2,1,0.9917819939359371
webservice1_memory_1625415630,webservice1,memory,web,0.25,anchored_service_random_rest,3,0,1,1,0.6,374.0,67320.0,48.0,1152.0,3,3,0.9571763081264447
webservice1_memory_1625415630,webservice1,memory,web,0.5,anchored_service_random_rest,5,0,0,1,0.2,1213.0,218340.0,144.0,3456.0,6,5,0.8612845606556393
webservice2_memory_1625418006,webservice2,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,82.0,14760.0,16.0,384.0,2,1,0.9905985070846433
webservice2_memory_1625418006,webservice2,memory,web,0.25,anchored_service_random_rest,1,1,1,1,1.0,508.0,91440.0,24.0,576.0,3,3,0.9428758734746785
webservice2_memory_1625418006,webservice2,memory,web,0.5,anchored_service_random_rest,2,0,1,1,0.8,1753.0,315540.0,144.0,3456.0,6,5,0.8019652249057616
dbservice1_memory_1625418705,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,76.0,13680.0,16.0,384.0,2,1,0.9905475485728573
dbservice1_memory_1625418705,dbservice1,memory,database,0.25,anchored_service_random_rest,2,0,1,1,0.8,316.0,56880.0,48.0,1152.0,3,3,0.9609965400156466
dbservice1_memory_1625418705,dbservice1,memory,database,0.5,anchored_service_random_rest,1,1,1,1,1.0,2386.0,429480.0,96.0,2304.0,6,5,0.7097968368161691
redisservice1_memory_1625420467,redisservice1,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,161.0,28980.0,0.0,0.0,2,1,0.9812854530237748
redisservice1_memory_1625420467,redisservice1,memory,cache,0.25,anchored_service_random_rest,3,0,1,1,0.6,324.0,58320.0,0.0,0.0,3,3,0.9623384272031246
redisservice1_memory_1625420467,redisservice1,memory,cache,0.5,anchored_service_random_rest,3,0,1,1,0.6,2610.0,469800.0,0.0,0.0,6,5,0.6966151080251697
logservice2_memory_1625421899,logservice2,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,78.0,14040.0,0.0,0.0,2,1,0.9910199633123288
logservice2_memory_1625421899,logservice2,memory,logging,0.25,anchored_service_random_rest,3,0,1,1,0.6,321.0,57780.0,48.0,1152.0,3,3,0.9623068716468773
logservice2_memory_1625421899,logservice2,memory,logging,0.5,anchored_service_random_rest,3,0,1,1,0.6,1606.0,289080.0,48.0,1152.0,6,5,0.8143665236512676
webservice2_memory_1625424557,webservice2,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,79.0,14220.0,16.0,384.0,2,1,0.9905953448115978
webservice2_memory_1625424557,webservice2,memory,web,0.25,anchored_service_random_rest,3,0,1,1,0.6,340.0,61200.0,48.0,1152.0,3,3,0.9598466817099935
webservice2_memory_1625424557,webservice2,memory,web,0.5,anchored_service_random_rest,3,0,1,1,0.6,1158.0,208440.0,144.0,3456.0,6,5,0.8635436307996662
mobservice2_qr_expired_1625425284,mobservice2,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,35.0,6300.0,8.0,192.0,1,1,0.9388976733679693
mobservice2_qr_expired_1625425284,mobservice2,qr_expired,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,125.0,22500.0,8.0,192.0,1,3,0.7864242150440479
mobservice2_qr_expired_1625425284,mobservice2,qr_expired,mobile,0.5,anchored_service_random_rest,3,0,1,1,0.6,206.0,37080.0,32.0,768.0,1,5,0.6437768240343348
logservice2_memory_1625425518,logservice2,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,73.0,13140.0,0.0,0.0,2,1,0.9911610861773917
logservice2_memory_1625425518,logservice2,memory,logging,0.25,anchored_service_random_rest,2,0,1,1,0.8,351.0,63180.0,24.0,576.0,3,3,0.9571131058086597
logservice2_memory_1625425518,logservice2,memory,logging,0.5,anchored_service_random_rest,4,0,0,1,0.4,1710.0,307800.0,48.0,1152.0,6,5,0.7921765522585644
mobservice1_qr_expired_1625436871,mobservice1,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,36.0,6480.0,0.0,0.0,1,1,0.9766385463984426
mobservice1_qr_expired_1625436871,mobservice1,qr_expired,mobile,0.25,anchored_service_random_rest,3,0,1,1,0.6,114.0,20520.0,0.0,0.0,1,3,0.9260220635950681
mobservice1_qr_expired_1625436871,mobservice1,qr_expired,mobile,0.5,anchored_service_random_rest,1,1,1,1,1.0,267.0,48060.0,0.0,0.0,1,5,0.826735885788449
logservice1_memory_1625437325,logservice1,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,75.0,13500.0,0.0,0.0,2,1,0.9915853248064624
logservice1_memory_1625437325,logservice1,memory,logging,0.25,anchored_service_random_rest,1,1,1,1,1.0,474.0,85320.0,0.0,0.0,3,3,0.9468192527768429
logservice1_memory_1625437325,logservice1,memory,logging,0.5,anchored_service_random_rest,4,0,0,1,0.4,1674.0,301320.0,0.0,0.0,6,5,0.8121844496802424
redisservice1_memory_1625453062,redisservice1,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,135.0,24300.0,0.0,0.0,2,1,0.9827431931484085
redisservice1_memory_1625453062,redisservice1,memory,cache,0.25,anchored_service_random_rest,1,1,1,1,1.0,384.0,69120.0,0.0,0.0,3,3,0.9509139716221399
redisservice1_memory_1625453062,redisservice1,memory,cache,0.5,anchored_service_random_rest,4,0,0,1,0.4,2092.0,376560.0,0.0,0.0,6,5,0.7325834078997827
mobservice2_qr_expired_1625455022,mobservice2,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,39.0,7020.0,0.0,0.0,1,1,0.9434782608695652
mobservice2_qr_expired_1625455022,mobservice2,qr_expired,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,111.0,19980.0,0.0,0.0,1,3,0.8391304347826087
mobservice2_qr_expired_1625455022,mobservice2,qr_expired,mobile,0.5,anchored_service_random_rest,1,1,1,1,1.0,340.0,61200.0,0.0,0.0,1,5,0.5072463768115942
