dataset,service,fault,instance,budget,policy,seed,top1,top3,top5,avg5,full_trace_count,full_anomalous_trace_count,kept_trace_count,kept_anomalous_trace_count,full_anomalous_span_count,kept_anomalous_span_count,total_reduction,post_injection_trace_reduction,post_injection_span_reduction,top5_services
RE2-OB,checkoutservice,cpu,2,0.05,latency_topk,-1,0.0,1.0,1.0,0.8,12257,657,11633,33,10846,985,0.05090968426205433,0.9497716894977168,0.9091831089802692,"['frontendservice', 'checkoutservice', 'emailservice', 'paymentservice', 'currencyservice']"
RE2-OB,checkoutservice,cpu,2,0.05,random,2026,0.0,0.0,1.0,0.4,12257,657,11633,33,10846,480,0.05090968426205433,0.9497716894977168,0.9557440531071363,"['emailservice', 'frontendservice', 'currencyservice', 'checkoutservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,0.05,random,2027,1.0,1.0,1.0,1.0,12257,657,11633,33,10846,517,0.05090968426205433,0.9497716894977168,0.9523326572008114,"['checkoutservice', 'frontendservice', 'productcatalogservice', 'currencyservice', 'emailservice']"
RE2-OB,checkoutservice,cpu,2,0.05,random,2028,1.0,1.0,1.0,1.0,12257,657,11633,33,10846,623,0.05090968426205433,0.9497716894977168,0.9425594689286373,"['checkoutservice', 'frontendservice', 'currencyservice', 'productcatalogservice', 'recommendationservice']"
RE2-OB,checkoutservice,cpu,2,0.05,random,2029,1.0,1.0,1.0,1.0,12257,657,11633,33,10846,644,0.05090968426205433,0.9497716894977168,0.9406232712520745,"['checkoutservice', 'frontendservice', 'productcatalogservice', 'emailservice', 'currencyservice']"
RE2-OB,checkoutservice,cpu,2,0.05,random,2030,1.0,1.0,1.0,1.0,12257,657,11633,33,10846,582,0.05090968426205433,0.9497716894977168,0.9463396643924027,"['checkoutservice', 'frontendservice', 'productcatalogservice', 'emailservice', 'currencyservice']"
RE2-OB,checkoutservice,cpu,2,0.05,random,2031,1.0,1.0,1.0,1.0,12257,657,11633,33,10846,590,0.05090968426205433,0.9497716894977168,0.9456020652775217,"['checkoutservice', 'emailservice', 'frontendservice', 'currencyservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,0.05,random,2032,1.0,1.0,1.0,1.0,12257,657,11633,33,10846,682,0.05090968426205433,0.9497716894977168,0.9371196754563894,"['checkoutservice', 'frontendservice', 'productcatalogservice', 'currencyservice', 'recommendationservice']"
RE2-OB,checkoutservice,cpu,2,0.05,random,2033,1.0,1.0,1.0,1.0,12257,657,11633,33,10846,541,0.05090968426205433,0.9497716894977168,0.9501198598561682,"['checkoutservice', 'recommendationservice', 'frontendservice', 'currencyservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,0.05,random,2034,1.0,1.0,1.0,1.0,12257,657,11633,33,10846,529,0.05090968426205433,0.9497716894977168,0.9512262585284897,"['checkoutservice', 'frontendservice', 'currencyservice', 'paymentservice', 'productcatalogservice']"
RE2-OB,checkoutservice,cpu,2,0.05,random,2035,0.0,1.0,1.0,0.6,12257,657,11633,33,10846,534,0.05090968426205433,0.9497716894977168,0.9507652590816891,"['frontendservice', 'currencyservice', 'checkoutservice', 'emailservice', 'productcatalogservice']"
RE2-OB,checkoutservice,cpu,2,0.05,service_aware_abnormality,-1,0.0,1.0,1.0,0.8,12257,657,11633,33,10846,902,0.05090968426205433,0.9497716894977168,0.9168356997971603,"['frontendservice', 'checkoutservice', 'currencyservice', 'emailservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,0.1,abnormality_service_diversity,-1,0.0,1.0,1.0,0.8,12257,657,11666,66,10846,1553,0.04821734519050336,0.8995433789954338,0.8568135718237138,"['frontendservice', 'checkoutservice', 'currencyservice', 'recommendationservice', 'emailservice']"
RE2-OB,checkoutservice,cpu,2,0.1,abnormality_topk,-1,0.0,1.0,1.0,0.8,12257,657,11666,66,10846,1629,0.04821734519050336,0.8995433789954338,0.8498063802323437,"['frontendservice', 'checkoutservice', 'currencyservice', 'emailservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,0.1,coverage_aware,-1,0.0,1.0,1.0,0.8,12257,657,11666,66,10846,1875,0.04821734519050336,0.8995433789954338,0.827125207449751,"['frontendservice', 'checkoutservice', 'currencyservice', 'emailservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,0.1,early_window,-1,0.0,0.0,1.0,0.4,12257,657,11666,66,10846,1180,0.04821734519050336,0.8995433789954338,0.8912041305550433,"['frontendservice', 'productcatalogservice', 'currencyservice', 'checkoutservice', 'emailservice']"
RE2-OB,checkoutservice,cpu,2,0.1,hybrid_abnormality_latency,-1,0.0,1.0,1.0,0.8,12257,657,11666,66,10846,1860,0.04821734519050336,0.8995433789954338,0.828508205790153,"['frontendservice', 'checkoutservice', 'currencyservice', 'emailservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,0.1,late_window,-1,1.0,1.0,1.0,1.0,12257,657,11666,66,10846,1067,0.04821734519050336,0.8995433789954338,0.9016227180527383,"['checkoutservice', 'frontendservice', 'currencyservice', 'emailservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,0.1,latency_service_diversity,-1,0.0,1.0,1.0,0.8,12257,657,11666,66,10846,1816,0.04821734519050336,0.8995433789954338,0.8325650009219989,"['frontendservice', 'checkoutservice', 'emailservice', 'currencyservice', 'recommendationservice']"
RE2-OB,checkoutservice,cpu,2,0.1,latency_topk,-1,0.0,1.0,1.0,0.8,12257,657,11666,66,10846,1936,0.04821734519050336,0.8995433789954338,0.821501014198783,"['frontendservice', 'checkoutservice', 'emailservice', 'currencyservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,0.1,random,2026,0.0,1.0,1.0,0.6,12257,657,11666,66,10846,1029,0.04821734519050336,0.8995433789954338,0.9051263138484233,"['frontendservice', 'emailservice', 'checkoutservice', 'paymentservice', 'currencyservice']"
RE2-OB,checkoutservice,cpu,2,0.1,random,2027,0.0,1.0,1.0,0.8,12257,657,11666,66,10846,1154,0.04821734519050336,0.8995433789954338,0.8936013276784068,"['frontendservice', 'checkoutservice', 'productcatalogservice', 'emailservice', 'currencyservice']"
RE2-OB,checkoutservice,cpu,2,0.1,random,2028,1.0,1.0,1.0,1.0,12257,657,11666,66,10846,1278,0.04821734519050336,0.8995433789954338,0.8821685413977504,"['checkoutservice', 'frontendservice', 'emailservice', 'currencyservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,0.1,random,2029,0.0,1.0,1.0,0.6,12257,657,11666,66,10846,1276,0.04821734519050336,0.8995433789954338,0.8823529411764706,"['frontendservice', 'paymentservice', 'checkoutservice', 'currencyservice', 'productcatalogservice']"
RE2-OB,checkoutservice,cpu,2,0.1,random,2030,1.0,1.0,1.0,1.0,12257,657,11666,66,10846,1143,0.04821734519050336,0.8995433789954338,0.8946155264613682,"['checkoutservice', 'frontendservice', 'productcatalogservice', 'emailservice', 'currencyservice']"
RE2-OB,checkoutservice,cpu,2,0.1,random,2031,0.0,1.0,1.0,0.6,12257,657,11666,66,10846,1100,0.04821734519050336,0.8995433789954338,0.8985801217038539,"['frontendservice', 'emailservice', 'checkoutservice', 'currencyservice', 'productcatalogservice']"
RE2-OB,checkoutservice,cpu,2,0.1,random,2032,1.0,1.0,1.0,1.0,12257,657,11666,66,10846,1230,0.04821734519050336,0.8995433789954338,0.8865941360870367,"['checkoutservice', 'emailservice', 'frontendservice', 'currencyservice', 'productcatalogservice']"
RE2-OB,checkoutservice,cpu,2,0.1,random,2033,1.0,1.0,1.0,1.0,12257,657,11666,66,10846,1110,0.04821734519050336,0.8995433789954338,0.8976581228102526,"['checkoutservice', 'frontendservice', 'recommendationservice', 'currencyservice', 'emailservice']"
RE2-OB,checkoutservice,cpu,2,0.1,random,2034,0.0,1.0,1.0,0.8,12257,657,11666,66,10846,926,0.04821734519050336,0.8995433789954338,0.9146229024525171,"['frontendservice', 'checkoutservice', 'currencyservice', 'emailservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,0.1,random,2035,1.0,1.0,1.0,1.0,12257,657,11666,66,10846,1106,0.04821734519050336,0.8995433789954338,0.8980269223676931,"['checkoutservice', 'frontendservice', 'recommendationservice', 'currencyservice', 'productcatalogservice']"
RE2-OB,checkoutservice,cpu,2,0.1,service_aware_abnormality,-1,0.0,1.0,1.0,0.8,12257,657,11666,66,10846,1629,0.04821734519050336,0.8995433789954338,0.8498063802323437,"['frontendservice', 'checkoutservice', 'currencyservice', 'emailservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,0.25,abnormality_service_diversity,-1,0.0,1.0,1.0,0.8,12257,657,11764,164,10846,4109,0.04022191400832176,0.7503805175038052,0.6211506546192145,"['frontendservice', 'checkoutservice', 'emailservice', 'productcatalogservice', 'currencyservice']"
RE2-OB,checkoutservice,cpu,2,0.25,abnormality_topk,-1,0.0,1.0,1.0,0.8,12257,657,11764,164,10846,4206,0.04022191400832176,0.7503805175038052,0.6122072653512816,"['frontendservice', 'checkoutservice', 'emailservice', 'productcatalogservice', 'currencyservice']"
RE2-OB,checkoutservice,cpu,2,0.25,coverage_aware,-1,0.0,1.0,1.0,0.8,12257,657,11764,164,10846,4544,0.04022191400832176,0.7503805175038052,0.5810437027475567,"['frontendservice', 'checkoutservice', 'emailservice', 'currencyservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,0.25,early_window,-1,0.0,1.0,1.0,0.8,12257,657,11764,164,10846,2786,0.04022191400832176,0.7503805175038052,0.7431311082426701,"['frontendservice', 'checkoutservice', 'paymentservice', 'currencyservice', 'productcatalogservice']"
RE2-OB,checkoutservice,cpu,2,0.25,hybrid_abnormality_latency,-1,0.0,1.0,1.0,0.8,12257,657,11764,164,10846,4224,0.04022191400832176,0.7503805175038052,0.6105476673427992,"['frontendservice', 'checkoutservice', 'emailservice', 'currencyservice', 'productcatalogservice']"
RE2-OB,checkoutservice,cpu,2,0.25,late_window,-1,0.0,1.0,1.0,0.8,12257,657,11764,164,10846,2615,0.04022191400832176,0.7503805175038052,0.7588972893232528,"['frontendservice', 'checkoutservice', 'currencyservice', 'productcatalogservice', 'emailservice']"
RE2-OB,checkoutservice,cpu,2,0.25,latency_service_diversity,-1,0.0,1.0,1.0,0.8,12257,657,11764,164,10846,4196,0.04022191400832176,0.7503805175038052,0.6131292642448829,"['frontendservice', 'checkoutservice', 'emailservice', 'currencyservice', 'recommendationservice']"
RE2-OB,checkoutservice,cpu,2,0.25,latency_topk,-1,0.0,1.0,1.0,0.8,12257,657,11764,164,10846,4264,0.04022191400832176,0.7503805175038052,0.6068596717683938,"['frontendservice', 'checkoutservice', 'emailservice', 'currencyservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,0.25,random,2026,0.0,1.0,1.0,0.8,12257,657,11764,164,10846,2744,0.04022191400832176,0.7503805175038052,0.7470035035957957,"['frontendservice', 'checkoutservice', 'recommendationservice', 'paymentservice', 'emailservice']"
RE2-OB,checkoutservice,cpu,2,0.25,random,2027,0.0,1.0,1.0,0.8,12257,657,11764,164,10846,2846,0.04022191400832176,0.7503805175038052,0.7375991148810621,"['frontendservice', 'checkoutservice', 'recommendationservice', 'emailservice', 'currencyservice']"
RE2-OB,checkoutservice,cpu,2,0.25,random,2028,1.0,1.0,1.0,1.0,12257,657,11764,164,10846,2925,0.04022191400832176,0.7503805175038052,0.7303153236216117,"['checkoutservice', 'frontendservice', 'emailservice', 'currencyservice', 'productcatalogservice']"
RE2-OB,checkoutservice,cpu,2,0.25,random,2029,0.0,1.0,1.0,0.8,12257,657,11764,164,10846,2831,0.04022191400832176,0.7503805175038052,0.7389821132214641,"['frontendservice', 'checkoutservice', 'paymentservice', 'productcatalogservice', 'currencyservice']"
RE2-OB,checkoutservice,cpu,2,0.25,random,2030,0.0,1.0,1.0,0.8,12257,657,11764,164,10846,2788,0.04022191400832176,0.7503805175038052,0.7429467084639498,"['frontendservice', 'checkoutservice', 'productcatalogservice', 'currencyservice', 'emailservice']"
RE2-OB,checkoutservice,cpu,2,0.25,random,2031,0.0,1.0,1.0,0.8,12257,657,11764,164,10846,2443,0.04022191400832176,0.7503805175038052,0.7747556702931957,"['frontendservice', 'checkoutservice', 'emailservice', 'currencyservice', 'productcatalogservice']"
RE2-OB,checkoutservice,cpu,2,0.25,random,2032,1.0,1.0,1.0,1.0,12257,657,11764,164,10846,3008,0.04022191400832176,0.7503805175038052,0.7226627328047206,"['checkoutservice', 'frontendservice', 'emailservice', 'currencyservice', 'productcatalogservice']"
RE2-OB,checkoutservice,cpu,2,0.25,random,2033,1.0,1.0,1.0,1.0,12257,657,11764,164,10846,2625,0.04022191400832176,0.7503805175038052,0.7579752904296515,"['checkoutservice', 'frontendservice', 'recommendationservice', 'currencyservice', 'productcatalogservice']"
RE2-OB,checkoutservice,cpu,2,0.25,random,2034,0.0,1.0,1.0,0.8,12257,657,11764,164,10846,2630,0.04022191400832176,0.7503805175038052,0.7575142909828508,"['frontendservice', 'checkoutservice', 'emailservice', 'productcatalogservice', 'currencyservice']"
RE2-OB,checkoutservice,cpu,2,0.25,random,2035,0.0,1.0,1.0,0.8,12257,657,11764,164,10846,2667,0.04022191400832176,0.7503805175038052,0.754102895076526,"['frontendservice', 'checkoutservice', 'emailservice', 'recommendationservice', 'currencyservice']"
RE2-OB,checkoutservice,cpu,2,0.25,service_aware_abnormality,-1,0.0,1.0,1.0,0.8,12257,657,11764,164,10846,4206,0.04022191400832176,0.7503805175038052,0.6122072653512816,"['frontendservice', 'checkoutservice', 'emailservice', 'productcatalogservice', 'currencyservice']"
RE2-OB,checkoutservice,cpu,2,0.5,abnormality_service_diversity,-1,0.0,1.0,1.0,0.8,12257,657,11928,328,10846,7950,0.026841804683038317,0.5007610350076104,0.26701087958694447,"['frontendservice', 'checkoutservice', 'emailservice', 'currencyservice', 'recommendationservice']"
RE2-OB,checkoutservice,cpu,2,0.5,abnormality_topk,-1,0.0,1.0,1.0,0.8,12257,657,11928,328,10846,8008,0.026841804683038317,0.5007610350076104,0.26166328600405675,"['frontendservice', 'checkoutservice', 'emailservice', 'currencyservice', 'recommendationservice']"
RE2-OB,checkoutservice,cpu,2,0.5,coverage_aware,-1,0.0,1.0,1.0,0.8,12257,657,11928,328,10846,8351,0.026841804683038317,0.5007610350076104,0.2300387239535313,"['frontendservice', 'checkoutservice', 'emailservice', 'paymentservice', 'currencyservice']"
RE2-OB,checkoutservice,cpu,2,0.5,early_window,-1,0.0,1.0,1.0,0.8,12257,657,11928,328,10846,5535,0.026841804683038317,0.5007610350076104,0.4896736123916652,"['frontendservice', 'checkoutservice', 'emailservice', 'paymentservice', 'recommendationservice']"
RE2-OB,checkoutservice,cpu,2,0.5,hybrid_abnormality_latency,-1,0.0,1.0,1.0,0.8,12257,657,11928,328,10846,8232,0.026841804683038317,0.5007610350076104,0.241010510787387,"['frontendservice', 'checkoutservice', 'emailservice', 'currencyservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,0.5,late_window,-1,0.0,1.0,1.0,0.8,12257,657,11928,328,10846,5288,0.026841804683038317,0.5007610350076104,0.512446985063618,"['frontendservice', 'checkoutservice', 'currencyservice', 'productcatalogservice', 'emailservice']"
RE2-OB,checkoutservice,cpu,2,0.5,latency_service_diversity,-1,0.0,1.0,1.0,0.8,12257,657,11928,328,10846,8034,0.026841804683038317,0.5007610350076104,0.25926608888069336,"['frontendservice', 'checkoutservice', 'emailservice', 'currencyservice', 'recommendationservice']"
RE2-OB,checkoutservice,cpu,2,0.5,latency_topk,-1,0.0,1.0,1.0,0.8,12257,657,11928,328,10846,8114,0.026841804683038317,0.5007610350076104,0.25189009773188276,"['frontendservice', 'checkoutservice', 'emailservice', 'currencyservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,0.5,random,2026,0.0,1.0,1.0,0.8,12257,657,11928,328,10846,5470,0.026841804683038317,0.5007610350076104,0.4956666052000738,"['frontendservice', 'checkoutservice', 'recommendationservice', 'paymentservice', 'emailservice']"
RE2-OB,checkoutservice,cpu,2,0.5,random,2027,0.0,1.0,1.0,0.8,12257,657,11928,328,10846,5572,0.026841804683038317,0.5007610350076104,0.4862622164853402,"['frontendservice', 'checkoutservice', 'emailservice', 'recommendationservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,0.5,random,2028,0.0,1.0,1.0,0.8,12257,657,11928,328,10846,5394,0.026841804683038317,0.5007610350076104,0.5026737967914439,"['frontendservice', 'checkoutservice', 'emailservice', 'paymentservice', 'recommendationservice']"
RE2-OB,checkoutservice,cpu,2,0.5,random,2029,0.0,1.0,1.0,0.8,12257,657,11928,328,10846,5765,0.026841804683038317,0.5007610350076104,0.4684676378388346,"['frontendservice', 'checkoutservice', 'emailservice', 'recommendationservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,0.5,random,2030,0.0,1.0,1.0,0.8,12257,657,11928,328,10846,5512,0.026841804683038317,0.5007610350076104,0.4917942098469482,"['frontendservice', 'checkoutservice', 'emailservice', 'paymentservice', 'currencyservice']"
RE2-OB,checkoutservice,cpu,2,0.5,random,2031,0.0,1.0,1.0,0.8,12257,657,11928,328,10846,5281,0.026841804683038317,0.5007610350076104,0.5130923842891388,"['frontendservice', 'checkoutservice', 'recommendationservice', 'emailservice', 'currencyservice']"
RE2-OB,checkoutservice,cpu,2,0.5,random,2032,0.0,1.0,1.0,0.8,12257,657,11928,328,10846,5810,0.026841804683038317,0.5007610350076104,0.4643186428176286,"['frontendservice', 'checkoutservice', 'emailservice', 'currencyservice', 'productcatalogservice']"
RE2-OB,checkoutservice,cpu,2,0.5,random,2033,0.0,1.0,1.0,0.8,12257,657,11928,328,10846,5328,0.026841804683038317,0.5007610350076104,0.5087589894892126,"['frontendservice', 'checkoutservice', 'recommendationservice', 'currencyservice', 'productcatalogservice']"
RE2-OB,checkoutservice,cpu,2,0.5,random,2034,0.0,1.0,1.0,0.8,12257,657,11928,328,10846,5417,0.026841804683038317,0.5007610350076104,0.5005531993361607,"['frontendservice', 'checkoutservice', 'emailservice', 'paymentservice', 'currencyservice']"
RE2-OB,checkoutservice,cpu,2,0.5,random,2035,0.0,1.0,1.0,0.8,12257,657,11928,328,10846,5299,0.026841804683038317,0.5007610350076104,0.5114327862806565,"['frontendservice', 'checkoutservice', 'emailservice', 'recommendationservice', 'currencyservice']"
RE2-OB,checkoutservice,cpu,2,0.5,service_aware_abnormality,-1,0.0,1.0,1.0,0.8,12257,657,11928,328,10846,8008,0.026841804683038317,0.5007610350076104,0.26166328600405675,"['frontendservice', 'checkoutservice', 'emailservice', 'currencyservice', 'recommendationservice']"
RE2-OB,checkoutservice,cpu,2,1.0,abnormality_service_diversity,-1,0.0,1.0,1.0,0.8,12257,657,12257,657,10846,10846,0.0,0.0,0.0,"['frontendservice', 'checkoutservice', 'emailservice', 'recommendationservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,1.0,abnormality_topk,-1,0.0,1.0,1.0,0.8,12257,657,12257,657,10846,10846,0.0,0.0,0.0,"['frontendservice', 'checkoutservice', 'emailservice', 'recommendationservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,1.0,coverage_aware,-1,0.0,1.0,1.0,0.8,12257,657,12257,657,10846,10846,0.0,0.0,0.0,"['frontendservice', 'checkoutservice', 'emailservice', 'recommendationservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,1.0,early_window,-1,0.0,1.0,1.0,0.8,12257,657,12257,657,10846,10846,0.0,0.0,0.0,"['frontendservice', 'checkoutservice', 'emailservice', 'recommendationservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,1.0,hybrid_abnormality_latency,-1,0.0,1.0,1.0,0.8,12257,657,12257,657,10846,10846,0.0,0.0,0.0,"['frontendservice', 'checkoutservice', 'emailservice', 'recommendationservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,1.0,late_window,-1,0.0,1.0,1.0,0.8,12257,657,12257,657,10846,10846,0.0,0.0,0.0,"['frontendservice', 'checkoutservice', 'emailservice', 'recommendationservice', 'paymentservice']"
RE2-OB,checkoutservice,cpu,2,1.0,latency_service_diversity,-1,0.0,1.0,1.0,0.8,12257,657,12257,657,10846,10846,0.0,0.0,0.0,"['frontendservice', 'checkoutservice', 'emailservice', 'recommendationservice', 'paymentservice']"
