case_id,root_service,fault_type,service_family,budget,policy,rank,top1,top3,top5,avg_at_5,trace_rows_kept,trace_bytes_kept,metric_samples_kept,metric_bytes_kept,minutes_kept,services_kept
logservice2_memory_1625794522,logservice2,memory,logging,1.0,full,4,0,0,1,0.4,5479.0,986220.0,880.0,21120.0,11,10
mobservice1_memory_1625804210,mobservice1,memory,mobile,1.0,full,9,0,0,0,0.0,5215.0,938700.0,880.0,21120.0,11,10
logservice2_memory_1625804275,logservice2,memory,logging,1.0,full,8,0,0,0,0.0,5255.0,945900.0,880.0,21120.0,11,10
webservice2_memory_1625806048,webservice2,memory,web,1.0,full,10,0,0,0,0.0,5416.0,974880.0,880.0,21120.0,11,10
redisservice1_memory_1625816205,redisservice1,memory,cache,1.0,full,7,0,0,0,0.0,5592.0,1006560.0,880.0,21120.0,11,10
redisservice2_memory_1625819320,redisservice2,memory,cache,1.0,full,9,0,0,0,0.0,5445.0,980100.0,880.0,21120.0,11,10
webservice1_memory_1625820924,webservice1,memory,web,1.0,full,8,0,0,0,0.0,5557.0,1000260.0,880.0,21120.0,11,10
mobservice2_qr_expired_1625827086,mobservice2,qr_expired,mobile,1.0,full,10,0,0,0,0.0,446.0,80280.0,80.0,1920.0,1,10
mobservice1_memory_1625827494,mobservice1,memory,mobile,1.0,full,2,0,1,1,0.8,5075.0,913500.0,880.0,21120.0,11,10
mobservice2_memory_1625831922,mobservice2,memory,mobile,1.0,full,2,0,1,1,0.8,5188.0,933840.0,880.0,21120.0,11,10
mobservice1_memory_1625832716,mobservice1,memory,mobile,1.0,full,4,0,0,1,0.4,5543.0,997740.0,880.0,21120.0,11,10
mobservice1_qr_expired_1625841247,mobservice1,qr_expired,mobile,1.0,full,10,0,0,0,0.0,431.0,77580.0,80.0,1920.0,1,10
redisservice2_memory_1625845367,redisservice2,memory,cache,1.0,full,10,0,0,0,0.0,5164.0,929520.0,880.0,21120.0,11,10
dbservice1_memory_1625849028,dbservice1,memory,database,1.0,full,2,0,1,1,0.8,4974.0,895320.0,880.0,21120.0,11,10
logservice1_memory_1625855415,logservice1,memory,logging,1.0,full,5,0,0,1,0.2,5497.0,989460.0,880.0,21120.0,11,10
webservice2_memory_1625856842,webservice2,memory,web,1.0,full,10,0,0,0,0.0,5329.0,959220.0,880.0,21120.0,11,10
webservice1_memory_1625860918,webservice1,memory,web,1.0,full,9,0,0,0,0.0,5302.0,954360.0,880.0,21120.0,11,10
dbservice1_memory_1625863841,dbservice1,memory,database,1.0,full,4,0,0,1,0.4,5480.0,986400.0,880.0,21120.0,11,10
dbservice1_memory_1625867158,dbservice1,memory,database,1.0,full,1,1,1,1,1.0,5779.0,1040220.0,880.0,21120.0,11,10
dbservice1_memory_1625870624,dbservice1,memory,database,1.0,full,8,0,0,0,0.0,5580.0,1004400.0,880.0,21120.0,11,10
mobservice2_qr_expired_1625871929,mobservice2,qr_expired,mobile,1.0,full,4,0,0,1,0.4,430.0,77400.0,80.0,1920.0,1,10
logservice1_memory_1625874131,logservice1,memory,logging,1.0,full,1,1,1,1,1.0,5615.0,1010700.0,880.0,21120.0,11,10
redisservice2_memory_1625874853,redisservice2,memory,cache,1.0,full,3,0,1,1,0.6,5697.0,1025460.0,880.0,21120.0,11,10
logservice2_memory_1625880190,logservice2,memory,logging,1.0,full,7,0,0,0,0.0,6218.0,1119240.0,880.0,21120.0,11,10
webservice1_memory_1625881257,webservice1,memory,web,1.0,full,6,0,0,0,0.0,6099.0,1097820.0,880.0,21120.0,11,10
redisservice2_memory_1625882839,redisservice2,memory,cache,1.0,full,9,0,0,0,0.0,5863.0,1055340.0,880.0,21120.0,11,10
redisservice1_memory_1625882934,redisservice1,memory,cache,1.0,full,1,1,1,1,1.0,5949.0,1070820.0,880.0,21120.0,11,10
mobservice1_qr_expired_1625890187,mobservice1,qr_expired,mobile,1.0,full,5,0,0,1,0.2,1020.0,183600.0,160.0,3840.0,2,10
webservice1_file_move_1625890201,webservice1,file_move,web,1.0,full,1,1,1,1,1.0,5474.0,985320.0,880.0,21120.0,11,10
webservice2_memory_1625890558,webservice2,memory,web,1.0,full,10,0,0,0,0.0,5762.0,1037160.0,880.0,21120.0,11,10
logservice1_memory_1625894863,logservice1,memory,logging,1.0,full,8,0,0,0,0.0,6123.0,1102140.0,880.0,21120.0,11,10
webservice2_memory_1625896703,webservice2,memory,web,1.0,full,6,0,0,0,0.0,6091.0,1096380.0,880.0,21120.0,11,10
mobservice2_memory_1625898199,mobservice2,memory,mobile,1.0,full,5,0,0,1,0.2,6202.0,1116360.0,880.0,21120.0,11,10
mobservice1_memory_1625901292,mobservice1,memory,mobile,1.0,full,4,0,0,1,0.4,5983.0,1076940.0,880.0,21120.0,11,10
webservice1_memory_1625903663,webservice1,memory,web,1.0,full,7,0,0,0,0.0,6086.0,1095480.0,880.0,21120.0,11,10
dbservice1_memory_1625909033,dbservice1,memory,database,1.0,full,2,0,1,1,0.8,6254.0,1125720.0,880.0,21120.0,11,10
mobservice2_qr_expired_1625913424,mobservice2,qr_expired,mobile,1.0,full,4,0,0,1,0.4,520.0,93600.0,80.0,1920.0,1,10
dbservice1_memory_1625914032,dbservice1,memory,database,1.0,full,8,0,0,0,0.0,6172.0,1110960.0,880.0,21120.0,11,10
logservice2_memory_1625924296,logservice2,memory,logging,1.0,full,7,0,0,0,0.0,6022.0,1083960.0,880.0,21120.0,11,10
mobservice1_qr_expired_1625930412,mobservice1,qr_expired,mobile,1.0,full,1,1,1,1,1.0,462.0,83160.0,80.0,1920.0,1,10
webservice1_file_move_1625933400,webservice1,file_move,web,1.0,full,1,1,1,1,1.0,5604.0,1008720.0,880.0,21120.0,11,10
logservice1_memory_1625936756,logservice1,memory,logging,1.0,full,2,0,1,1,0.8,5629.0,1013220.0,880.0,21120.0,11,10
mobservice1_memory_1625941772,mobservice1,memory,mobile,1.0,full,3,0,1,1,0.6,5936.0,1068480.0,880.0,21120.0,11,10
redisservice1_memory_1625942635,redisservice1,memory,cache,1.0,full,5,0,0,1,0.2,6226.0,1120680.0,880.0,21120.0,11,10
dbservice2_memory_1625944726,dbservice2,memory,database,1.0,full,1,1,1,1,1.0,6208.0,1117440.0,880.0,21120.0,11,10
logservice1_memory_1625950367,logservice1,memory,logging,1.0,full,9,0,0,0,0.0,6460.0,1162800.0,880.0,21120.0,11,10
dbservice2_memory_1625953237,dbservice2,memory,database,1.0,full,8,0,0,0,0.0,6157.0,1108260.0,880.0,21120.0,11,10
mobservice2_qr_expired_1625953921,mobservice2,qr_expired,mobile,1.0,full,1,1,1,1,1.0,514.0,92520.0,80.0,1920.0,1,10
redisservice2_memory_1625954379,redisservice2,memory,cache,1.0,full,2,0,1,1,0.8,6309.0,1135620.0,880.0,21120.0,11,10
webservice1_memory_1625957279,webservice1,memory,web,1.0,full,6,0,0,0,0.0,6220.0,1119600.0,880.0,21120.0,11,10
mobservice1_memory_1625961631,mobservice1,memory,mobile,1.0,full,1,1,1,1,1.0,6137.0,1104660.0,880.0,21120.0,11,10
dbservice1_memory_1625964302,dbservice1,memory,database,1.0,full,6,0,0,0,0.0,6584.0,1185120.0,880.0,21120.0,11,10
logservice1_memory_1625967061,logservice1,memory,logging,1.0,full,4,0,0,1,0.4,6964.0,1253520.0,880.0,21120.0,11,10
mobservice1_qr_expired_1625972156,mobservice1,qr_expired,mobile,1.0,full,6,0,0,0,0.0,1154.0,207720.0,160.0,3840.0,2,10
mobservice1_memory_1625977908,mobservice1,memory,mobile,1.0,full,2,0,1,1,0.8,6896.0,1241280.0,880.0,21120.0,11,10
dbservice2_memory_1625981739,dbservice2,memory,database,1.0,full,3,0,1,1,0.6,7104.0,1278720.0,880.0,21120.0,11,10
redisservice2_memory_1625985172,redisservice2,memory,cache,1.0,full,2,0,1,1,0.8,6964.0,1253520.0,880.0,21120.0,11,10
mobservice2_memory_1625987443,mobservice2,memory,mobile,1.0,full,2,0,1,1,0.8,6888.0,1239840.0,880.0,21120.0,11,10
dbservice2_memory_1625988716,dbservice2,memory,database,1.0,full,5,0,0,1,0.2,7461.0,1342980.0,880.0,21120.0,11,10
mobservice2_qr_expired_1625991677,mobservice2,qr_expired,mobile,1.0,full,8,0,0,0,0.0,556.0,100080.0,80.0,1920.0,1,10
webservice1_memory_1625991808,webservice1,memory,web,1.0,full,5,0,0,1,0.2,7351.0,1323180.0,880.0,21120.0,11,10
webservice2_memory_1626003242,webservice2,memory,web,1.0,full,9,0,0,0,0.0,7666.0,1379880.0,880.0,21120.0,11,10
webservice2_memory_1626007446,webservice2,memory,web,1.0,full,5,0,0,1,0.2,8163.0,1469340.0,880.0,21120.0,11,10
mobservice1_qr_expired_1626008252,mobservice1,qr_expired,mobile,1.0,full,7,0,0,0,0.0,1397.0,251460.0,160.0,3840.0,2,10
mobservice2_memory_1626009884,mobservice2,memory,mobile,1.0,full,7,0,0,0,0.0,7974.0,1435320.0,880.0,21120.0,11,10
mobservice1_memory_1626011901,mobservice1,memory,mobile,1.0,full,5,0,0,1,0.2,7726.0,1390680.0,880.0,21120.0,11,10
logservice2_memory_1626013929,logservice2,memory,logging,1.0,full,8,0,0,0,0.0,8024.0,1444320.0,880.0,21120.0,11,10
redisservice1_memory_1626014952,redisservice1,memory,cache,1.0,full,9,0,0,0,0.0,7645.0,1376100.0,880.0,21120.0,11,10
webservice2_memory_1626018521,webservice2,memory,web,1.0,full,4,0,0,1,0.4,8124.0,1462320.0,880.0,21120.0,11,10
logservice1_memory_1626018993,logservice1,memory,logging,1.0,full,5,0,0,1,0.2,8257.0,1486260.0,880.0,21120.0,11,10
mobservice1_memory_1626023193,mobservice1,memory,mobile,1.0,full,10,0,0,0,0.0,7942.0,1429560.0,880.0,21120.0,11,10
mobservice1_memory_1626027400,mobservice1,memory,mobile,1.0,full,8,0,0,0,0.0,8242.0,1483560.0,880.0,21120.0,11,10
mobservice2_qr_expired_1626027488,mobservice2,qr_expired,mobile,1.0,full,6,0,0,0,0.0,634.0,114120.0,80.0,1920.0,1,10
mobservice2_memory_1626030275,mobservice2,memory,mobile,1.0,full,10,0,0,0,0.0,7770.0,1398600.0,880.0,21120.0,11,10
webservice2_memory_1626030740,webservice2,memory,web,1.0,full,4,0,0,1,0.4,7892.0,1420560.0,880.0,21120.0,11,10
dbservice1_memory_1626032238,dbservice1,memory,database,1.0,full,10,0,0,0,0.0,7653.0,1377540.0,880.0,21120.0,11,10
mobservice1_qr_expired_1626040718,mobservice1,qr_expired,mobile,1.0,full,3,0,1,1,0.6,1482.0,266760.0,160.0,3840.0,2,10
logservice1_memory_1626043063,logservice1,memory,logging,1.0,full,10,0,0,0,0.0,8032.0,1445760.0,880.0,21120.0,11,10
dbservice2_memory_1626043439,dbservice2,memory,database,1.0,full,4,0,0,1,0.4,7943.0,1429740.0,880.0,21120.0,11,10
redisservice2_memory_1626048164,redisservice2,memory,cache,1.0,full,10,0,0,0,0.0,7670.0,1380600.0,880.0,21120.0,11,10
logservice2_memory_1626050387,logservice2,memory,logging,1.0,full,8,0,0,0,0.0,5942.0,1069560.0,880.0,21120.0,11,10
webservice2_memory_1626052978,webservice2,memory,web,1.0,full,4,0,0,1,0.4,6129.0,1103220.0,880.0,21120.0,11,10
dbservice2_memory_1626053581,dbservice2,memory,database,1.0,full,2,0,1,1,0.8,5992.0,1078560.0,880.0,21120.0,11,10
mobservice1_memory_1626054650,mobservice1,memory,mobile,1.0,full,1,1,1,1,1.0,5838.0,1050840.0,880.0,21120.0,11,10
mobservice2_qr_expired_1626055588,mobservice2,qr_expired,mobile,1.0,full,10,0,0,0,0.0,502.0,90360.0,80.0,1920.0,1,10
mobservice2_memory_1626061939,mobservice2,memory,mobile,1.0,full,7,0,0,0,0.0,5826.0,1048680.0,882.0,21168.0,11,10
dbservice2_memory_1626066255,dbservice2,memory,database,1.0,full,1,1,1,1,1.0,5984.0,1077120.0,880.0,21120.0,11,10
logservice1_memory_1626069816,logservice1,memory,logging,1.0,full,3,0,1,1,0.6,5983.0,1076940.0,880.0,21120.0,11,10
redisservice2_memory_1626074288,redisservice2,memory,cache,1.0,full,4,0,0,1,0.4,5961.0,1072980.0,880.0,21120.0,11,10
mobservice1_qr_expired_1626075193,mobservice1,qr_expired,mobile,1.0,full,4,0,0,1,0.4,488.0,87840.0,80.0,1920.0,1,10
logservice1_memory_1626079498,logservice1,memory,logging,1.0,full,3,0,1,1,0.6,6170.0,1110600.0,880.0,21120.0,11,10
webservice1_memory_1626079674,webservice1,memory,web,1.0,full,2,0,1,1,0.8,6195.0,1115100.0,880.0,21120.0,11,10
logservice1_memory_1626086075,logservice1,memory,logging,1.0,full,8,0,0,0,0.0,4625.0,832500.0,880.0,21120.0,11,10
mobservice2_qr_expired_1626092428,mobservice2,qr_expired,mobile,1.0,full,10,0,0,0,0.0,461.0,82980.0,80.0,1920.0,1,10
dbservice2_memory_1626095808,dbservice2,memory,database,1.0,full,2,0,1,1,0.8,5346.0,962280.0,880.0,21120.0,11,10
redisservice2_memory_1626096553,redisservice2,memory,cache,1.0,full,5,0,0,1,0.2,5261.0,946980.0,880.0,21120.0,11,10
webservice2_memory_1626097343,webservice2,memory,web,1.0,full,4,0,0,1,0.4,5284.0,951120.0,880.0,21120.0,11,10
logservice2_memory_1626098044,logservice2,memory,logging,1.0,full,6,0,0,0,0.0,5293.0,952740.0,880.0,21120.0,11,10
logservice1_memory_1626102559,logservice1,memory,logging,1.0,full,10,0,0,0,0.0,4740.0,853200.0,880.0,21120.0,11,10
webservice2_memory_1626104516,webservice2,memory,web,1.0,full,6,0,0,0,0.0,5371.0,966780.0,880.0,21120.0,11,10
logservice1_memory_1626106208,logservice1,memory,logging,1.0,full,5,0,0,1,0.2,5110.0,919800.0,880.0,21120.0,11,10
logservice2_memory_1626109759,logservice2,memory,logging,1.0,full,10,0,0,0,0.0,5625.0,1012500.0,880.0,21120.0,11,10
webservice1_memory_1626111467,webservice1,memory,web,1.0,full,8,0,0,0,0.0,5315.0,956700.0,880.0,21120.0,11,10
dbservice1_memory_1626113371,dbservice1,memory,database,1.0,full,10,0,0,0,0.0,4927.0,886860.0,880.0,21120.0,11,10
mobservice1_qr_expired_1626114894,mobservice1,qr_expired,mobile,1.0,full,3,0,1,1,0.6,858.0,154440.0,160.0,3840.0,2,10
mobservice1_memory_1626117202,mobservice1,memory,mobile,1.0,full,8,0,0,0,0.0,4984.0,897120.0,880.0,21120.0,11,10
logservice1_memory_1626125407,logservice1,memory,logging,1.0,full,7,0,0,0,0.0,5707.0,1027260.0,880.0,21120.0,11,10
mobservice2_qr_expired_1626126195,mobservice2,qr_expired,mobile,1.0,full,6,0,0,0,0.0,466.0,83880.0,80.0,1920.0,1,10
dbservice2_memory_1626127184,dbservice2,memory,database,1.0,full,9,0,0,0,0.0,5703.0,1026540.0,880.0,21120.0,11,10
redisservice2_memory_1626127643,redisservice2,memory,cache,1.0,full,1,1,1,1,1.0,5612.0,1010160.0,880.0,21120.0,11,10
mobservice2_memory_1626128366,mobservice2,memory,mobile,1.0,full,2,0,1,1,0.8,5798.0,1043640.0,880.0,21120.0,11,10
mobservice1_memory_1626128984,mobservice1,memory,mobile,1.0,full,8,0,0,0,0.0,5905.0,1062900.0,880.0,21120.0,11,10
dbservice2_memory_1626130474,dbservice2,memory,database,1.0,full,5,0,0,1,0.2,5801.0,1044180.0,880.0,21120.0,11,10
redisservice1_memory_1626130579,redisservice1,memory,cache,1.0,full,4,0,0,1,0.4,5637.0,1014660.0,880.0,21120.0,11,10
redisservice2_memory_1626131951,redisservice2,memory,cache,1.0,full,3,0,1,1,0.6,6011.0,1081980.0,880.0,21120.0,11,10
mobservice2_memory_1626132020,mobservice2,memory,mobile,1.0,full,4,0,0,1,0.4,6039.0,1087020.0,880.0,21120.0,11,10
logservice1_memory_1626139037,logservice1,memory,logging,1.0,full,10,0,0,0,0.0,6081.0,1094580.0,880.0,21120.0,11,10
mobservice2_qr_expired_1626148468,mobservice2,qr_expired,mobile,1.0,full,4,0,0,1,0.4,485.0,87300.0,80.0,1920.0,1,10
webservice1_file_move_1626149400,webservice1,file_move,web,1.0,full,2,0,1,1,0.8,5369.0,966420.0,880.0,21120.0,11,10
dbservice2_memory_1626157165,dbservice2,memory,database,1.0,full,4,0,0,1,0.4,6050.0,1089000.0,880.0,21120.0,11,10
mobservice2_memory_1626157765,mobservice2,memory,mobile,1.0,full,5,0,0,1,0.2,6176.0,1111680.0,880.0,21120.0,11,10
mobservice1_memory_1626159110,mobservice1,memory,mobile,1.0,full,4,0,0,1,0.4,6212.0,1118160.0,880.0,21120.0,11,10
mobservice1_qr_expired_1626159261,mobservice1,qr_expired,mobile,1.0,full,8,0,0,0,0.0,488.0,87840.0,80.0,1920.0,1,10
webservice2_file_move_1626163800,webservice2,file_move,web,1.0,full,2,0,1,1,0.8,5769.0,1038420.0,880.0,21120.0,11,10
mobservice1_memory_1626168632,mobservice1,memory,mobile,1.0,full,9,0,0,0,0.0,5850.0,1053000.0,880.0,21120.0,11,10
redisservice1_memory_1626172859,redisservice1,memory,cache,1.0,full,7,0,0,0,0.0,5744.0,1033920.0,880.0,21120.0,11,10
redisservice1_memory_1626177452,redisservice1,memory,cache,1.0,full,6,0,0,0,0.0,5701.0,1026180.0,880.0,21120.0,11,10
redisservice2_memory_1626178417,redisservice2,memory,cache,1.0,full,9,0,0,0,0.0,6094.0,1096920.0,880.0,21120.0,11,10
dbservice1_memory_1626178789,dbservice1,memory,database,1.0,full,10,0,0,0,0.0,6023.0,1084140.0,880.0,21120.0,11,10
mobservice2_qr_expired_1626179787,mobservice2,qr_expired,mobile,1.0,full,4,0,0,1,0.4,402.0,72360.0,80.0,1920.0,1,10
logservice1_memory_1626180388,logservice1,memory,logging,1.0,full,2,0,1,1,0.8,5870.0,1056600.0,880.0,21120.0,11,10
redisservice1_memory_1626185810,redisservice1,memory,cache,1.0,full,7,0,0,0,0.0,5842.0,1051560.0,880.0,21120.0,11,10
mobservice1_qr_expired_1626191632,mobservice1,qr_expired,mobile,1.0,full,4,0,0,1,0.4,968.0,174240.0,160.0,3840.0,2,10
dbservice1_memory_1626195234,dbservice1,memory,database,1.0,full,10,0,0,0,0.0,5608.0,1009440.0,880.0,21120.0,11,10
webservice1_memory_1626198054,webservice1,memory,web,1.0,full,2,0,1,1,0.8,5099.0,917820.0,880.0,21120.0,11,10
mobservice2_memory_1626198509,mobservice2,memory,mobile,1.0,full,1,1,1,1,1.0,4855.0,873900.0,880.0,21120.0,11,10
mobservice2_memory_1626201727,mobservice2,memory,mobile,1.0,full,1,1,1,1,1.0,5433.0,977940.0,880.0,21120.0,11,10
webservice2_memory_1626204647,webservice2,memory,web,1.0,full,8,0,0,0,0.0,5264.0,947520.0,880.0,21120.0,11,10
logservice1_memory_1626208343,logservice1,memory,logging,1.0,full,8,0,0,0,0.0,5662.0,1019160.0,880.0,21120.0,11,10
mobservice2_qr_expired_1626214192,mobservice2,qr_expired,mobile,1.0,full,5,0,0,1,0.2,993.0,178740.0,160.0,3840.0,2,10
logservice1_memory_1626218997,logservice1,memory,logging,1.0,full,9,0,0,0,0.0,5948.0,1070640.0,880.0,21120.0,11,10
mobservice1_qr_expired_1626223304,mobservice1,qr_expired,mobile,1.0,full,5,0,0,1,0.2,1212.0,218160.0,160.0,3840.0,2,10
webservice1_memory_1626236265,webservice1,memory,web,1.0,full,3,0,1,1,0.6,6354.0,1143720.0,880.0,21120.0,11,10
mobservice2_memory_1626240489,mobservice2,memory,mobile,1.0,full,2,0,1,1,0.8,5824.0,1048320.0,880.0,21120.0,11,10
mobservice1_memory_1626242718,mobservice1,memory,mobile,1.0,full,2,0,1,1,0.8,5599.0,1007820.0,880.0,21120.0,11,10
dbservice2_memory_1626243122,dbservice2,memory,database,1.0,full,5,0,0,1,0.2,5631.0,1013580.0,880.0,21120.0,11,10
redisservice2_memory_1626247718,redisservice2,memory,cache,1.0,full,2,0,1,1,0.8,6028.0,1085040.0,880.0,21120.0,11,10
logservice2_memory_1626248439,logservice2,memory,logging,1.0,full,9,0,0,0,0.0,5904.0,1062720.0,880.0,21120.0,11,10
mobservice2_qr_expired_1626250092,mobservice2,qr_expired,mobile,1.0,full,10,0,0,0,0.0,540.0,97200.0,80.0,1920.0,1,10
mobservice1_qr_expired_1626255336,mobservice1,qr_expired,mobile,1.0,full,6,0,0,0,0.0,728.0,131040.0,160.0,3840.0,2,10
logservice2_memory_1626258183,logservice2,memory,logging,1.0,full,10,0,0,0,0.0,4099.0,737820.0,880.0,21120.0,11,10
webservice1_memory_1626258904,webservice1,memory,web,1.0,full,7,0,0,0,0.0,4917.0,885060.0,880.0,21120.0,11,10
webservice2_file_move_1626264600,webservice2,file_move,web,1.0,full,3,0,1,1,0.6,5067.0,912060.0,880.0,21120.0,11,10
webservice1_file_move_1626264600,webservice1,file_move,web,1.0,full,4,0,0,1,0.4,5067.0,912060.0,880.0,21120.0,11,10
dbservice1_memory_1626266259,dbservice1,memory,database,1.0,full,9,0,0,0,0.0,5885.0,1059300.0,880.0,21120.0,11,10
webservice2_memory_1626267308,webservice2,memory,web,1.0,full,9,0,0,0,0.0,5787.0,1041660.0,880.0,21120.0,11,10
redisservice1_memory_1626275221,redisservice1,memory,cache,1.0,full,5,0,0,1,0.2,5223.0,940140.0,880.0,21120.0,11,10
redisservice1_memory_1626278567,redisservice1,memory,cache,1.0,full,6,0,0,0,0.0,5034.0,906120.0,880.0,21120.0,11,10
mobservice1_memory_1626282681,mobservice1,memory,mobile,1.0,full,1,1,1,1,1.0,4948.0,890640.0,880.0,21120.0,11,10
webservice2_memory_1626284568,webservice2,memory,web,1.0,full,5,0,0,1,0.2,5217.0,939060.0,880.0,21120.0,11,10
mobservice2_qr_expired_1626285754,mobservice2,qr_expired,mobile,1.0,full,2,0,1,1,0.8,917.0,165060.0,160.0,3840.0,2,10
mobservice2_memory_1626286299,mobservice2,memory,mobile,1.0,full,8,0,0,0,0.0,5363.0,965340.0,880.0,21120.0,11,10
webservice2_memory_1626288105,webservice2,memory,web,1.0,full,7,0,0,0,0.0,5467.0,984060.0,880.0,21120.0,11,10
mobservice2_memory_1626294885,mobservice2,memory,mobile,1.0,full,8,0,0,0,0.0,6026.0,1084680.0,880.0,21120.0,11,10
mobservice1_qr_expired_1626296585,mobservice1,qr_expired,mobile,1.0,full,9,0,0,0,0.0,433.0,77940.0,80.0,1920.0,1,10
dbservice2_memory_1626298216,dbservice2,memory,database,1.0,full,3,0,1,1,0.6,5794.0,1042920.0,880.0,21120.0,11,10
mobservice1_memory_1626299070,mobservice1,memory,mobile,1.0,full,6,0,0,0,0.0,5874.0,1057320.0,880.0,21120.0,11,10
dbservice1_memory_1626306060,dbservice1,memory,database,1.0,full,7,0,0,0,0.0,5952.0,1071360.0,880.0,21120.0,11,10
redisservice2_memory_1626307296,redisservice2,memory,cache,1.0,full,8,0,0,0,0.0,5680.0,1022400.0,880.0,21120.0,11,10
webservice2_memory_1626314797,webservice2,memory,web,1.0,full,8,0,0,0,0.0,5981.0,1076580.0,880.0,21120.0,11,10
dbservice2_memory_1626317541,dbservice2,memory,database,1.0,full,6,0,0,0,0.0,5772.0,1038960.0,880.0,21120.0,11,10
redisservice2_memory_1626319731,redisservice2,memory,cache,1.0,full,10,0,0,0,0.0,5814.0,1046520.0,880.0,21120.0,11,10
mobservice2_qr_expired_1626320898,mobservice2,qr_expired,mobile,1.0,full,2,0,1,1,0.8,496.0,89280.0,80.0,1920.0,1,10
mobservice1_memory_1626322156,mobservice1,memory,mobile,1.0,full,7,0,0,0,0.0,5839.0,1051020.0,880.0,21120.0,11,10
webservice1_memory_1626322165,webservice1,memory,web,1.0,full,2,0,1,1,0.8,5839.0,1051020.0,880.0,21120.0,11,10
mobservice2_memory_1626323276,mobservice2,memory,mobile,1.0,full,4,0,0,1,0.4,5749.0,1034820.0,880.0,21120.0,11,10
logservice2_memory_1626325133,logservice2,memory,logging,1.0,full,9,0,0,0,0.0,5925.0,1066500.0,880.0,21120.0,11,10
dbservice2_memory_1626325390,dbservice2,memory,database,1.0,full,4,0,0,1,0.4,5848.0,1052640.0,880.0,21120.0,11,10
mobservice1_memory_1626326168,mobservice1,memory,mobile,1.0,full,9,0,0,0,0.0,5698.0,1025640.0,880.0,21120.0,11,10
logservice1_memory_1626328055,logservice1,memory,logging,1.0,full,7,0,0,0,0.0,5824.0,1048320.0,880.0,21120.0,11,10
dbservice2_memory_1626334718,dbservice2,memory,database,1.0,full,4,0,0,1,0.4,5673.0,1021140.0,880.0,21120.0,11,10
mobservice1_qr_expired_1626336309,mobservice1,qr_expired,mobile,1.0,full,2,0,1,1,0.8,465.0,83700.0,80.0,1920.0,1,10
logservice1_memory_1626336834,logservice1,memory,logging,1.0,full,9,0,0,0,0.0,5989.0,1078020.0,880.0,21120.0,11,10
redisservice1_memory_1626337048,redisservice1,memory,cache,1.0,full,1,1,1,1,1.0,6045.0,1088100.0,880.0,21120.0,11,10
dbservice1_memory_1626338404,dbservice1,memory,database,1.0,full,5,0,0,1,0.2,5859.0,1054620.0,884.0,21216.0,11,10
dbservice1_memory_1626343595,dbservice1,memory,database,1.0,full,8,0,0,0,0.0,4131.0,743580.0,880.0,21120.0,11,10
mobservice1_memory_1626349453,mobservice1,memory,mobile,1.0,full,1,1,1,1,1.0,4796.0,863280.0,880.0,21120.0,11,10
webservice1_file_move_1626351000,webservice1,file_move,web,1.0,full,1,1,1,1,1.0,5317.0,957060.0,880.0,21120.0,11,10
