case_id,root_service,fault_type,service_family,budget,policy,rank,top1,top3,top5,avg_at_5,trace_rows_kept,trace_bytes_kept,metric_samples_kept,metric_bytes_kept,minutes_kept,services_kept,full_trace_rows,full_trace_bytes,full_metric_samples,full_metric_bytes,full_minutes,full_services,combined_bytes_kept,full_combined_bytes,combined_reduction,trace_row_reduction,metric_sample_reduction,time_reduction,where_reduction
mobservice1_qr_expired_1625505879,mobservice1,qr_expired,mobile,1.0,full,3,0,1,1,0.6,1259.0,226620.0,160.0,3840.0,2,10,1259.0,226620.0,160.0,3840.0,2,10,230460.0,230460.0,0.0,0.0,0.0,0.0,0.0
logservice1_memory_1625506342,logservice1,memory,logging,1.0,full,7,0,0,0,0.0,7412.0,1334160.0,880.0,21120.0,11,10,7412.0,1334160.0,880.0,21120.0,11,10,1355280.0,1355280.0,0.0,0.0,0.0,0.0,0.0
webservice1_memory_1625506658,webservice1,memory,web,1.0,full,10,0,0,0,0.0,7637.0,1374660.0,880.0,21120.0,11,10,7637.0,1374660.0,880.0,21120.0,11,10,1395780.0,1395780.0,0.0,0.0,0.0,0.0,0.0
redisservice1_memory_1625508996,redisservice1,memory,cache,1.0,full,5,0,0,1,0.2,7394.0,1330920.0,880.0,21120.0,11,10,7394.0,1330920.0,880.0,21120.0,11,10,1352040.0,1352040.0,0.0,0.0,0.0,0.0,0.0
logservice2_memory_1625511359,logservice2,memory,logging,1.0,full,6,0,0,0,0.0,7550.0,1359000.0,880.0,21120.0,11,10,7550.0,1359000.0,880.0,21120.0,11,10,1380120.0,1380120.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625512043,redisservice2,memory,cache,1.0,full,8,0,0,0,0.0,6836.0,1230480.0,880.0,21120.0,11,10,6836.0,1230480.0,880.0,21120.0,11,10,1251600.0,1251600.0,0.0,0.0,0.0,0.0,0.0
logservice2_memory_1625518598,logservice2,memory,logging,1.0,full,3,0,1,1,0.6,8411.0,1513980.0,880.0,21120.0,11,10,8411.0,1513980.0,880.0,21120.0,11,10,1535100.0,1535100.0,0.0,0.0,0.0,0.0,0.0
logservice1_memory_1625519722,logservice1,memory,logging,1.0,full,6,0,0,0,0.0,8760.0,1576800.0,880.0,21120.0,11,10,8760.0,1576800.0,880.0,21120.0,11,10,1597920.0,1597920.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1625521837,mobservice2,qr_expired,mobile,1.0,full,5,0,0,1,0.2,1369.0,246420.0,160.0,3840.0,2,10,1369.0,246420.0,160.0,3840.0,2,10,250260.0,250260.0,0.0,0.0,0.0,0.0,0.0
webservice1_memory_1625522955,webservice1,memory,web,1.0,full,9,0,0,0,0.0,8050.0,1449000.0,880.0,21120.0,11,10,8050.0,1449000.0,880.0,21120.0,11,10,1470120.0,1470120.0,0.0,0.0,0.0,0.0,0.0
mobservice2_memory_1625527607,mobservice2,memory,mobile,1.0,full,2,0,1,1,0.8,8038.0,1446840.0,880.0,21120.0,11,10,8038.0,1446840.0,880.0,21120.0,11,10,1467960.0,1467960.0,0.0,0.0,0.0,0.0,0.0
logservice2_memory_1625530676,logservice2,memory,logging,1.0,full,4,0,0,1,0.4,4702.0,846360.0,880.0,21120.0,11,10,4702.0,846360.0,880.0,21120.0,11,10,867480.0,867480.0,0.0,0.0,0.0,0.0,0.0
logservice2_memory_1625537669,logservice2,memory,logging,1.0,full,3,0,1,1,0.6,4933.0,887940.0,880.0,21120.0,11,10,4933.0,887940.0,880.0,21120.0,11,10,909060.0,909060.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625542705,mobservice1,qr_expired,mobile,1.0,full,5,0,0,1,0.2,374.0,67320.0,80.0,1920.0,1,10,374.0,67320.0,80.0,1920.0,1,10,69240.0,69240.0,0.0,0.0,0.0,0.0,0.0
webservice1_memory_1625546136,webservice1,memory,web,1.0,full,7,0,0,0,0.0,4872.0,876960.0,880.0,21120.0,11,10,4872.0,876960.0,880.0,21120.0,11,10,898080.0,898080.0,0.0,0.0,0.0,0.0,0.0
mobservice2_memory_1625552888,mobservice2,memory,mobile,1.0,full,1,1,1,1,1.0,4942.0,889560.0,880.0,21120.0,11,10,4942.0,889560.0,880.0,21120.0,11,10,910680.0,910680.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1625553275,mobservice2,qr_expired,mobile,1.0,full,3,0,1,1,0.6,855.0,153900.0,160.0,3840.0,2,10,855.0,153900.0,160.0,3840.0,2,10,157740.0,157740.0,0.0,0.0,0.0,0.0,0.0
webservice2_file_move_1625559000,webservice2,file_move,web,1.0,full,5,0,0,1,0.2,4641.0,835380.0,880.0,21120.0,11,10,4641.0,835380.0,880.0,21120.0,11,10,856500.0,856500.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1625564139,dbservice2,memory,database,1.0,full,1,1,1,1,1.0,4137.0,744660.0,880.0,21120.0,11,10,4137.0,744660.0,880.0,21120.0,11,10,765780.0,765780.0,0.0,0.0,0.0,0.0,0.0
logservice2_memory_1625567926,logservice2,memory,logging,1.0,full,3,0,1,1,0.6,4687.0,843660.0,880.0,21120.0,11,10,4687.0,843660.0,880.0,21120.0,11,10,864780.0,864780.0,0.0,0.0,0.0,0.0,0.0
logservice2_memory_1625572292,logservice2,memory,logging,1.0,full,10,0,0,0,0.0,4672.0,840960.0,880.0,21120.0,11,10,4672.0,840960.0,880.0,21120.0,11,10,862080.0,862080.0,0.0,0.0,0.0,0.0,0.0
dbservice1_memory_1625578885,dbservice1,memory,database,1.0,full,10,0,0,0,0.0,4858.0,874440.0,880.0,21120.0,11,10,4858.0,874440.0,880.0,21120.0,11,10,895560.0,895560.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1625579430,dbservice2,memory,database,1.0,full,2,0,1,1,0.8,4806.0,865080.0,880.0,21120.0,11,10,4806.0,865080.0,880.0,21120.0,11,10,886200.0,886200.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625580525,mobservice1,qr_expired,mobile,1.0,full,10,0,0,0,0.0,746.0,134280.0,160.0,3840.0,2,10,746.0,134280.0,160.0,3840.0,2,10,138120.0,138120.0,0.0,0.0,0.0,0.0,0.0
dbservice1_memory_1625582957,dbservice1,memory,database,1.0,full,8,0,0,0,0.0,4129.0,743220.0,880.0,21120.0,11,10,4129.0,743220.0,880.0,21120.0,11,10,764340.0,764340.0,0.0,0.0,0.0,0.0,0.0
mobservice2_memory_1625584788,mobservice2,memory,mobile,1.0,full,8,0,0,0,0.0,4215.0,758700.0,880.0,21120.0,11,10,4215.0,758700.0,880.0,21120.0,11,10,779820.0,779820.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1625586485,mobservice2,qr_expired,mobile,1.0,full,5,0,0,1,0.2,315.0,56700.0,80.0,1920.0,1,10,315.0,56700.0,80.0,1920.0,1,10,58620.0,58620.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1625587157,dbservice2,memory,database,1.0,full,10,0,0,0,0.0,3787.0,681660.0,880.0,21120.0,11,10,3787.0,681660.0,880.0,21120.0,11,10,702780.0,702780.0,0.0,0.0,0.0,0.0,0.0
webservice2_file_move_1625587800,webservice2,file_move,web,1.0,full,3,0,1,1,0.6,3434.0,618120.0,880.0,21120.0,11,10,3434.0,618120.0,880.0,21120.0,11,10,639240.0,639240.0,0.0,0.0,0.0,0.0,0.0
webservice1_memory_1625607930,webservice1,memory,web,1.0,full,4,0,0,1,0.4,3779.0,680220.0,880.0,21120.0,11,10,3779.0,680220.0,880.0,21120.0,11,10,701340.0,701340.0,0.0,0.0,0.0,0.0,0.0
redisservice1_memory_1625609699,redisservice1,memory,cache,1.0,full,1,1,1,1,1.0,3869.0,696420.0,880.0,21120.0,11,10,3869.0,696420.0,880.0,21120.0,11,10,717540.0,717540.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625614232,webservice2,memory,web,1.0,full,6,0,0,0,0.0,3636.0,654480.0,880.0,21120.0,11,10,3636.0,654480.0,880.0,21120.0,11,10,675600.0,675600.0,0.0,0.0,0.0,0.0,0.0
logservice2_memory_1625617463,logservice2,memory,logging,1.0,full,7,0,0,0,0.0,3611.0,649980.0,880.0,21120.0,11,10,3611.0,649980.0,880.0,21120.0,11,10,671100.0,671100.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625620800,redisservice2,memory,cache,1.0,full,5,0,0,1,0.2,3588.0,645840.0,880.0,21120.0,11,10,3588.0,645840.0,880.0,21120.0,11,10,666960.0,666960.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625625195,mobservice1,qr_expired,mobile,1.0,full,8,0,0,0,0.0,293.0,52740.0,80.0,1920.0,1,10,293.0,52740.0,80.0,1920.0,1,10,54660.0,54660.0,0.0,0.0,0.0,0.0,0.0
logservice2_memory_1625630457,logservice2,memory,logging,1.0,full,9,0,0,0,0.0,3583.0,644940.0,880.0,21120.0,11,10,3583.0,644940.0,880.0,21120.0,11,10,666060.0,666060.0,0.0,0.0,0.0,0.0,0.0
webservice1_file_move_1625631001,webservice1,file_move,web,1.0,full,2,0,1,1,0.8,3252.0,585360.0,880.0,21120.0,11,10,3252.0,585360.0,880.0,21120.0,11,10,606480.0,606480.0,0.0,0.0,0.0,0.0,0.0
redisservice1_memory_1625631347,redisservice1,memory,cache,1.0,full,1,1,1,1,1.0,3481.0,626580.0,880.0,21120.0,11,10,3481.0,626580.0,880.0,21120.0,11,10,647700.0,647700.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1625632041,mobservice2,qr_expired,mobile,1.0,full,5,0,0,1,0.2,314.0,56520.0,80.0,1920.0,1,10,314.0,56520.0,80.0,1920.0,1,10,58440.0,58440.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1625634388,dbservice2,memory,database,1.0,full,9,0,0,0,0.0,3607.0,649260.0,880.0,21120.0,11,10,3607.0,649260.0,880.0,21120.0,11,10,670380.0,670380.0,0.0,0.0,0.0,0.0,0.0
dbservice1_memory_1625637896,dbservice1,memory,database,1.0,full,3,0,1,1,0.6,3624.0,652320.0,880.0,21120.0,11,10,3624.0,652320.0,880.0,21120.0,11,10,673440.0,673440.0,0.0,0.0,0.0,0.0,0.0
logservice1_memory_1625642174,logservice1,memory,logging,1.0,full,7,0,0,0,0.0,3530.0,635400.0,880.0,21120.0,11,10,3530.0,635400.0,880.0,21120.0,11,10,656520.0,656520.0,0.0,0.0,0.0,0.0,0.0
logservice2_memory_1625644104,logservice2,memory,logging,1.0,full,9,0,0,0,0.0,3683.0,662940.0,880.0,21120.0,11,10,3683.0,662940.0,880.0,21120.0,11,10,684060.0,684060.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625649699,webservice2,memory,web,1.0,full,5,0,0,1,0.2,3119.0,561420.0,880.0,21120.0,11,10,3119.0,561420.0,880.0,21120.0,11,10,582540.0,582540.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1625656892,dbservice2,memory,database,1.0,full,5,0,0,1,0.2,3364.0,605520.0,880.0,21120.0,11,10,3364.0,605520.0,880.0,21120.0,11,10,626640.0,626640.0,0.0,0.0,0.0,0.0,0.0
webservice1_memory_1625662559,webservice1,memory,web,1.0,full,5,0,0,1,0.2,3536.0,636480.0,880.0,21120.0,11,10,3536.0,636480.0,880.0,21120.0,11,10,657600.0,657600.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625667731,mobservice1,qr_expired,mobile,1.0,full,7,0,0,0,0.0,260.0,46800.0,80.0,1920.0,1,10,260.0,46800.0,80.0,1920.0,1,10,48720.0,48720.0,0.0,0.0,0.0,0.0,0.0
mobservice1_memory_1625667742,mobservice1,memory,mobile,1.0,full,5,0,0,1,0.2,3170.0,570600.0,880.0,21120.0,11,10,3170.0,570600.0,880.0,21120.0,11,10,591720.0,591720.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1625669580,dbservice2,memory,database,1.0,full,3,0,1,1,0.6,2904.0,522720.0,880.0,21120.0,11,10,2904.0,522720.0,880.0,21120.0,11,10,543840.0,543840.0,0.0,0.0,0.0,0.0,0.0
dbservice1_memory_1625671282,dbservice1,memory,database,1.0,full,4,0,0,1,0.4,3208.0,577440.0,880.0,21120.0,11,10,3208.0,577440.0,880.0,21120.0,11,10,598560.0,598560.0,0.0,0.0,0.0,0.0,0.0
logservice1_memory_1625673674,logservice1,memory,logging,1.0,full,9,0,0,0,0.0,3281.0,590580.0,880.0,21120.0,11,10,3281.0,590580.0,880.0,21120.0,11,10,611700.0,611700.0,0.0,0.0,0.0,0.0,0.0
dbservice1_memory_1625675230,dbservice1,memory,database,1.0,full,6,0,0,0,0.0,3382.0,608760.0,880.0,21120.0,11,10,3382.0,608760.0,880.0,21120.0,11,10,629880.0,629880.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1625675866,mobservice2,qr_expired,mobile,1.0,full,9,0,0,0,0.0,605.0,108900.0,160.0,3840.0,2,10,605.0,108900.0,160.0,3840.0,2,10,112740.0,112740.0,0.0,0.0,0.0,0.0,0.0
mobservice2_memory_1625676811,mobservice2,memory,mobile,1.0,full,1,1,1,1,1.0,3308.0,595440.0,880.0,21120.0,11,10,3308.0,595440.0,880.0,21120.0,11,10,616560.0,616560.0,0.0,0.0,0.0,0.0,0.0
dbservice1_memory_1625679820,dbservice1,memory,database,1.0,full,7,0,0,0,0.0,3180.0,572400.0,880.0,21120.0,11,10,3180.0,572400.0,880.0,21120.0,11,10,593520.0,593520.0,0.0,0.0,0.0,0.0,0.0
mobservice2_memory_1625680798,mobservice2,memory,mobile,1.0,full,3,0,1,1,0.6,3124.0,562320.0,880.0,21120.0,11,10,3124.0,562320.0,880.0,21120.0,11,10,583440.0,583440.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625692590,redisservice2,memory,cache,1.0,full,5,0,0,1,0.2,3673.0,661140.0,880.0,21120.0,11,10,3673.0,661140.0,880.0,21120.0,11,10,682260.0,682260.0,0.0,0.0,0.0,0.0,0.0
mobservice2_memory_1625692971,mobservice2,memory,mobile,1.0,full,8,0,0,0,0.0,3661.0,658980.0,880.0,21120.0,11,10,3661.0,658980.0,880.0,21120.0,11,10,680100.0,680100.0,0.0,0.0,0.0,0.0,0.0
mobservice2_memory_1625697606,mobservice2,memory,mobile,1.0,full,8,0,0,0,0.0,3506.0,631080.0,880.0,21120.0,11,10,3506.0,631080.0,880.0,21120.0,11,10,652200.0,652200.0,0.0,0.0,0.0,0.0,0.0
redisservice1_memory_1625699447,redisservice1,memory,cache,1.0,full,6,0,0,0,0.0,3701.0,666180.0,880.0,21120.0,11,10,3701.0,666180.0,880.0,21120.0,11,10,687300.0,687300.0,0.0,0.0,0.0,0.0,0.0
mobservice1_memory_1625703099,mobservice1,memory,mobile,1.0,full,2,0,1,1,0.8,6125.0,1102500.0,880.0,21120.0,11,10,6125.0,1102500.0,880.0,21120.0,11,10,1123620.0,1123620.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1625704892,dbservice2,memory,database,1.0,full,7,0,0,0,0.0,5973.0,1075140.0,880.0,21120.0,11,10,5973.0,1075140.0,880.0,21120.0,11,10,1096260.0,1096260.0,0.0,0.0,0.0,0.0,0.0
webservice1_file_move_1625706600,webservice1,file_move,web,1.0,full,1,1,1,1,1.0,5109.0,919620.0,880.0,21120.0,11,10,5109.0,919620.0,880.0,21120.0,11,10,940740.0,940740.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625711646,mobservice1,qr_expired,mobile,1.0,full,10,0,0,0,0.0,411.0,73980.0,80.0,1920.0,1,10,411.0,73980.0,80.0,1920.0,1,10,75900.0,75900.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1625711897,dbservice2,memory,database,1.0,full,2,0,1,1,0.8,5361.0,964980.0,880.0,21120.0,11,10,5361.0,964980.0,880.0,21120.0,11,10,986100.0,986100.0,0.0,0.0,0.0,0.0,0.0
logservice1_memory_1625715126,logservice1,memory,logging,1.0,full,8,0,0,0,0.0,5431.0,977580.0,880.0,21120.0,11,10,5431.0,977580.0,880.0,21120.0,11,10,998700.0,998700.0,0.0,0.0,0.0,0.0,0.0
webservice1_memory_1625715729,webservice1,memory,web,1.0,full,9,0,0,0,0.0,5313.0,956340.0,880.0,21120.0,11,10,5313.0,956340.0,880.0,21120.0,11,10,977460.0,977460.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1625720058,dbservice2,memory,database,1.0,full,8,0,0,0,0.0,5575.0,1003500.0,880.0,21120.0,11,10,5575.0,1003500.0,880.0,21120.0,11,10,1024620.0,1024620.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1625722797,mobservice2,qr_expired,mobile,1.0,full,4,0,0,1,0.4,928.0,167040.0,160.0,3840.0,2,10,928.0,167040.0,160.0,3840.0,2,10,170880.0,170880.0,0.0,0.0,0.0,0.0,0.0
logservice2_memory_1625732122,logservice2,memory,logging,1.0,full,9,0,0,0,0.0,5851.0,1053180.0,880.0,21120.0,11,10,5851.0,1053180.0,880.0,21120.0,11,10,1074300.0,1074300.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625733844,redisservice2,memory,cache,1.0,full,1,1,1,1,1.0,5748.0,1034640.0,880.0,21120.0,11,10,5748.0,1034640.0,880.0,21120.0,11,10,1055760.0,1055760.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625734162,webservice2,memory,web,1.0,full,9,0,0,0,0.0,5688.0,1023840.0,880.0,21120.0,11,10,5688.0,1023840.0,880.0,21120.0,11,10,1044960.0,1044960.0,0.0,0.0,0.0,0.0,0.0
mobservice1_memory_1625735045,mobservice1,memory,mobile,1.0,full,10,0,0,0,0.0,5475.0,985500.0,883.0,21192.0,11,10,5475.0,985500.0,883.0,21192.0,11,10,1006692.0,1006692.0,0.0,0.0,0.0,0.0,0.0
logservice1_memory_1625737305,logservice1,memory,logging,1.0,full,4,0,0,1,0.4,4892.0,880560.0,880.0,21120.0,11,10,4892.0,880560.0,880.0,21120.0,11,10,901680.0,901680.0,0.0,0.0,0.0,0.0,0.0
mobservice2_memory_1625738510,mobservice2,memory,mobile,1.0,full,2,0,1,1,0.8,4380.0,788400.0,880.0,21120.0,11,10,4380.0,788400.0,880.0,21120.0,11,10,809520.0,809520.0,0.0,0.0,0.0,0.0,0.0
mobservice2_memory_1625742099,mobservice2,memory,mobile,1.0,full,8,0,0,0,0.0,5097.0,917460.0,880.0,21120.0,11,10,5097.0,917460.0,880.0,21120.0,11,10,938580.0,938580.0,0.0,0.0,0.0,0.0,0.0
webservice1_memory_1625744233,webservice1,memory,web,1.0,full,7,0,0,0,0.0,4608.0,829440.0,880.0,21120.0,11,10,4608.0,829440.0,880.0,21120.0,11,10,850560.0,850560.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625744497,webservice2,memory,web,1.0,full,4,0,0,1,0.4,4708.0,847440.0,880.0,21120.0,11,10,4708.0,847440.0,880.0,21120.0,11,10,868560.0,868560.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625747511,webservice2,memory,web,1.0,full,5,0,0,1,0.2,5598.0,1007640.0,880.0,21120.0,11,10,5598.0,1007640.0,880.0,21120.0,11,10,1028760.0,1028760.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625752669,redisservice2,memory,cache,1.0,full,8,0,0,0,0.0,5585.0,1005300.0,880.0,21120.0,11,10,5585.0,1005300.0,880.0,21120.0,11,10,1026420.0,1026420.0,0.0,0.0,0.0,0.0,0.0
logservice2_memory_1625756295,logservice2,memory,logging,1.0,full,6,0,0,0,0.0,5593.0,1006740.0,880.0,21120.0,11,10,5593.0,1006740.0,880.0,21120.0,11,10,1027860.0,1027860.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625756698,mobservice1,qr_expired,mobile,1.0,full,3,0,1,1,0.6,933.0,167940.0,160.0,3840.0,2,10,933.0,167940.0,160.0,3840.0,2,10,171780.0,171780.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625768486,redisservice2,memory,cache,1.0,full,8,0,0,0,0.0,5139.0,925020.0,880.0,21120.0,11,10,5139.0,925020.0,880.0,21120.0,11,10,946140.0,946140.0,0.0,0.0,0.0,0.0,0.0
dbservice1_memory_1625768540,dbservice1,memory,database,1.0,full,8,0,0,0,0.0,5147.0,926460.0,880.0,21120.0,11,10,5147.0,926460.0,880.0,21120.0,11,10,947580.0,947580.0,0.0,0.0,0.0,0.0,0.0
mobservice2_memory_1625771613,mobservice2,memory,mobile,1.0,full,1,1,1,1,1.0,4369.0,786420.0,880.0,21120.0,11,10,4369.0,786420.0,880.0,21120.0,11,10,807540.0,807540.0,0.0,0.0,0.0,0.0,0.0
webservice1_file_move_1625775000,webservice1,file_move,web,1.0,full,2,0,1,1,0.8,4302.0,774360.0,880.0,21120.0,11,10,4302.0,774360.0,880.0,21120.0,11,10,795480.0,795480.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625777099,webservice2,memory,web,1.0,full,1,1,1,1,1.0,5106.0,919080.0,880.0,21120.0,11,10,5106.0,919080.0,880.0,21120.0,11,10,940200.0,940200.0,0.0,0.0,0.0,0.0,0.0
webservice1_memory_1625777703,webservice1,memory,web,1.0,full,4,0,0,1,0.4,5105.0,918900.0,880.0,21120.0,11,10,5105.0,918900.0,880.0,21120.0,11,10,940020.0,940020.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1625778458,mobservice2,qr_expired,mobile,1.0,full,1,1,1,1,1.0,993.0,178740.0,160.0,3840.0,2,10,993.0,178740.0,160.0,3840.0,2,10,182580.0,182580.0,0.0,0.0,0.0,0.0,0.0
dbservice2_memory_1625780540,dbservice2,memory,database,1.0,full,4,0,0,1,0.4,5304.0,954720.0,880.0,21120.0,11,10,5304.0,954720.0,880.0,21120.0,11,10,975840.0,975840.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625790000,redisservice2,memory,cache,1.0,full,1,1,1,1,1.0,5250.0,945000.0,880.0,21120.0,11,10,5250.0,945000.0,880.0,21120.0,11,10,966120.0,966120.0,0.0,0.0,0.0,0.0,0.0
webservice2_file_move_1625793000,webservice2,file_move,web,1.0,full,1,1,1,1,1.0,4749.0,854820.0,880.0,21120.0,11,10,4749.0,854820.0,880.0,21120.0,11,10,875940.0,875940.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625794482,mobservice1,qr_expired,mobile,1.0,full,3,0,1,1,0.6,949.0,170820.0,160.0,3840.0,2,10,949.0,170820.0,160.0,3840.0,2,10,174660.0,174660.0,0.0,0.0,0.0,0.0,0.0
logservice2_memory_1625794522,logservice2,memory,logging,1.0,full,4,0,0,1,0.4,5479.0,986220.0,880.0,21120.0,11,10,5479.0,986220.0,880.0,21120.0,11,10,1007340.0,1007340.0,0.0,0.0,0.0,0.0,0.0
mobservice1_memory_1625804210,mobservice1,memory,mobile,1.0,full,9,0,0,0,0.0,5215.0,938700.0,880.0,21120.0,11,10,5215.0,938700.0,880.0,21120.0,11,10,959820.0,959820.0,0.0,0.0,0.0,0.0,0.0
logservice2_memory_1625804275,logservice2,memory,logging,1.0,full,8,0,0,0,0.0,5255.0,945900.0,880.0,21120.0,11,10,5255.0,945900.0,880.0,21120.0,11,10,967020.0,967020.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625806048,webservice2,memory,web,1.0,full,10,0,0,0,0.0,5416.0,974880.0,880.0,21120.0,11,10,5416.0,974880.0,880.0,21120.0,11,10,996000.0,996000.0,0.0,0.0,0.0,0.0,0.0
redisservice1_memory_1625816205,redisservice1,memory,cache,1.0,full,7,0,0,0,0.0,5592.0,1006560.0,880.0,21120.0,11,10,5592.0,1006560.0,880.0,21120.0,11,10,1027680.0,1027680.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625819320,redisservice2,memory,cache,1.0,full,9,0,0,0,0.0,5445.0,980100.0,880.0,21120.0,11,10,5445.0,980100.0,880.0,21120.0,11,10,1001220.0,1001220.0,0.0,0.0,0.0,0.0,0.0
webservice1_memory_1625820924,webservice1,memory,web,1.0,full,8,0,0,0,0.0,5557.0,1000260.0,880.0,21120.0,11,10,5557.0,1000260.0,880.0,21120.0,11,10,1021380.0,1021380.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1625827086,mobservice2,qr_expired,mobile,1.0,full,10,0,0,0,0.0,446.0,80280.0,80.0,1920.0,1,10,446.0,80280.0,80.0,1920.0,1,10,82200.0,82200.0,0.0,0.0,0.0,0.0,0.0
mobservice1_memory_1625827494,mobservice1,memory,mobile,1.0,full,2,0,1,1,0.8,5075.0,913500.0,880.0,21120.0,11,10,5075.0,913500.0,880.0,21120.0,11,10,934620.0,934620.0,0.0,0.0,0.0,0.0,0.0
mobservice2_memory_1625831922,mobservice2,memory,mobile,1.0,full,2,0,1,1,0.8,5188.0,933840.0,880.0,21120.0,11,10,5188.0,933840.0,880.0,21120.0,11,10,954960.0,954960.0,0.0,0.0,0.0,0.0,0.0
mobservice1_memory_1625832716,mobservice1,memory,mobile,1.0,full,4,0,0,1,0.4,5543.0,997740.0,880.0,21120.0,11,10,5543.0,997740.0,880.0,21120.0,11,10,1018860.0,1018860.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625841247,mobservice1,qr_expired,mobile,1.0,full,10,0,0,0,0.0,431.0,77580.0,80.0,1920.0,1,10,431.0,77580.0,80.0,1920.0,1,10,79500.0,79500.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625845367,redisservice2,memory,cache,1.0,full,10,0,0,0,0.0,5164.0,929520.0,880.0,21120.0,11,10,5164.0,929520.0,880.0,21120.0,11,10,950640.0,950640.0,0.0,0.0,0.0,0.0,0.0
dbservice1_memory_1625849028,dbservice1,memory,database,1.0,full,2,0,1,1,0.8,4974.0,895320.0,880.0,21120.0,11,10,4974.0,895320.0,880.0,21120.0,11,10,916440.0,916440.0,0.0,0.0,0.0,0.0,0.0
logservice1_memory_1625855415,logservice1,memory,logging,1.0,full,5,0,0,1,0.2,5497.0,989460.0,880.0,21120.0,11,10,5497.0,989460.0,880.0,21120.0,11,10,1010580.0,1010580.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625856842,webservice2,memory,web,1.0,full,10,0,0,0,0.0,5329.0,959220.0,880.0,21120.0,11,10,5329.0,959220.0,880.0,21120.0,11,10,980340.0,980340.0,0.0,0.0,0.0,0.0,0.0
webservice1_memory_1625860918,webservice1,memory,web,1.0,full,9,0,0,0,0.0,5302.0,954360.0,880.0,21120.0,11,10,5302.0,954360.0,880.0,21120.0,11,10,975480.0,975480.0,0.0,0.0,0.0,0.0,0.0
dbservice1_memory_1625863841,dbservice1,memory,database,1.0,full,4,0,0,1,0.4,5480.0,986400.0,880.0,21120.0,11,10,5480.0,986400.0,880.0,21120.0,11,10,1007520.0,1007520.0,0.0,0.0,0.0,0.0,0.0
dbservice1_memory_1625867158,dbservice1,memory,database,1.0,full,1,1,1,1,1.0,5779.0,1040220.0,880.0,21120.0,11,10,5779.0,1040220.0,880.0,21120.0,11,10,1061340.0,1061340.0,0.0,0.0,0.0,0.0,0.0
dbservice1_memory_1625870624,dbservice1,memory,database,1.0,full,8,0,0,0,0.0,5580.0,1004400.0,880.0,21120.0,11,10,5580.0,1004400.0,880.0,21120.0,11,10,1025520.0,1025520.0,0.0,0.0,0.0,0.0,0.0
mobservice2_qr_expired_1625871929,mobservice2,qr_expired,mobile,1.0,full,4,0,0,1,0.4,430.0,77400.0,80.0,1920.0,1,10,430.0,77400.0,80.0,1920.0,1,10,79320.0,79320.0,0.0,0.0,0.0,0.0,0.0
