case_id,root_service,fault_type,service_family,rank,top1,top3,top5,avg_at_5,top5_services,root_service_prob
dbservice1_memory_1627157147,dbservice1,memory,database,1,1,1,1,1.0,"['dbservice1', 'mobservice1', 'webservice1', 'logservice1', 'logservice2']",1.0
mobservice1_qr_expired_1627157519,mobservice1,qr_expired,mobile,6,0,0,0,0.0,"['mobservice2', 'webservice1', 'webservice2', 'redisservice2', 'redisservice1']",0.9937693062301491
mobservice1_memory_1627163076,mobservice1,memory,mobile,8,0,0,0,0.0,"['dbservice1', 'mobservice2', 'logservice1', 'dbservice2', 'redisservice2']",0.8807970779778823
logservice1_memory_1627165561,logservice1,memory,logging,2,0,1,1,0.8,"['webservice1', 'logservice1', 'mobservice2', 'redisservice2', 'logservice2']",0.9999999993432187
logservice1_memory_1627170037,logservice1,memory,logging,8,0,0,0,0.0,"['dbservice2', 'mobservice1', 'mobservice2', 'webservice1', 'webservice2']",0.8411308951190849
mobservice2_qr_expired_1627170090,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice1', 'redisservice1', 'redisservice2', 'dbservice1']",1.0
webservice1_memory_1627174739,webservice1,memory,web,2,0,1,1,0.8,"['mobservice2', 'webservice1', 'mobservice1', 'redisservice1', 'dbservice1']",0.9999189569187031
mobservice1_qr_expired_1627184031,mobservice1,qr_expired,mobile,2,0,1,1,0.8,"['dbservice1', 'mobservice1', 'redisservice2', 'logservice1', 'mobservice2']",1.0
dbservice2_memory_1627184617,dbservice2,memory,database,6,0,0,0,0.0,"['mobservice2', 'mobservice1', 'redisservice1', 'logservice2', 'webservice1']",0.9615815784817406
webservice1_memory_1627194266,webservice1,memory,web,8,0,0,0,0.0,"['redisservice2', 'redisservice1', 'mobservice1', 'webservice2', 'dbservice2']",0.999999999999764
mobservice2_qr_expired_1627194645,mobservice2,qr_expired,mobile,2,0,1,1,0.8,"['logservice2', 'mobservice2', 'redisservice1', 'dbservice2', 'dbservice1']",1.0
webservice2_memory_1627196935,webservice2,memory,web,9,0,0,0,0.0,"['mobservice2', 'redisservice2', 'dbservice1', 'webservice1', 'dbservice2']",0.8242084628593538
mobservice1_memory_1627200697,mobservice1,memory,mobile,2,0,1,1,0.8,"['dbservice1', 'mobservice1', 'webservice1', 'dbservice2', 'webservice2']",0.9999999999997105
mobservice2_memory_1627204060,mobservice2,memory,mobile,4,0,0,1,0.4,"['dbservice1', 'logservice1', 'mobservice1', 'mobservice2', 'redisservice1']",1.0
dbservice2_memory_1627207759,dbservice2,memory,database,6,0,0,0,0.0,"['logservice1', 'mobservice1', 'dbservice1', 'redisservice1', 'webservice2']",0.9998438955953967
mobservice1_qr_expired_1627212755,mobservice1,qr_expired,mobile,3,0,1,1,0.6,"['dbservice2', 'logservice1', 'mobservice1', 'redisservice1', 'webservice2']",1.0
redisservice1_memory_1627213476,redisservice1,memory,cache,3,0,1,1,0.6,"['logservice1', 'redisservice2', 'redisservice1', 'mobservice1', 'webservice2']",1.0
webservice2_file_move_1627215000,webservice2,file_move,web,2,0,1,1,0.8,"['mobservice2', 'webservice2', 'dbservice1', 'logservice1', 'webservice1']",0.9999999999999982
webservice2_memory_1627217059,webservice2,memory,web,7,0,0,0,0.0,"['dbservice2', 'redisservice2', 'mobservice1', 'redisservice1', 'logservice2']",0.9426758241011313
webservice1_memory_1627218977,webservice1,memory,web,3,0,1,1,0.6,"['mobservice2', 'redisservice1', 'webservice1', 'redisservice2', 'dbservice2']",0.9999546021312976
mobservice1_memory_1627219564,mobservice1,memory,mobile,8,0,0,0,0.0,"['redisservice2', 'webservice2', 'dbservice2', 'redisservice1', 'dbservice1']",0.8801247072340205
redisservice1_memory_1627219738,redisservice1,memory,cache,5,0,0,1,0.2,"['webservice2', 'redisservice2', 'dbservice1', 'webservice1', 'redisservice1']",0.9402245676134483
mobservice2_qr_expired_1627220128,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice2', 'logservice2', 'dbservice2', 'redisservice2']",1.0
dbservice1_memory_1627223200,dbservice1,memory,database,6,0,0,0,0.0,"['mobservice1', 'logservice2', 'mobservice2', 'webservice2', 'redisservice2']",1.0
logservice2_memory_1627227124,logservice2,memory,logging,7,0,0,0,0.0,"['mobservice2', 'webservice2', 'webservice1', 'dbservice1', 'redisservice2']",0.9153528478845075
logservice1_memory_1627228703,logservice1,memory,logging,3,0,1,1,0.6,"['dbservice1', 'redisservice2', 'logservice1', 'webservice1', 'redisservice1']",0.9999999915793084
mobservice2_memory_1627230225,mobservice2,memory,mobile,6,0,0,0,0.0,"['dbservice2', 'redisservice1', 'mobservice1', 'logservice2', 'redisservice2']",1.0
dbservice1_memory_1627237577,dbservice1,memory,database,6,0,0,0,0.0,"['redisservice1', 'dbservice2', 'mobservice2', 'webservice2', 'redisservice2']",1.0
mobservice1_qr_expired_1627238319,mobservice1,qr_expired,mobile,2,0,1,1,0.8,"['logservice1', 'mobservice1', 'mobservice2', 'redisservice2', 'redisservice1']",1.0
logservice1_memory_1627243989,logservice1,memory,logging,10,0,0,0,0.0,"['dbservice2', 'mobservice1', 'redisservice1', 'redisservice2', 'webservice2']",0.9525741268224334
mobservice1_memory_1627247170,mobservice1,memory,mobile,4,0,0,1,0.4,"['redisservice1', 'webservice2', 'mobservice2', 'mobservice1', 'redisservice2']",0.997817543546793
mobservice2_qr_expired_1627249800,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice2', 'mobservice1', 'logservice2', 'logservice1']",1.0
dbservice1_memory_1627255258,dbservice1,memory,database,1,1,1,1,1.0,"['dbservice1', 'mobservice2', 'logservice2', 'logservice1', 'webservice1']",1.0
mobservice2_memory_1627256808,mobservice2,memory,mobile,2,0,1,1,0.8,"['dbservice1', 'mobservice2', 'mobservice1', 'redisservice2', 'redisservice1']",1.0
mobservice2_memory_1627260359,mobservice2,memory,mobile,9,0,0,0,0.0,"['webservice2', 'webservice1', 'mobservice1', 'redisservice1', 'logservice2']",0.8411308951190849
mobservice1_qr_expired_1627264132,mobservice1,qr_expired,mobile,8,0,0,0,0.0,"['logservice1', 'redisservice1', 'redisservice2', 'mobservice2', 'dbservice1']",1.0
dbservice1_memory_1627268672,dbservice1,memory,database,2,0,1,1,0.8,"['dbservice2', 'dbservice1', 'webservice2', 'mobservice1', 'redisservice2']",0.9999999999997564
redisservice2_memory_1627269946,redisservice2,memory,cache,4,0,0,1,0.4,"['logservice1', 'mobservice1', 'webservice2', 'redisservice2', 'dbservice2']",0.9820137900379085
webservice2_cpu_1627270294,webservice2,cpu,web,6,0,0,0,0.0,"['logservice1', 'mobservice1', 'redisservice1', 'webservice1', 'dbservice1']",0.9880209107670144
dbservice1_memory_1627272293,dbservice1,memory,database,2,0,1,1,0.8,"['redisservice2', 'dbservice1', 'dbservice2', 'mobservice1', 'mobservice2']",0.9996675472720101
mobservice2_qr_expired_1627279670,mobservice2,qr_expired,mobile,8,0,0,0,0.0,"['webservice2', 'redisservice2', 'mobservice1', 'dbservice2', 'dbservice1']",0.8807970779778823
mobservice1_memory_1627279781,mobservice1,memory,mobile,4,0,0,1,0.4,"['mobservice2', 'dbservice2', 'webservice2', 'mobservice1', 'webservice1']",0.9386168925965079
mobservice1_memory_1627283259,mobservice1,memory,mobile,2,0,1,1,0.8,"['dbservice1', 'mobservice1', 'redisservice2', 'logservice2', 'dbservice2']",1.0
dbservice1_memory_1627283279,dbservice1,memory,database,1,1,1,1,1.0,"['dbservice1', 'mobservice1', 'redisservice2', 'logservice2', 'dbservice2']",0.9818224195293028
logservice1_memory_1627283437,logservice1,memory,logging,4,0,0,1,0.4,"['webservice1', 'redisservice1', 'logservice2', 'logservice1', 'dbservice2']",0.9228506822000647
webservice2_memory_1627286385,webservice2,memory,web,8,0,0,0,0.0,"['mobservice1', 'dbservice1', 'redisservice1', 'redisservice2', 'mobservice2']",0.8980366911496803
dbservice2_memory_1627286946,dbservice2,memory,database,7,0,0,0,0.0,"['dbservice1', 'redisservice1', 'mobservice2', 'webservice2', 'webservice1']",0.9241418199787566
dbservice1_memory_1627288593,dbservice1,memory,database,5,0,0,1,0.2,"['mobservice1', 'webservice2', 'redisservice1', 'webservice1', 'dbservice1']",0.9341837927760861
logservice1_memory_1627291476,logservice1,memory,logging,10,0,0,0,0.0,"['redisservice1', 'redisservice2', 'mobservice1', 'webservice1', 'webservice2']",0.8213335221727809
redisservice2_memory_1627293263,redisservice2,memory,cache,7,0,0,0,0.0,"['mobservice1', 'redisservice1', 'dbservice2', 'mobservice2', 'webservice2']",0.9268899404615396
mobservice1_qr_expired_1627293860,mobservice1,qr_expired,mobile,3,0,1,1,0.6,"['dbservice1', 'dbservice2', 'mobservice1', 'webservice1', 'webservice2']",1.0
mobservice2_memory_1627296468,mobservice2,memory,mobile,4,0,0,1,0.4,"['redisservice1', 'dbservice1', 'redisservice2', 'mobservice2', 'webservice2']",0.9200395696764081
dbservice1_memory_1627297432,dbservice1,memory,database,9,0,0,0,0.0,"['mobservice1', 'mobservice2', 'redisservice2', 'webservice2', 'redisservice1']",0.9608342772032357
logservice1_memory_1627299080,logservice1,memory,logging,9,0,0,0,0.0,"['dbservice2', 'mobservice2', 'dbservice1', 'webservice2', 'redisservice2']",0.8028268021278434
dbservice2_memory_1627303928,dbservice2,memory,database,6,0,0,0,0.0,"['dbservice1', 'redisservice2', 'logservice2', 'webservice1', 'webservice2']",0.9920604250716581
redisservice1_memory_1627303947,redisservice1,memory,cache,7,0,0,0,0.0,"['dbservice1', 'redisservice2', 'logservice2', 'webservice1', 'webservice2']",0.9820137900379085
mobservice2_qr_expired_1627308362,mobservice2,qr_expired,mobile,3,0,1,1,0.6,"['dbservice1', 'dbservice2', 'mobservice2', 'webservice2', 'mobservice1']",1.0
logservice1_memory_1627310265,logservice1,memory,logging,7,0,0,0,0.0,"['redisservice2', 'mobservice2', 'redisservice1', 'webservice1', 'webservice2']",0.9320041754565213
webservice1_memory_1627316277,webservice1,memory,web,10,0,0,0,0.0,"['dbservice2', 'mobservice2', 'mobservice1', 'redisservice2', 'webservice2']",0.9990376930853501
dbservice1_memory_1627316827,dbservice1,memory,database,5,0,0,1,0.2,"['dbservice2', 'logservice2', 'redisservice2', 'webservice1', 'dbservice1']",0.9990015856572259
mobservice1_qr_expired_1627322979,mobservice1,qr_expired,mobile,2,0,1,1,0.8,"['logservice2', 'mobservice1', 'mobservice2', 'redisservice1', 'webservice2']",1.0
webservice2_memory_1627323573,webservice2,memory,web,8,0,0,0,0.0,"['mobservice1', 'redisservice1', 'webservice1', 'dbservice2', 'mobservice2']",0.8636424452368078
dbservice2_memory_1627325374,dbservice2,memory,database,2,0,1,1,0.8,"['mobservice2', 'dbservice2', 'dbservice1', 'webservice2', 'redisservice1']",1.0
webservice1_memory_1627330168,webservice1,memory,web,5,0,0,1,0.2,"['dbservice2', 'mobservice1', 'redisservice1', 'webservice2', 'webservice1']",0.9999305813960245
dbservice2_memory_1627331922,dbservice2,memory,database,4,0,0,1,0.4,"['mobservice2', 'webservice1', 'redisservice1', 'dbservice2', 'logservice2']",0.9878427660997476
redisservice1_memory_1627332332,redisservice1,memory,cache,4,0,0,1,0.4,"['dbservice2', 'webservice2', 'webservice1', 'redisservice1', 'dbservice1']",0.9965929500153845
mobservice2_qr_expired_1627337234,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice1', 'webservice2', 'mobservice1', 'redisservice2']",1.0
webservice1_memory_1627342282,webservice1,memory,web,9,0,0,0,0.0,"['mobservice2', 'mobservice1', 'webservice2', 'redisservice1', 'dbservice1']",0.8676409524545795
mobservice1_memory_1627347382,mobservice1,memory,mobile,6,0,0,0,0.0,"['dbservice2', 'webservice1', 'redisservice2', 'webservice2', 'logservice1']",1.0
logservice2_memory_1627353437,logservice2,memory,logging,1,1,1,1,1.0,"['logservice2', 'mobservice1', 'webservice2', 'redisservice2', 'mobservice2']",1.0
webservice2_memory_1627354358,webservice2,memory,web,10,0,0,0,0.0,"['mobservice2', 'redisservice1', 'dbservice1', 'dbservice2', 'webservice1']",0.9999999885790855
mobservice1_qr_expired_1627355175,mobservice1,qr_expired,mobile,1,1,1,1,1.0,"['mobservice1', 'webservice2', 'webservice1', 'dbservice2', 'dbservice1']",1.0
mobservice2_memory_1627357843,mobservice2,memory,mobile,3,0,1,1,0.6,"['redisservice1', 'webservice1', 'mobservice2', 'redisservice2', 'dbservice1']",0.9999999803565033
webservice1_memory_1627361744,webservice1,memory,web,2,0,1,1,0.8,"['mobservice2', 'webservice1', 'mobservice1', 'webservice2', 'redisservice1']",0.9999984281952895
redisservice1_memory_1627362134,redisservice1,memory,cache,2,0,1,1,0.8,"['mobservice1', 'redisservice1', 'webservice1', 'redisservice2', 'logservice1']",0.9999999998784845
mobservice2_qr_expired_1627363820,mobservice2,qr_expired,mobile,4,0,0,1,0.4,"['redisservice2', 'dbservice2', 'dbservice1', 'mobservice2', 'redisservice1']",0.9998766054240137
mobservice2_memory_1627365277,mobservice2,memory,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice1', 'redisservice2', 'mobservice1', 'dbservice1']",1.0
logservice2_memory_1627365342,logservice2,memory,logging,10,0,0,0,0.0,"['mobservice2', 'webservice1', 'redisservice2', 'mobservice1', 'dbservice1']",0.7988198498413308
redisservice1_memory_1627367085,redisservice1,memory,cache,6,0,0,0,0.0,"['logservice1', 'mobservice1', 'redisservice2', 'webservice1', 'webservice2']",0.974001065965848
webservice2_memory_1627372277,webservice2,memory,web,5,0,0,1,0.2,"['mobservice2', 'redisservice2', 'webservice1', 'logservice2', 'webservice2']",0.9999715647426238
dbservice1_memory_1627373850,dbservice1,memory,database,9,0,0,0,0.0,"['redisservice2', 'mobservice2', 'webservice2', 'webservice1', 'logservice1']",1.0
mobservice2_memory_1627374212,mobservice2,memory,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice1', 'webservice2', 'redisservice2', 'dbservice1']",1.0
dbservice2_memory_1627375478,dbservice2,memory,database,8,0,0,0,0.0,"['mobservice2', 'webservice2', 'redisservice2', 'redisservice1', 'logservice1']",1.0
dbservice2_memory_1627379165,dbservice2,memory,database,3,0,1,1,0.6,"['mobservice1', 'mobservice2', 'dbservice2', 'redisservice2', 'webservice2']",1.0
webservice1_memory_1627381040,webservice1,memory,web,8,0,0,0,0.0,"['dbservice2', 'mobservice1', 'webservice2', 'logservice2', 'dbservice1']",0.983515004934374
redisservice1_memory_1627381864,redisservice1,memory,cache,9,0,0,0,0.0,"['mobservice1', 'logservice2', 'mobservice2', 'redisservice2', 'webservice2']",1.0
mobservice1_memory_1627382521,mobservice1,memory,mobile,2,0,1,1,0.8,"['dbservice2', 'mobservice1', 'mobservice2', 'webservice1', 'webservice2']",1.0
mobservice1_qr_expired_1627383377,mobservice1,qr_expired,mobile,2,0,1,1,0.8,"['dbservice1', 'mobservice1', 'mobservice2', 'webservice1', 'dbservice2']",1.0
redisservice2_memory_1627386167,redisservice2,memory,cache,5,0,0,1,0.2,"['webservice1', 'mobservice2', 'dbservice2', 'redisservice1', 'redisservice2']",0.9999787920048855
dbservice1_memory_1627386311,dbservice1,memory,database,4,0,0,1,0.4,"['mobservice2', 'mobservice1', 'webservice2', 'dbservice1', 'dbservice2']",0.9655548043337889
mobservice1_memory_1627387214,mobservice1,memory,mobile,1,1,1,1,1.0,"['mobservice1', 'redisservice1', 'dbservice2', 'mobservice2', 'webservice2']",1.0
mobservice2_qr_expired_1627389398,mobservice2,qr_expired,mobile,2,0,1,1,0.8,"['dbservice2', 'mobservice2', 'webservice1', 'mobservice1', 'redisservice2']",1.0
dbservice2_memory_1627394588,dbservice2,memory,database,1,1,1,1,1.0,"['dbservice2', 'redisservice2', 'webservice1', 'redisservice1', 'dbservice1']",1.0
logservice2_memory_1627396756,logservice2,memory,logging,7,0,0,0,0.0,"['dbservice2', 'redisservice2', 'mobservice2', 'webservice2', 'dbservice1']",0.8578943460525823
webservice1_memory_1627399949,webservice1,memory,web,7,0,0,0,0.0,"['mobservice2', 'redisservice1', 'redisservice2', 'webservice2', 'dbservice1']",0.9403001069608313
dbservice1_memory_1627400139,dbservice1,memory,database,3,0,1,1,0.6,"['mobservice2', 'redisservice2', 'dbservice1', 'dbservice2', 'webservice2']",0.9952974581726802
dbservice2_memory_1627402075,dbservice2,memory,database,7,0,0,0,0.0,"['mobservice2', 'webservice2', 'webservice1', 'redisservice1', 'mobservice1']",1.0
redisservice2_memory_1627409250,redisservice2,memory,cache,2,0,1,1,0.8,"['dbservice2', 'redisservice2', 'webservice2', 'webservice1', 'logservice1']",1.0
logservice2_memory_1627410703,logservice2,memory,logging,3,0,1,1,0.6,"['dbservice2', 'redisservice1', 'logservice2', 'mobservice1', 'mobservice2']",0.9773509399385326
mobservice1_qr_expired_1627410797,mobservice1,qr_expired,mobile,1,1,1,1,1.0,"['mobservice1', 'webservice1', 'redisservice1', 'mobservice2', 'webservice2']",1.0
mobservice2_qr_expired_1627418217,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'redisservice1', 'dbservice1', 'webservice1', 'webservice2']",1.0
webservice2_memory_1627423928,webservice2,memory,web,3,0,1,1,0.6,"['dbservice2', 'webservice1', 'webservice2', 'redisservice1', 'redisservice2']",0.9999995797232489
dbservice2_memory_1627425736,dbservice2,memory,database,7,0,0,0,0.0,"['dbservice1', 'mobservice1', 'mobservice2', 'redisservice1', 'redisservice2']",0.9184692935577173
webservice1_memory_1627427700,webservice1,memory,web,3,0,1,1,0.6,"['dbservice1', 'mobservice2', 'webservice1', 'webservice2', 'dbservice2']",0.9999999999999998
dbservice1_cpu_1627429585,dbservice1,cpu,database,2,0,1,1,0.8,"['redisservice2', 'dbservice1', 'mobservice2', 'dbservice2', 'mobservice1']",0.9525741268224334
webservice2_memory_1627432266,webservice2,memory,web,5,0,0,1,0.2,"['dbservice1', 'dbservice2', 'redisservice2', 'mobservice1', 'webservice2']",0.9999999999999878
dbservice1_memory_1627432587,dbservice1,memory,database,6,0,0,0,0.0,"['mobservice2', 'redisservice1', 'redisservice2', 'mobservice1', 'dbservice2']",0.935030830871336
mobservice2_memory_1627436047,mobservice2,memory,mobile,9,0,0,0,0.0,"['redisservice2', 'dbservice2', 'dbservice1', 'logservice2', 'logservice1']",0.8820975356747834
redisservice1_memory_1627436567,redisservice1,memory,cache,5,0,0,1,0.2,"['mobservice2', 'webservice1', 'redisservice2', 'dbservice2', 'redisservice1']",1.0
mobservice1_qr_expired_1627438966,mobservice1,qr_expired,mobile,3,0,1,1,0.6,"['dbservice2', 'logservice2', 'mobservice1', 'redisservice2', 'webservice1']",1.0
logservice2_memory_1627443936,logservice2,memory,logging,8,0,0,0,0.0,"['redisservice2', 'redisservice1', 'mobservice1', 'mobservice2', 'dbservice2']",0.8826776150953868
mobservice1_memory_1627447409,mobservice1,memory,mobile,9,0,0,0,0.0,"['mobservice2', 'redisservice1', 'redisservice2', 'webservice1', 'dbservice1']",1.0
dbservice2_memory_1627447589,dbservice2,memory,database,2,0,1,1,0.8,"['redisservice2', 'dbservice2', 'mobservice1', 'dbservice1', 'redisservice1']",1.0
mobservice2_qr_expired_1627450448,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice2', 'redisservice1', 'dbservice1', 'dbservice2']",1.0
mobservice2_cpu_1627454420,mobservice2,cpu,mobile,7,0,0,0,0.0,"['webservice1', 'redisservice1', 'webservice2', 'logservice1', 'mobservice1']",0.9968953953655812
redisservice2_memory_1627454973,redisservice2,memory,cache,5,0,0,1,0.2,"['mobservice2', 'dbservice1', 'webservice2', 'logservice1', 'redisservice2']",0.9257679201375142
dbservice2_memory_1627457508,dbservice2,memory,database,3,0,1,1,0.6,"['mobservice1', 'webservice2', 'dbservice2', 'webservice1', 'dbservice1']",1.0
webservice2_memory_1627459375,webservice2,memory,web,6,0,0,0,0.0,"['mobservice2', 'webservice1', 'redisservice2', 'redisservice1', 'dbservice1']",0.9913249342397151
logservice2_memory_1627464739,logservice2,memory,logging,3,0,1,1,0.6,"['redisservice2', 'dbservice2', 'logservice2', 'redisservice1', 'logservice1']",0.9999286597738403
dbservice1_cpu_1627464819,dbservice1,cpu,database,3,0,1,1,0.6,"['redisservice2', 'redisservice1', 'dbservice1', 'webservice1', 'logservice1']",0.9999999586006244
mobservice1_qr_expired_1627466564,mobservice1,qr_expired,mobile,1,1,1,1,1.0,"['mobservice1', 'mobservice2', 'webservice2', 'logservice1', 'logservice2']",1.0
mobservice2_memory_1627471954,mobservice2,memory,mobile,8,0,0,0,0.0,"['webservice1', 'webservice2', 'redisservice2', 'logservice1', 'logservice2']",1.0
mobservice2_qr_expired_1627475638,mobservice2,qr_expired,mobile,6,0,0,0,0.0,"['dbservice1', 'logservice1', 'logservice2', 'redisservice2', 'webservice1']",0.999999999997681
dbservice1_cpu_1627475651,dbservice1,cpu,database,5,0,0,1,0.2,"['mobservice1', 'mobservice2', 'webservice1', 'logservice2', 'dbservice1']",0.9999997211598544
dbservice1_memory_1627477200,dbservice1,memory,database,5,0,0,1,0.2,"['mobservice1', 'webservice1', 'dbservice2', 'logservice2', 'dbservice1']",0.9931818752937389
logservice1_memory_1627477200,logservice1,memory,logging,6,0,0,0,0.0,"['mobservice1', 'webservice1', 'dbservice2', 'logservice2', 'dbservice1']",0.9813166587512705
mobservice1_memory_1627484554,mobservice1,memory,mobile,3,0,1,1,0.6,"['webservice2', 'mobservice2', 'mobservice1', 'logservice1', 'dbservice2']",1.0
webservice2_memory_1627485396,webservice2,memory,web,7,0,0,0,0.0,"['dbservice1', 'dbservice2', 'mobservice2', 'webservice1', 'logservice2']",0.8425237906264403
dbservice1_cpu_1627486293,dbservice1,cpu,database,5,0,0,1,0.2,"['mobservice2', 'webservice2', 'redisservice2', 'redisservice1', 'dbservice1']",0.9999546021312976
webservice2_file_move_1627488601,webservice2,file_move,web,1,1,1,1,1.0,"['webservice2', 'webservice1', 'logservice2', 'logservice1', 'mobservice1']",0.9999999999999873
dbservice2_memory_1627493621,dbservice2,memory,database,5,0,0,1,0.2,"['redisservice2', 'dbservice1', 'mobservice2', 'webservice2', 'dbservice2']",0.8933094060543487
mobservice2_cpu_1627497596,mobservice2,cpu,mobile,8,0,0,0,0.0,"['dbservice2', 'webservice1', 'logservice2', 'redisservice1', 'logservice1']",0.9994195806263283
mobservice1_qr_expired_1627500877,mobservice1,qr_expired,mobile,9,0,0,0,0.0,"['redisservice2', 'dbservice2', 'webservice2', 'mobservice2', 'redisservice1']",0.7310585786300049
dbservice2_memory_1627501550,dbservice2,memory,database,6,0,0,0,0.0,"['mobservice2', 'redisservice1', 'dbservice1', 'logservice1', 'webservice2']",0.9306505108333438
dbservice1_memory_1627502421,dbservice1,memory,database,8,0,0,0,0.0,"['mobservice2', 'webservice2', 'redisservice1', 'logservice2', 'webservice1']",0.8807970779778823
webservice2_file_move_1627503000,webservice2,file_move,web,2,0,1,1,0.8,"['webservice1', 'webservice2', 'redisservice2', 'redisservice1', 'mobservice2']",1.0
webservice1_file_move_1627503000,webservice1,file_move,web,1,1,1,1,1.0,"['webservice1', 'webservice2', 'redisservice2', 'redisservice1', 'mobservice2']",1.0
mobservice2_qr_expired_1627503713,mobservice2,qr_expired,mobile,7,0,0,0,0.0,"['webservice2', 'logservice1', 'logservice2', 'webservice1', 'redisservice1']",0.9986071741316127
dbservice1_cpu_1627509699,dbservice1,cpu,database,1,1,1,1,1.0,"['dbservice1', 'dbservice2', 'logservice1', 'logservice2', 'mobservice1']",1.0
logservice2_memory_1627509937,logservice2,memory,logging,2,0,1,1,0.8,"['webservice2', 'logservice2', 'mobservice2', 'webservice1', 'logservice1']",0.9995377809835753
redisservice1_memory_1627512202,redisservice1,memory,cache,8,0,0,0,0.0,"['webservice1', 'dbservice1', 'redisservice2', 'dbservice2', 'mobservice1']",0.8807970779778823
mobservice2_memory_1627514362,mobservice2,memory,mobile,2,0,1,1,0.8,"['dbservice1', 'mobservice2', 'webservice1', 'logservice1', 'redisservice2']",1.0
mobservice1_memory_1627514424,mobservice1,memory,mobile,10,0,0,0,0.0,"['dbservice1', 'mobservice2', 'webservice1', 'logservice2', 'webservice2']",0.7109495026250039
logservice2_memory_1627516510,logservice2,memory,logging,9,0,0,0,0.0,"['dbservice1', 'dbservice2', 'mobservice2', 'webservice1', 'webservice2']",1.0
dbservice2_memory_1627519836,dbservice2,memory,database,1,1,1,1,1.0,"['dbservice2', 'mobservice2', 'mobservice1', 'webservice2', 'dbservice1']",0.9999898181948106
webservice1_file_move_1627521000,webservice1,file_move,web,1,1,1,1,1.0,"['webservice1', 'webservice2', 'mobservice1', 'redisservice2', 'logservice1']",1.0
logservice1_memory_1627522806,logservice1,memory,logging,7,0,0,0,0.0,"['mobservice1', 'mobservice2', 'webservice1', 'webservice2', 'dbservice2']",0.9809293972697918
mobservice1_qr_expired_1627528299,mobservice1,qr_expired,mobile,9,0,0,0,0.0,"['dbservice1', 'dbservice2', 'webservice2', 'logservice2', 'redisservice1']",0.9525741268224334
dbservice1_cpu_1627529324,dbservice1,cpu,database,4,0,0,1,0.4,"['webservice2', 'mobservice1', 'mobservice2', 'dbservice1', 'webservice1']",0.9975273768433653
webservice1_file_move_1627531800,webservice1,file_move,web,1,1,1,1,1.0,"['webservice1', 'webservice2', 'logservice2', 'dbservice1', 'logservice1']",1.0
redisservice1_memory_1627531834,redisservice1,memory,cache,6,0,0,0,0.0,"['webservice1', 'webservice2', 'logservice2', 'dbservice1', 'logservice1']",0.8807970779778823
mobservice2_qr_expired_1627532257,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice2', 'redisservice2', 'redisservice1', 'dbservice2']",1.0
webservice1_memory_1627539698,webservice1,memory,web,2,0,1,1,0.8,"['dbservice2', 'webservice1', 'mobservice1', 'mobservice2', 'redisservice1']",0.9525741268224334
mobservice2_cpu_1627542736,mobservice2,cpu,mobile,4,0,0,1,0.4,"['redisservice2', 'webservice2', 'mobservice1', 'mobservice2', 'logservice1']",0.9999623685454575
dbservice2_memory_1627545507,dbservice2,memory,database,3,0,1,1,0.6,"['mobservice2', 'webservice1', 'dbservice2', 'dbservice1', 'logservice2']",0.999983298578152
logservice1_memory_1627545894,logservice1,memory,logging,2,0,1,1,0.8,"['dbservice2', 'logservice1', 'logservice2', 'redisservice1', 'webservice1']",0.9967123386140659
webservice2_memory_1627546421,webservice2,memory,web,1,1,1,1,1.0,"['webservice2', 'mobservice1', 'mobservice2', 'logservice1', 'dbservice2']",0.9999993115508675
mobservice1_qr_expired_1627552119,mobservice1,qr_expired,mobile,1,1,1,1,1.0,"['mobservice1', 'mobservice2', 'redisservice1', 'webservice1', 'dbservice1']",1.0
mobservice2_memory_1627554299,mobservice2,memory,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice1', 'mobservice1', 'dbservice2', 'logservice1']",1.0
mobservice2_qr_expired_1627561033,mobservice2,qr_expired,mobile,3,0,1,1,0.6,"['logservice2', 'mobservice1', 'mobservice2', 'webservice1', 'dbservice1']",1.0
logservice2_memory_1627567356,logservice2,memory,logging,2,0,1,1,0.8,"['dbservice2', 'logservice2', 'dbservice1', 'logservice1', 'webservice2']",0.9999999999999913
webservice2_memory_1627570264,webservice2,memory,web,1,1,1,1,1.0,"['webservice2', 'mobservice1', 'mobservice2', 'redisservice1', 'dbservice1']",0.9988726067907573
dbservice1_cpu_1627572876,dbservice1,cpu,database,8,0,0,0,0.0,"['webservice1', 'redisservice2', 'dbservice2', 'webservice2', 'mobservice1']",0.8807970779778823
redisservice1_memory_1627574700,redisservice1,memory,cache,2,0,1,1,0.8,"['webservice2', 'redisservice1', 'mobservice1', 'dbservice2', 'mobservice2']",0.959782859793141
